A1,A2,A3,A4,A5,A6,A7,A8,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
-0.28090,0.01149,-0.18987,-0.68000,-1.00000,-1.00000,0.47945,-0.56000,0.02200,0.05400,0.90400,0.00000,0.00000,0.00200,0.00600,0.01000,0.00200,0.00000
-0.61798,-0.44828,0.01266,-0.82000,-1.00000,-1.00000,0.42466,0.10000,0.00400,0.90200,0.09200,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
0.07865,-0.19540,-0.26582,-0.72000,-1.00000,-1.00000,0.23288,-0.50000,0.00800,0.17600,0.79600,0.00000,0.00000,0.00000,0.01200,0.00800,0.00000,0.00000
-0.37079,-0.03448,-0.31646,-0.38000,-1.00000,-1.00000,0.47945,-0.42000,0.07800,0.14400,0.74600,0.00000,0.00000,0.00000,0.03000,0.00000,0.00000,0.00200
-0.66292,-0.47126,-0.34177,-0.32000,-1.00000,-1.00000,0.45205,0.44000,0.00600,0.94000,0.03200,0.00000,0.00000,0.00200,0.01800,0.00000,0.00200,0.00000
-0.10112,-0.51724,-0.26582,-0.62000,-1.00000,-1.00000,0.36986,-0.56000,0.03000,0.76200,0.19200,0.00000,0.00400,0.00400,0.00200,0.00200,0.00400,0.00000
0.05618,-0.14943,-0.26582,-0.76000,-1.00000,-1.00000,0.31507,-0.50000,0.01600,0.78400,0.18200,0.00000,0.00000,0.00000,0.00200,0.01000,0.00600,0.00000
-0.25843,-0.40230,-0.18987,-0.72000,-1.00000,-1.00000,0.47945,-0.12000,0.00400,0.22600,0.75800,0.00000,0.00000,0.00200,0.00600,0.00400,0.00000,0.00000
-0.32584,-0.40230,-0.41772,-0.32000,-1.00000,-1.00000,0.31507,-0.20000,0.01800,0.84600,0.08600,0.00000,0.00200,0.00200,0.03800,0.00000,0.00800,0.00000
-0.23596,-0.31034,-0.24051,-0.52000,-1.00000,-1.00000,0.47945,-0.34000,0.01200,0.20200,0.78400,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.43820,0.26437,-0.36709,-0.68000,-1.00000,-1.00000,0.45205,-0.44000,0.09000,0.72800,0.07600,0.00200,0.01000,0.02800,0.03400,0.02600,0.00600,0.00000
-0.30337,-0.58621,-0.26582,-0.70000,-1.00000,-1.00000,0.45205,-0.56000,0.02200,0.72200,0.10400,0.00000,0.00000,0.00400,0.00800,0.14000,0.00000,0.00000
-0.30337,-0.31034,-0.11392,-0.80000,-1.00000,-1.00000,0.34247,-0.56000,0.02000,0.15000,0.82000,0.00000,0.00000,0.00000,0.00000,0.00400,0.00600,0.00000
0.25843,0.33333,-0.21519,0.30000,-1.00000,-1.00000,0.45205,-0.28000,0.18000,0.67000,0.01000,0.02000,0.02800,0.04600,0.00000,0.02600,0.00800,0.01200
-0.14607,-0.21839,-0.18987,-0.68000,-1.00000,-1.00000,0.31507,-0.46000,0.00000,0.69800,0.29800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000
0.34831,0.05747,-0.31646,-0.14000,-1.00000,-1.00000,0.61644,-0.56000,0.77600,0.02000,0.04000,0.01200,0.09000,0.01200,0.00200,0.02600,0.02000,0.00200
-0.34831,-0.33333,0.26582,-0.58000,-1.00000,-1.00000,0.47945,-0.36000,0.00200,0.08600,0.91200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.34831,-0.33333,0.26582,-0.58000,-1.00000,-1.00000,0.47945,-0.36000,0.00200,0.08600,0.91200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.03371,-0.17241,-0.29114,-0.60000,-1.00000,-1.00000,0.42466,-0.56000,0.00200,0.12400,0.84000,0.00000,0.00000,0.00600,0.00400,0.02400,0.00000,0.00000
-0.30337,-0.12644,-0.26582,-0.76000,-1.00000,-1.00000,0.42466,-0.08000,0.00000,0.85400,0.13200,0.00000,0.00000,0.00000,0.01400,0.00000,0.00000,0.00000
0.03371,-0.12644,-0.18987,-0.64000,-1.00000,-1.00000,0.53425,-0.50000,0.00400,0.75000,0.22600,0.00000,0.00200,0.00400,0.00000,0.00800,0.00600,0.00000
-0.46067,-0.26437,-0.44304,-0.78000,-1.00000,-1.00000,0.53425,-0.56000,0.00600,0.03200,0.04400,0.00200,0.00000,0.01600,0.88800,0.01000,0.00200,0.00000
-0.30337,-0.33333,-0.46835,-0.60000,-1.00000,-1.00000,0.34247,-0.56000,0.01000,0.03000,0.07000,0.00000,0.00200,0.02000,0.84200,0.00400,0.02200,0.00000
-0.66292,-0.14943,-0.69620,-0.44000,-1.00000,-1.00000,0.39726,-0.56000,0.01000,0.02600,0.00800,0.00000,0.00000,0.00200,0.95000,0.00400,0.00000,0.00000
-0.37079,-0.33333,-0.56962,-0.20000,-1.00000,-1.00000,0.34247,-0.06000,0.05200,0.06200,0.01600,0.00000,0.00000,0.00000,0.86200,0.00800,0.00000,0.00000
-0.66292,-0.28736,-0.77215,-0.78000,-1.00000,-1.00000,0.39726,-0.06000,0.00400,0.03400,0.01400,0.00000,0.00000,0.00200,0.93400,0.01200,0.00000,0.00000
-0.55056,-0.28736,-0.18987,-0.54000,-1.00000,-1.00000,0.39726,-0.36000,0.00200,0.90400,0.08600,0.00000,0.00000,0.00000,0.00600,0.00000,0.00200,0.00000
-0.16854,0.10345,-0.41772,-0.60000,-1.00000,-1.00000,0.28767,-0.56000,0.15200,0.03400,0.69400,0.00000,0.01400,0.02000,0.07600,0.00000,0.01000,0.00000
0.23596,-0.26437,-0.26582,-0.54000,-1.00000,-1.00000,0.34247,-0.56000,0.06600,0.06600,0.83400,0.00000,0.00000,0.00200,0.01400,0.01200,0.00400,0.00200
-0.77528,-0.35632,-0.13924,-0.78000,-1.00000,-1.00000,0.36986,-0.46000,0.00200,0.11600,0.87800,0.00000,0.00000,0.00000,0.00000,0.00200,0.00200,0.00000
-0.39326,0.26437,-0.41772,-0.10000,-1.00000,-1.00000,0.45205,-0.56000,0.85400,0.03600,0.04400,0.00200,0.00400,0.02800,0.02400,0.00400,0.00400,0.00000
-0.25843,-0.42529,-0.31646,-0.36000,-1.00000,1.00000,0.45205,-0.56000,0.08600,0.04200,0.07800,0.00000,0.00400,0.00400,0.00200,0.00200,0.78200,0.00000
-0.55056,-0.58621,-0.11392,-0.34000,-1.00000,-1.00000,0.42466,-0.34000,0.00800,0.90400,0.07800,0.00000,0.00000,0.00000,0.00800,0.00000,0.00000,0.00200
-0.14607,-0.58621,-0.29114,-0.30000,-1.00000,-1.00000,0.39726,-0.42000,0.06200,0.80200,0.10800,0.00000,0.00000,0.00000,0.00000,0.00200,0.02600,0.00000
-0.39326,-0.44828,-0.11392,-0.58000,-1.00000,-1.00000,0.34247,-0.56000,0.01400,0.83600,0.13600,0.00000,0.00000,0.00000,0.00000,0.01000,0.00400,0.00000
-0.37079,-0.37931,-0.18987,0.34000,-1.00000,-1.00000,0.28767,-0.56000,0.28400,0.05400,0.66200,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.70787,-0.51724,0.21519,-0.64000,-1.00000,-1.00000,0.42466,-0.56000,0.04800,0.09600,0.83200,0.00000,0.00000,0.01400,0.00000,0.01000,0.00000,0.00000
-0.14607,-0.31034,-0.24051,-0.74000,-1.00000,-1.00000,0.28767,-0.56000,0.01000,0.06800,0.89600,0.00000,0.00400,0.00000,0.01600,0.00200,0.00400,0.00000
-0.03371,-0.42529,-0.21519,-0.64000,-1.00000,-1.00000,0.31507,-0.56000,0.01000,0.16400,0.80200,0.00000,0.01000,0.00000,0.00400,0.00600,0.00400,0.00000
-0.28090,0.01149,-0.18987,0.06000,-1.00000,-1.00000,0.45205,-0.50000,0.27800,0.02600,0.69400,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.16854,0.17241,0.01266,-0.54000,-1.00000,-1.00000,0.64384,-0.56000,0.09800,0.03800,0.84200,0.00200,0.00200,0.00200,0.00400,0.00800,0.00400,0.00000
-0.55056,-0.03448,-0.21519,-0.66000,-1.00000,-1.00000,0.42466,-0.56000,0.00200,0.01800,0.91200,0.00000,0.00000,0.00000,0.00400,0.06400,0.00000,0.00000
-0.52809,0.01149,-0.26582,-0.70000,-1.00000,-1.00000,0.45205,-0.56000,0.01200,0.13400,0.82000,0.00000,0.00000,0.00000,0.01600,0.01400,0.00400,0.00000
-0.52809,-0.33333,-0.21519,-0.52000,-1.00000,-1.00000,0.64384,-0.56000,0.03400,0.10200,0.85200,0.00000,0.00000,0.00000,0.00200,0.00400,0.00600,0.00000
0.07865,-0.14943,-0.21519,-0.44000,-1.00000,-1.00000,0.50685,-0.50000,0.04600,0.11400,0.82400,0.00000,0.00000,0.00000,0.00000,0.01600,0.00000,0.00000
-0.41573,-0.33333,-0.24051,-0.78000,-1.00000,-1.00000,0.56164,-0.56000,0.04800,0.08800,0.83000,0.00000,0.00000,0.00200,0.00200,0.03000,0.00000,0.00000
0.43820,0.31034,-0.56962,-0.46000,-1.00000,-1.00000,0.34247,-0.56000,0.03600,0.00000,0.00200,0.89800,0.01800,0.03600,0.00800,0.00200,0.00000,0.00000
0.12360,0.35632,-0.74684,-0.34000,-1.00000,-1.00000,0.53425,-0.56000,0.78800,0.01000,0.00600,0.03400,0.00000,0.02600,0.13600,0.00000,0.00000,0.00000
-0.25843,-0.33333,-0.01266,-0.58000,-1.00000,-1.00000,0.56164,-0.56000,0.03800,0.03400,0.87800,0.00000,0.03000,0.00000,0.00000,0.01000,0.01000,0.00000
-0.07865,-0.12644,-0.24051,0.08000,-1.00000,-1.00000,0.50685,-0.46000,0.87800,0.07200,0.04200,0.00000,0.00000,0.00000,0.00000,0.00800,0.00000,0.00000
0.16854,-0.01149,-0.39241,0.16000,-1.00000,-1.00000,0.39726,-0.56000,0.91400,0.02200,0.00400,0.00200,0.00000,0.03200,0.00000,0.02000,0.00600,0.00000
-0.07865,-0.01149,-0.16456,0.06000,-1.00000,-1.00000,0.23288,-0.56000,0.96200,0.00800,0.02200,0.00000,0.00200,0.00000,0.00000,0.00600,0.00000,0.00000
0.05618,0.03448,-0.06329,-0.02000,-1.00000,-1.00000,0.34247,-0.48000,0.96000,0.01800,0.02000,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
0.37079,0.12644,-0.67089,-0.42000,-1.00000,-1.00000,0.53425,-0.44000,0.71600,0.02000,0.00800,0.05600,0.00200,0.13600,0.02800,0.02000,0.00400,0.01000
0.37079,0.10345,-0.59494,-0.40000,-1.00000,-1.00000,0.56164,-0.56000,0.74600,0.00000,0.01200,0.03200,0.00400,0.16400,0.02000,0.02200,0.00000,0.00000
-0.21348,-0.31034,-0.56962,-0.34000,-1.00000,-1.00000,0.31507,-0.44000,0.61400,0.05400,0.00800,0.00000,0.00000,0.00200,0.31600,0.00400,0.00200,0.00000
0.03371,0.01149,-0.41772,-0.26000,-1.00000,-1.00000,0.42466,-0.50000,0.75600,0.09600,0.09200,0.00000,0.00200,0.03200,0.00600,0.00600,0.01000,0.00000
-0.30337,-0.58621,0.03797,-0.76000,-1.00000,-1.00000,0.09589,-0.56000,0.66000,0.13200,0.17800,0.00000,0.02400,0.00000,0.00400,0.00200,0.00000,0.00000
-0.14607,-0.24138,-0.39241,-0.10000,-1.00000,-1.00000,0.42466,-0.56000,0.92400,0.01600,0.04600,0.00000,0.00000,0.00000,0.01200,0.00200,0.00000,0.00000
-0.30337,0.03448,-0.49367,0.30000,-1.00000,-1.00000,0.26027,-0.48000,0.79600,0.03000,0.04200,0.00200,0.00000,0.01200,0.10800,0.00400,0.00400,0.00200
0.07865,0.10345,-0.67089,-0.56000,-1.00000,-1.00000,0.39726,-0.56000,0.68000,0.01000,0.00200,0.00200,0.00000,0.03800,0.26600,0.00200,0.00000,0.00000
-0.07865,0.47126,-0.56962,-0.32000,-1.00000,-1.00000,0.39726,-0.56000,0.73000,0.03000,0.01600,0.03400,0.00600,0.04200,0.14200,0.00000,0.00000,0.00000
-0.12360,-0.10345,-0.01266,0.02000,-1.00000,-1.00000,0.31507,-0.56000,0.93800,0.01400,0.04400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00400,0.00000
-0.14607,0.08046,-0.44304,0.12000,-1.00000,-1.00000,-0.01370,-0.56000,0.85000,0.02400,0.04000,0.00000,0.01800,0.00600,0.04200,0.00800,0.01200,0.00000
-0.12360,-0.35632,-0.41772,0.00000,-1.00000,-1.00000,0.15068,-0.56000,0.87400,0.04400,0.05200,0.00000,0.00200,0.00400,0.00800,0.00200,0.01400,0.00000
-0.12360,-0.37931,-0.11392,0.40000,-1.00000,-1.00000,0.36986,-0.56000,0.87600,0.07400,0.04800,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.41573,0.03448,-0.41772,0.02000,-1.00000,-1.00000,0.20548,-0.56000,0.86600,0.05600,0.05400,0.00000,0.00400,0.00800,0.01000,0.00000,0.00200,0.00000
-0.01124,-0.26437,-0.39241,0.08000,-1.00000,-1.00000,0.36986,-0.56000,0.87800,0.03400,0.07800,0.00000,0.00000,0.00400,0.00200,0.00200,0.00200,0.00000
0.25843,0.26437,-0.36709,-0.42000,-1.00000,-1.00000,0.26027,-0.56000,0.69600,0.03800,0.09400,0.02400,0.11800,0.00200,0.01000,0.01200,0.00000,0.00600
-0.05618,-0.12644,-0.36709,-0.44000,-1.00000,-1.00000,0.31507,-0.56000,0.06000,0.10000,0.76400,0.00000,0.01000,0.00000,0.03400,0.01000,0.02200,0.00000
-0.46067,0.21839,-0.29114,-0.58000,-1.00000,-1.00000,0.47945,-0.50000,0.04800,0.09400,0.82000,0.01200,0.00200,0.00000,0.01200,0.00400,0.00800,0.00000
-0.07865,-0.37931,-0.01266,-0.76000,-1.00000,-1.00000,0.50685,-0.56000,0.08400,0.11800,0.76800,0.00000,0.00000,0.00000,0.00000,0.00600,0.02400,0.00000
0.48315,0.51724,-0.06329,-0.54000,-1.00000,-1.00000,0.31507,-0.56000,0.00400,0.00800,0.01400,0.01000,0.90800,0.01200,0.00200,0.03400,0.00000,0.00800
-0.19101,-0.24138,-0.03797,-0.02000,-1.00000,-1.00000,0.53425,-0.56000,0.87000,0.08800,0.03400,0.00000,0.00000,0.00000,0.00000,0.00600,0.00200,0.00000
0.39326,0.60920,-0.44304,-0.40000,-1.00000,-1.00000,0.50685,-0.56000,0.02600,0.00000,0.02200,0.88800,0.03600,0.01200,0.00000,0.00800,0.00200,0.00600
0.50562,0.40230,-0.06329,-0.50000,1.00000,-1.00000,0.45205,-0.56000,0.01000,0.01400,0.00600,0.05600,0.08000,0.05200,0.00000,0.03000,0.00000,0.75200
0.32584,0.19540,-0.16456,-0.44000,-1.00000,-1.00000,0.64384,-0.20000,0.09200,0.08000,0.09600,0.02000,0.03000,0.02200,0.00600,0.65400,0.00000,0.00000
-0.19101,-0.05747,-0.59494,-0.72000,-1.00000,-1.00000,0.36986,-0.56000,0.00000,0.00600,0.00200,0.00000,0.00000,0.02600,0.96200,0.00400,0.00000,0.00000
0.01124,-0.10345,-0.31646,-0.66000,-1.00000,-1.00000,0.26027,-0.56000,0.08200,0.72400,0.16000,0.00000,0.00000,0.00400,0.02400,0.00600,0.00000,0.00000
0.03371,-0.35632,-0.03797,-0.52000,-1.00000,-1.00000,0.09589,-0.56000,0.03000,0.07600,0.85600,0.00000,0.03800,0.00000,0.00000,0.00000,0.00000,0.00000
0.01124,-0.35632,-0.06329,-0.58000,-1.00000,-1.00000,0.15068,-0.56000,0.03600,0.08800,0.84800,0.00000,0.02400,0.00000,0.00400,0.00000,0.00000,0.00000
0.05618,-0.01149,-0.39241,-0.76000,-1.00000,-1.00000,0.39726,-0.56000,0.06200,0.63800,0.25600,0.00000,0.00000,0.02200,0.02000,0.00200,0.00000,0.00000
-0.05618,-0.42529,0.13924,-0.50000,-1.00000,-1.00000,0.17808,-0.56000,0.06000,0.73600,0.19400,0.00000,0.00800,0.00000,0.00000,0.00200,0.00000,0.00000
-0.48315,-0.47126,-0.16456,-0.78000,-1.00000,-1.00000,-0.01370,-0.58000,0.03800,0.79400,0.15200,0.00000,0.00000,0.00000,0.00400,0.01000,0.00200,0.00000
0.30337,0.10345,-0.56962,-0.46000,-1.00000,-1.00000,0.42466,-0.56000,0.07600,0.00400,0.01000,0.02200,0.01800,0.78200,0.06600,0.02000,0.00200,0.00000
-0.41573,-0.08046,-0.01266,-0.62000,-1.00000,0.20482,0.15068,-0.56000,0.08200,0.07600,0.09200,0.00000,0.01400,0.00000,0.00000,0.00000,0.73600,0.00000
-0.32584,-0.26437,-0.18987,-0.66000,-1.00000,-1.00000,0.39726,-0.50000,0.00400,0.77400,0.22000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.55056,-0.24138,-0.16456,0.04000,-1.00000,-1.00000,0.36986,-0.32000,0.08000,0.81600,0.10200,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.43820,-0.44828,-0.69620,-0.72000,-1.00000,-1.00000,0.56164,-0.38000,0.01400,0.02800,0.00600,0.00800,0.00000,0.00000,0.87400,0.07000,0.00000,0.00000
0.59551,0.49425,-0.29114,-0.54000,-1.00000,-1.00000,0.26027,-0.56000,0.00200,0.01000,0.00400,0.06800,0.89600,0.00800,0.00000,0.00600,0.00600,0.00000
0.59551,0.42529,-0.16456,-0.54000,-1.00000,-1.00000,0.26027,-0.56000,0.00400,0.00800,0.01800,0.03600,0.88200,0.03200,0.00000,0.01600,0.00200,0.00200
-0.32584,-0.12644,-0.06329,-0.70000,-1.00000,-1.00000,0.23288,-0.46000,0.01400,0.25200,0.73200,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.00000
-0.39326,-0.12644,0.36709,-0.66000,-1.00000,-1.00000,0.50685,-0.56000,0.02000,0.00800,0.96600,0.00000,0.00000,0.00000,0.00000,0.00600,0.00000,0.00000
-0.39326,-0.12644,0.36709,-0.66000,-1.00000,-1.00000,0.50685,-0.56000,0.02000,0.00800,0.96600,0.00000,0.00000,0.00000,0.00000,0.00600,0.00000,0.00000
-0.05618,-0.28736,-0.24051,-0.34000,-1.00000,-1.00000,0.42466,-0.56000,0.68000,0.02800,0.28400,0.00000,0.00400,0.00000,0.00400,0.00000,0.00000,0.00000
-0.21348,-0.05747,0.26582,-0.70000,-1.00000,-1.00000,0.61644,-0.56000,0.68400,0.06800,0.24400,0.00000,0.00000,0.00000,0.00000,0.00200,0.00200,0.00000
-0.34831,-0.01149,-0.31646,-0.72000,-1.00000,-1.00000,0.28767,-0.56000,0.65000,0.08200,0.26000,0.00000,0.00400,0.00000,0.00200,0.00200,0.00000,0.00000
-0.05618,-0.08046,-0.01266,-0.74000,-1.00000,-1.00000,0.34247,-0.56000,0.70400,0.07000,0.16400,0.00000,0.00400,0.00000,0.00200,0.03800,0.01800,0.00000
-0.30337,0.01149,0.29114,-0.56000,-1.00000,-1.00000,0.56164,-0.56000,0.74800,0.04200,0.20200,0.00000,0.00000,0.00000,0.00200,0.00400,0.00200,0.00000
-0.23596,-0.67816,-0.08861,-0.28000,-1.00000,-1.00000,0.42466,-0.64000,0.06400,0.10600,0.81200,0.00000,0.00000,0.00000,0.00000,0.00000,0.01800,0.00000
-0.79775,-0.70115,-0.21519,-0.72000,-1.00000,-1.00000,0.45205,-0.12000,0.00400,0.26800,0.72200,0.00000,0.00000,0.00000,0.00400,0.00200,0.00000,0.00000
-0.10112,-0.08046,-0.13924,-0.72000,-1.00000,-1.00000,0.39726,-0.56000,0.05000,0.06600,0.86000,0.00000,0.00000,0.00000,0.00600,0.00000,0.01800,0.00000
-0.25843,0.26437,-0.39241,0.02000,-1.00000,-1.00000,0.42466,-0.18000,0.79200,0.11400,0.03400,0.00800,0.00200,0.01600,0.02800,0.00600,0.00000,0.00000
-0.64045,-0.40230,0.13924,-0.78000,-1.00000,-1.00000,0.20548,-0.56000,0.71200,0.13400,0.15400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.01124,-0.33333,-0.67089,-0.40000,-1.00000,-1.00000,0.42466,-0.56000,0.01200,0.00200,0.02000,0.00000,0.00000,0.03200,0.92800,0.00600,0.00000,0.00000
-0.48315,-0.33333,-0.77215,-0.54000,-1.00000,-1.00000,0.45205,-0.56000,0.00400,0.00000,0.00600,0.00000,0.00000,0.00200,0.98800,0.00000,0.00000,0.00000
-0.25843,-0.08046,-0.21519,-0.54000,-1.00000,1.00000,0.39726,-0.56000,0.03800,0.03600,0.04600,0.00000,0.00000,0.00000,0.00400,0.00200,0.87400,0.00000
0.07865,0.03448,-0.11392,-0.58000,-1.00000,-1.00000,0.47945,-0.34000,0.00200,0.85600,0.13400,0.00000,0.00000,0.00000,0.00600,0.00200,0.00000,0.00000
-0.37079,-0.65517,-0.36709,-0.76000,-1.00000,-1.00000,0.12329,-0.56000,0.06400,0.78000,0.11200,0.00000,0.00400,0.02000,0.01000,0.00800,0.00200,0.00000
0.01124,-0.31034,-0.16456,-0.68000,-1.00000,-1.00000,0.36986,-0.56000,0.03000,0.71600,0.23200,0.00000,0.00000,0.00200,0.00400,0.00400,0.01200,0.00000
-0.43820,0.26437,-0.56962,-0.84000,-1.00000,-1.00000,0.45205,-0.50000,0.01400,0.04800,0.00600,0.01200,0.00000,0.03400,0.19400,0.69200,0.00000,0.00000
-0.64045,-0.47126,-0.01266,-0.34000,-1.00000,-1.00000,0.01370,-0.38000,0.02600,0.87600,0.07600,0.00000,0.00000,0.00200,0.01800,0.00200,0.00000,0.00000
-0.46067,-0.37931,-0.03797,-0.56000,-1.00000,-1.00000,0.28767,-0.26000,0.00600,0.85800,0.13000,0.00000,0.00000,0.00000,0.00600,0.00000,0.00000,0.00000
-0.30337,-0.56322,-0.26582,-0.58000,-1.00000,-1.00000,0.39726,-0.56000,0.06800,0.75000,0.16600,0.00000,0.00000,0.00400,0.00000,0.01000,0.00200,0.00000
-0.73034,-0.83908,-0.18987,-0.60000,-1.00000,-1.00000,0.20548,-0.56000,0.03400,0.74800,0.20800,0.00000,0.00000,0.00000,0.01000,0.00000,0.00000,0.00000
-0.01124,-0.05747,-0.11392,-0.56000,-1.00000,-1.00000,0.36986,-0.26000,0.00400,0.93800,0.05800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.43820,-0.74713,-0.29114,-0.68000,-1.00000,-1.00000,0.39726,-0.56000,0.02400,0.82600,0.09600,0.00000,0.00000,0.02000,0.01000,0.02400,0.00000,0.00000
-0.39326,-0.19540,-0.03797,-0.56000,-1.00000,-1.00000,0.26027,-0.56000,0.07600,0.11600,0.80600,0.00000,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000
0.55056,-0.24138,-0.26582,-0.70000,-1.00000,-1.00000,0.45205,-0.56000,0.01600,0.07400,0.77000,0.02000,0.00800,0.07200,0.00200,0.01200,0.02600,0.00000
0.10112,-0.01149,-0.34177,-0.60000,-1.00000,-1.00000,0.36986,-0.24000,0.00800,0.86800,0.11400,0.00000,0.00200,0.00400,0.00200,0.00000,0.00200,0.00000
-0.32584,-0.74713,-0.16456,-0.48000,-1.00000,-1.00000,0.12329,-0.56000,0.03600,0.85800,0.09600,0.00000,0.00200,0.00000,0.00200,0.00400,0.00200,0.00000
-0.19101,0.19540,-0.16456,0.24000,-1.00000,-1.00000,0.45205,-0.28000,0.84600,0.12200,0.02200,0.00200,0.00400,0.00000,0.00400,0.00000,0.00000,0.00000
-0.28090,-0.40230,-0.16456,-0.72000,-1.00000,-1.00000,0.28767,-0.56000,0.02200,0.76200,0.20200,0.00000,0.00000,0.00000,0.00000,0.01200,0.00200,0.00000
-0.12360,-0.12644,-0.21519,-0.82000,-1.00000,-1.00000,0.31507,-0.50000,0.00800,0.81400,0.12200,0.00000,0.00200,0.00400,0.00600,0.00400,0.04000,0.00000
-0.05618,0.10345,-0.21519,-0.58000,-1.00000,-1.00000,0.50685,-0.40000,0.03200,0.76200,0.19400,0.00000,0.00000,0.00400,0.00600,0.00200,0.00000,0.00000
-0.03371,-0.33333,-0.49367,-0.68000,-1.00000,-1.00000,0.42466,-0.56000,0.00400,0.03200,0.09200,0.00000,0.00000,0.65600,0.21200,0.00400,0.00000,0.00000
-0.21348,-0.49425,-0.18987,-0.68000,-1.00000,-1.00000,0.39726,-0.42000,0.00000,0.21800,0.77000,0.00000,0.00000,0.00200,0.00200,0.00800,0.00000,0.00000
-0.21348,-0.31034,-0.29114,0.58000,-1.00000,-1.00000,0.34247,0.26000,0.11200,0.80400,0.07800,0.00200,0.00000,0.00000,0.00200,0.00000,0.00200,0.00000
-0.10112,-0.03448,-0.64557,-0.68000,-1.00000,-1.00000,0.39726,-0.06000,0.00800,0.05800,0.01800,0.00200,0.00000,0.00400,0.88400,0.02400,0.00200,0.00000
0.01124,-0.10345,-0.13924,-0.62000,-1.00000,-1.00000,0.47945,-0.56000,0.02800,0.06800,0.89600,0.00000,0.00000,0.00400,0.00000,0.00200,0.00200,0.00000
0.12360,-0.60920,-0.03797,-0.76000,-1.00000,-1.00000,0.34247,-0.46000,0.02400,0.85200,0.10200,0.00000,0.00000,0.00000,0.00200,0.01400,0.00600,0.00000
-0.41573,-0.08046,-0.36709,-0.54000,-1.00000,-1.00000,0.28767,-0.56000,0.08200,0.75000,0.11800,0.00000,0.01400,0.01000,0.02200,0.00200,0.00200,0.00000
0.61798,0.03448,-0.69620,-0.92000,-1.00000,-1.00000,0.45205,-0.56000,0.01400,0.00600,0.02000,0.02200,0.01200,0.80200,0.02600,0.09200,0.00400,0.00200
-0.37079,-0.26437,-0.18987,-0.64000,-1.00000,-1.00000,0.47945,-0.56000,0.01000,0.04400,0.92200,0.00000,0.00000,0.00000,0.00400,0.02000,0.00000,0.00000
-0.07865,-0.05747,-0.26582,-0.58000,-1.00000,-1.00000,0.31507,-0.40000,0.02600,0.14400,0.81200,0.00000,0.00400,0.00200,0.00600,0.00400,0.00200,0.00000
-0.46067,-0.40230,-0.08861,-0.78000,-1.00000,-1.00000,0.31507,-0.56000,0.03000,0.81600,0.14000,0.00000,0.00000,0.00200,0.00400,0.00600,0.00200,0.00000
-0.43820,-0.17241,-0.77215,-0.56000,-1.00000,-1.00000,0.42466,-0.38000,0.00200,0.00400,0.00000,0.00000,0.00000,0.00200,0.97800,0.01400,0.00000,0.00000
0.50562,0.31034,-0.72152,-0.54000,-1.00000,-1.00000,0.45205,-0.56000,0.02200,0.00200,0.00000,0.87000,0.01800,0.07000,0.01400,0.00200,0.00000,0.00200
-0.01124,-0.24138,-0.18987,-0.78000,-1.00000,-1.00000,0.42466,-0.04000,0.00400,0.27800,0.71000,0.00000,0.00000,0.00000,0.00200,0.00600,0.00000,0.00000
-0.23596,-0.01149,-0.16456,-0.36000,-1.00000,-1.00000,0.56164,-0.56000,0.05600,0.03400,0.90400,0.00000,0.00000,0.00000,0.00000,0.00600,0.00000,0.00000
-0.23596,-0.01149,-0.18987,-0.36000,-1.00000,-1.00000,0.56164,-0.56000,0.06600,0.02600,0.89800,0.00000,0.00200,0.00000,0.00000,0.00800,0.00000,0.00000
-0.59551,-0.31034,-0.51899,-0.70000,-1.00000,-1.00000,0.45205,-0.56000,0.01000,0.03600,0.01000,0.00000,0.00000,0.04200,0.89800,0.00400,0.00000,0.00000
-0.07865,0.42529,-0.59494,-0.72000,-1.00000,-1.00000,0.26027,-0.56000,0.03800,0.03600,0.00400,0.01600,0.00400,0.07200,0.82600,0.00400,0.00000,0.00000
0.34831,-0.01149,-0.54430,-0.46000,-1.00000,-1.00000,0.42466,-0.56000,0.03000,0.01000,0.00600,0.00400,0.01000,0.89600,0.03600,0.00600,0.00000,0.00200
