A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,L1,L2,L3,L4,L5
-0.98257,-0.69928,-0.99076,-0.96092,-0.54219,0.92751,-0.99968,-0.98910,-0.97216,-0.93771,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.81159,-0.99421,-0.97535,-0.35443,0.95949,-0.99978,-0.99085,-0.98227,-0.93896,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.70652,-0.98985,-0.96609,-0.57806,0.44563,-0.99960,-0.98879,-0.97663,-0.94270,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.95290,-0.99874,-0.99258,-0.72152,0.17271,-0.99314,-0.99897,-0.99770,-1.00000,0.90200,0.06400,0.00000,0.00000,0.03400
-0.98257,-0.90942,-0.99721,-0.98792,-0.31857,0.88699,-0.99969,-0.99534,-0.99176,-0.97322,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.83696,-0.99499,-0.97861,-0.28481,0.89552,-0.99966,-0.99134,-0.98513,-0.95204,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.88043,-0.99585,-0.98596,-0.31013,0.91684,-0.99971,-0.99303,-0.98756,-0.95827,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.90942,-0.99612,-0.99122,-0.48312,0.87420,-0.99959,-0.99491,-0.98864,-0.97446,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.85145,-0.99368,-0.98581,-0.40295,0.63539,-0.99950,-0.99067,-0.98370,-0.95765,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.77899,-0.98976,-0.98078,-0.61603,0.27505,-0.99977,-0.98952,-0.97901,-0.93211,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.73188,-0.99176,-0.96511,-0.41772,0.76119,-0.99965,-0.98813,-0.97719,-0.93460,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.93841,-0.99810,-0.99165,-0.09916,0.97015,-0.99953,-0.99588,-0.99415,-0.98069,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.88406,-0.99689,-0.98247,-0.80802,0.66738,-0.99945,-0.99806,-0.99185,-0.99190,0.98000,0.00200,0.00000,0.00000,0.01800
-0.98007,-0.77174,-0.99210,-0.97354,-0.12869,0.78465,-0.99936,-0.98383,-0.97784,-0.93585,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.87319,-0.99560,-0.98513,0.08861,0.85501,-0.99918,-0.98891,-0.98721,-0.96263,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.97464,-0.99921,-0.99630,-0.68143,-0.39872,-0.99866,-0.99927,-0.99935,-0.99875,0.87400,0.01600,0.00000,0.00000,0.11000
-0.98257,-0.92754,-0.99776,-0.99025,-0.39451,0.30277,-0.99961,-0.99661,-0.99540,-0.98256,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.64493,-0.98772,-0.95906,-0.13080,0.87633,-0.99939,-0.97504,-0.96392,-0.89847,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.69928,-0.98960,-0.96527,-0.50211,0.55437,-0.99966,-0.98685,-0.97437,-0.92650,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.89130,-0.99665,-0.98559,-0.41983,0.55224,-0.99966,-0.99515,-0.99181,-0.97322,1.00000,0.00000,0.00000,0.00000,0.00000
-0.95517,-0.99638,-0.99957,-0.99964,0.61181,0.60768,-0.98789,-0.99818,-0.99896,-1.00000,0.03700,0.17920,0.00000,0.78180,0.00200
-0.98007,-0.63768,-0.98747,-0.95823,-0.17722,0.70362,-0.99932,-0.97571,-0.96635,-0.90719,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.57609,-0.98207,-0.96007,-0.56118,0.60981,-0.99959,-0.97959,-0.95430,-0.89598,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.99638,-0.99996,-0.99854,0.57806,0.57356,-0.99717,-0.99958,-0.99996,-1.00000,0.54658,0.00000,0.00000,0.45242,0.00100
-0.97758,-0.54710,-0.98260,-0.95310,-0.24473,0.64392,-0.99934,-0.96880,-0.95482,-0.87854,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.57971,-0.98060,-0.96371,-0.64557,0.30277,-0.99973,-0.98134,-0.95933,-0.88602,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.87681,-0.99572,-0.98554,-0.55485,0.28998,-0.99925,-0.99503,-0.99120,-0.98256,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.83696,-0.99435,-0.98099,-0.49367,0.30917,-0.99963,-0.99273,-0.98816,-0.96138,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.99638,-0.99982,-0.99928,0.05063,0.14712,-0.99596,-0.99939,-0.99978,-1.00000,0.04800,0.61650,0.00000,0.31350,0.02200
-0.98257,-0.84420,-0.99521,-0.97954,-0.21097,0.86780,-0.99909,-0.99097,-0.98599,-0.97197,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.82971,-0.99476,-0.97768,-0.45570,0.58849,-0.99963,-0.99285,-0.98686,-0.96201,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.85870,-0.99565,-0.98140,-0.25949,0.98081,-0.99938,-0.99225,-0.98656,-0.96886,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.84058,-0.99510,-0.97908,-0.12025,0.90618,-0.99923,-0.98982,-0.98539,-0.96450,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.93116,-0.99760,-0.99175,-0.55907,0.05330,-0.99945,-0.99721,-0.99597,-0.98817,0.99800,0.00200,0.00000,0.00000,0.00000
-0.98007,-0.92391,-0.99735,-0.99092,-0.48101,0.92537,-0.99955,-0.99649,-0.99202,-0.98318,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.85507,-0.99554,-0.98094,-0.40295,0.85714,-0.99956,-0.99340,-0.98704,-0.96761,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99751,-0.59783,-0.99699,-0.79146,-0.06329,-0.05757,-0.97800,-0.99334,-0.99540,-0.99938,0.00000,1.00000,0.00000,0.00000,0.00000
-1.00000,-0.84058,-0.99947,-0.83243,0.48523,1.00000,-0.99811,-0.99800,-0.99835,-0.99689,0.00000,1.00000,0.00000,0.00000,0.00000
-1.00000,-0.73188,-0.99906,-0.72069,0.60549,1.00000,-0.99816,-0.99637,-0.99705,-0.99377,0.00200,0.99800,0.00000,0.00000,0.00000
-0.98257,-0.84783,-0.99532,-0.98001,-0.37342,0.60341,-0.99949,-0.99279,-0.98816,-0.96761,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,0.08696,-0.95411,-0.89811,-0.45992,0.43497,-0.99951,-0.93833,-0.89472,-0.71535,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.87681,-0.99669,-0.98140,-0.15401,0.72921,-0.99941,-0.99334,-0.99102,-0.97259,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.56159,-0.98485,-0.94954,-0.39451,0.88699,-0.99937,-0.97753,-0.95521,-0.91031,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.53261,-0.98204,-0.95161,-0.21308,0.51599,-0.99928,-0.96662,-0.95673,-0.87730,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.83696,-0.99626,-0.97147,-0.65190,0.58209,-0.99960,-0.99643,-0.99068,-0.98194,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.90580,-0.99785,-0.98327,-0.82278,0.30277,-0.99960,-0.99873,-0.99558,-0.99377,0.98400,0.00000,0.00000,0.00000,0.01600
-0.99004,-0.97464,-0.99954,-0.99407,-0.37131,0.30704,-0.99852,-0.99921,-0.99913,-0.99875,0.97800,0.00400,0.00000,0.00000,0.01800
-0.99004,-0.99275,-0.99989,-0.99779,-0.12447,1.00000,-0.99758,-0.99964,-0.99965,-1.00000,0.96350,0.00200,0.00000,0.00183,0.03267
-0.99004,-0.87681,-0.99767,-0.97395,-0.68776,0.63539,-0.99864,-0.99794,-0.99402,-0.99564,0.99800,0.00000,0.00000,0.00000,0.00200
-0.99253,-0.83333,-0.99749,-0.95626,-0.48101,0.44350,-0.99946,-0.99667,-0.99428,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99502,-0.89130,-0.99881,-0.96154,-0.63291,0.51812,-0.99956,-0.99879,-0.99718,-0.99439,0.91600,0.08400,0.00000,0.00000,0.00000
-0.99502,-0.94565,-0.99943,-0.98016,-0.31857,0.86780,-0.99950,-0.99897,-0.99835,-0.99564,0.90400,0.09600,0.00000,0.00000,0.00000
-0.97509,-0.92754,-0.99689,-0.99292,-0.24262,0.31770,-0.99881,-0.99431,-0.99350,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.97464,-0.99887,-0.99732,-0.31857,0.15139,-0.99874,-0.99806,-0.99801,-0.99564,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.97101,-0.99872,-0.99698,-0.12869,0.61194,-0.99669,-0.99727,-0.99679,-0.99751,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.97464,-0.99899,-0.99705,-0.05485,1.00000,-0.99839,-0.99764,-0.99683,-0.99564,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.92754,-0.99718,-0.99220,-0.42616,0.14712,-0.99903,-0.99594,-0.99484,-0.98817,0.99600,0.00400,0.00000,0.00000,0.00000
-0.99751,-0.43478,-0.99574,-0.70766,-0.04219,0.04264,-0.98971,-0.99043,-0.99280,-0.99689,0.00200,0.99800,0.00000,0.00000,0.00000
-0.97758,-0.86594,-0.99482,-0.98587,-0.18354,0.78038,-0.99926,-0.98994,-0.98552,-0.96387,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.87319,-0.99560,-0.98513,0.04852,0.81663,-0.99907,-0.98928,-0.98747,-0.96699,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.93116,-0.99787,-0.99071,-0.00211,0.86780,-0.99899,-0.99497,-0.99380,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.82609,-0.99397,-0.97975,0.14346,0.99574,-0.99917,-0.98419,-0.98123,-0.94706,1.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,-0.88768,-0.99965,-0.88084,0.40717,1.00000,-0.99808,-0.99867,-0.99892,-0.99813,0.01600,0.98400,0.00000,0.00000,0.00000
-1.00000,-0.81522,-0.99937,-0.80636,0.55274,1.00000,-0.99627,-0.99758,-0.99805,-0.99813,0.00000,1.00000,0.00000,0.00000,0.00000
-1.00000,-0.95652,-0.99992,-0.95161,0.35021,1.00000,-0.99859,-0.99952,-0.99974,-0.99938,0.07900,0.92100,0.00000,0.00000,0.00000
-0.98007,-0.92029,-0.99722,-0.99051,-0.46835,1.00000,-0.99975,-0.99624,-0.99133,-0.97633,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.86957,-0.99547,-0.98471,-0.30591,0.59062,-0.99958,-0.99237,-0.98864,-0.96201,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.93116,-0.99760,-0.99175,-0.39451,0.72708,-0.99945,-0.99637,-0.99350,-0.98443,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.71739,-0.99132,-0.96325,-0.31857,0.90618,-0.99955,-0.98570,-0.97411,-0.93086,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.71014,-0.98997,-0.96651,-0.29114,0.78038,-0.99944,-0.98292,-0.97195,-0.92650,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.76087,-0.99265,-0.96883,-0.30591,0.45842,-0.99940,-0.98770,-0.98296,-0.94955,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.88768,-0.99610,-0.98678,-0.49367,0.62900,-0.99979,-0.99497,-0.98998,-0.96637,1.00000,0.00000,0.00000,0.00000,0.00000
-0.76837,-0.99638,-0.99749,-0.99995,-0.02110,-0.03198,-0.96124,-0.99418,-0.99610,-1.00000,0.00600,0.01200,0.00200,0.97800,0.00200
-0.97758,-0.96377,-0.99857,-0.99593,-0.30380,1.00000,-0.99980,-0.99752,-0.99553,-0.98318,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.77174,-0.99121,-0.97619,-0.48734,0.59062,-0.99950,-0.98861,-0.97789,-0.94830,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.70290,-0.98857,-0.96911,-0.48734,0.41365,-0.99959,-0.98522,-0.97420,-0.92526,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.73913,-0.98793,-0.97737,-0.56751,0.12793,-0.99954,-0.98643,-0.97784,-0.93522,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.94203,-0.99821,-0.99211,-0.36498,0.57569,-0.99960,-0.99715,-0.99558,-0.98567,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.96014,-0.99860,-0.99506,-0.25105,0.74414,-0.99972,-0.99740,-0.99618,-0.98443,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.70652,-0.98985,-0.96609,-0.38608,0.81450,-0.99959,-0.98473,-0.97108,-0.92277,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.81159,-0.99421,-0.97535,-0.32911,0.78891,-0.99969,-0.99055,-0.98374,-0.94519,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.70290,-0.98742,-0.97193,-0.53165,0.78678,-0.99971,-0.98492,-0.96466,-0.90969,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.71014,-0.98885,-0.96986,-0.52110,0.59488,-0.99955,-0.98637,-0.97186,-0.93398,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.70652,-0.98985,-0.96609,-0.41561,0.72495,-0.99955,-0.98534,-0.97242,-0.92899,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.64130,-0.98482,-0.96617,-0.54219,0.49893,-0.99964,-0.98213,-0.96379,-0.90346,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.70652,-0.98985,-0.96609,-0.58861,0.86141,-0.99956,-0.98904,-0.97039,-0.94643,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.65217,-0.98797,-0.95988,-0.41772,0.83156,-0.99969,-0.98274,-0.96544,-0.89972,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.88768,-0.99610,-0.98678,-0.40717,0.70362,-0.99973,-0.99425,-0.98955,-0.96512,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.70652,-0.99099,-0.96185,-0.27004,0.89552,-0.99939,-0.98425,-0.97325,-0.93585,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.95652,-0.99793,-0.99599,-0.32489,0.95949,-0.99947,-0.99655,-0.99367,-0.98505,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.84783,-0.99293,-0.98668,-0.49156,0.55437,-0.99948,-0.99091,-0.98261,-0.95951,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.73188,-0.99176,-0.96511,-0.23418,0.80810,-0.99945,-0.98498,-0.97663,-0.93522,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.69928,-0.98726,-0.97159,-0.58017,0.31983,-0.99969,-0.98601,-0.97303,-0.91903,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99751,-0.55797,-0.99668,-0.77097,-0.05485,-0.05757,-0.95075,-0.99261,-0.99493,-1.00000,0.00200,0.99800,0.00000,0.00000,0.00000
-1.00000,-0.87319,-0.99960,-0.86595,0.41350,1.00000,-0.99690,-0.99849,-0.99874,-0.99875,0.00800,0.99200,0.00000,0.00000,0.00000
-0.95517,-0.55797,-0.96764,-0.97591,-0.92194,-0.94243,-0.91683,-0.98752,-0.99128,-1.00000,0.68400,0.20200,0.00600,0.00800,0.10000
-0.98257,-0.98188,-0.99943,-0.99723,-0.05485,0.24520,-0.99717,-0.99861,-0.99896,-0.99875,0.98200,0.00000,0.00000,0.00000,0.01800
-0.97758,-0.76812,-0.99107,-0.97582,-0.17089,0.81023,-0.99936,-0.98255,-0.97463,-0.93086,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.86957,-0.99547,-0.98471,0.15190,0.88486,-0.99899,-0.98801,-0.98665,-0.96512,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.93116,-0.99760,-0.99175,-0.39451,0.51386,-0.99970,-0.99637,-0.99428,-0.97882,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99253,-0.97464,-0.99965,-0.99258,-0.38397,0.53305,-0.99966,-0.99939,-0.99922,-0.99689,0.94000,0.00400,0.00000,0.00000,0.05600
-0.97758,-0.64130,-0.98621,-0.96278,-0.16245,0.73134,-0.99927,-0.97286,-0.96241,-0.90159,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.88768,-0.99610,-0.98678,-0.33966,0.53305,-0.99950,-0.99370,-0.99055,-0.97135,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.70652,-0.98985,-0.96609,-0.39873,0.60981,-0.99959,-0.98498,-0.97416,-0.92339,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.63768,-0.98607,-0.96241,-0.12658,0.77186,-0.99918,-0.97153,-0.96119,-0.90346,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.58333,-0.98076,-0.96402,-0.59072,0.37527,-0.99960,-0.97928,-0.95764,-0.89349,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.69203,-0.98935,-0.96444,-0.47468,0.24733,-0.99951,-0.98595,-0.97858,-0.93522,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.58696,-0.98253,-0.96109,-0.54852,0.40938,-0.99968,-0.97965,-0.96063,-0.88353,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99253,-0.99638,-0.99999,-0.99816,0.73629,0.73348,-0.99758,-0.99964,-1.00000,-1.00000,0.49078,0.00357,0.00000,0.49431,0.01133
-0.98007,-0.84420,-0.99460,-0.98182,-0.12869,0.88060,-0.99905,-0.98891,-0.98409,-0.96637,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.83696,-0.99499,-0.97861,-0.37553,0.82516,-0.99961,-0.99231,-0.98565,-0.96014,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.85870,-0.99565,-0.98140,-0.28481,0.98081,-0.99956,-0.99249,-0.98656,-0.96325,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.84058,-0.99510,-0.97908,-0.33544,0.78038,-0.99942,-0.99206,-0.98630,-0.96699,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.85507,-0.99554,-0.98094,-0.21519,0.92751,-0.99938,-0.99164,-0.98656,-0.96637,1.00000,0.00000,0.00000,0.00000,0.00000
-1.00000,-0.93478,-0.99983,-0.92926,0.55485,1.00000,-0.99889,-0.99915,-0.99948,-0.99813,0.01000,0.99000,0.00000,0.00000,0.00000
-1.00000,-0.97101,-0.99997,-0.96651,0.53165,1.00000,-0.99758,-0.99964,-0.99991,-1.00000,0.46130,0.53870,0.00000,0.00000,0.00000
-0.98257,-0.85145,-0.99543,-0.98047,-0.34388,0.93603,-0.99952,-0.99267,-0.98617,-0.96574,1.00000,0.00000,0.00000,0.00000,0.00000
-0.96762,0.22464,-0.93417,-0.90984,-0.58650,0.03412,-0.99942,-0.92888,-0.88774,-0.70103,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99751,0.61232,-0.98771,-0.16948,-0.18354,0.15352,-0.99321,-0.97631,-0.97698,-0.98692,0.00400,0.99600,0.00000,0.00000,0.00000
-0.83811,-0.99275,-0.99735,-0.99986,0.27637,0.80597,-0.99935,-0.99219,-0.99250,-0.96948,0.05000,0.00000,0.01000,0.93500,0.00500
-0.97758,-0.52899,-0.98190,-0.95124,-0.14768,0.68230,-0.99919,-0.96390,-0.95196,-0.87667,1.00000,0.00000,0.00000,0.00000,0.00000
-0.77086,-0.98913,-0.99493,-0.99987,-0.22574,0.07249,-0.99924,-0.99061,-0.99120,-0.96699,0.03200,0.00000,0.01400,0.93600,0.01800
-0.89290,-0.99275,-0.99826,-0.99977,0.15190,0.66098,-0.99941,-0.99528,-0.99549,-0.98069,0.05050,0.00000,0.01400,0.92950,0.00600
-0.89788,-0.97826,-0.99601,-0.99940,-0.51477,-0.21109,-0.99952,-0.99503,-0.99480,-0.97695,0.08000,0.00000,0.00800,0.78000,0.13200
-0.99751,-0.14855,-0.99354,-0.56054,0.08439,0.33689,-0.99626,-0.98389,-0.98621,-0.98443,0.02600,0.97400,0.00000,0.00000,0.00000
-1.00000,-0.78261,-0.99925,-0.77284,1.00000,1.00000,-0.97578,-0.99637,-0.99766,-1.00000,0.00000,1.00000,0.00000,0.00000,0.00000
-0.98257,-0.95290,-0.99854,-0.99351,-0.63924,0.27719,-0.99896,-0.99855,-0.99709,-0.99626,0.99200,0.00000,0.00000,0.00000,0.00800
-0.98007,-0.37319,-0.97835,-0.92802,-0.73418,0.43923,-0.99971,-0.98316,-0.95027,-0.89910,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98257,-0.84058,-0.99510,-0.97908,-0.78059,0.41365,-0.99965,-0.99667,-0.98899,-0.98194,0.99000,0.00000,0.00000,0.00000,0.01000
-0.98506,-0.90580,-0.99747,-0.98566,-0.89662,0.18763,-0.99887,-0.99891,-0.99523,-0.99751,0.80400,0.07000,0.00000,0.00000,0.12600
-0.98257,-0.56159,-0.98654,-0.94323,-0.63080,0.25373,-0.99982,-0.98661,-0.97281,-0.90470,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.65580,-0.98543,-0.96752,-0.41139,0.90192,-0.99866,-0.97886,-0.95664,-0.95017,1.00000,0.00000,0.00000,0.00000,0.00000
-0.88294,0.45290,-0.73207,-0.96883,-0.99367,-0.93177,-0.99874,-0.93597,-0.92165,-0.84117,0.11400,0.02400,0.00000,0.01600,0.84600
-0.24533,0.67391,0.95498,-0.99435,-0.97679,-0.87420,-0.99883,-0.46105,-0.25968,0.41514,0.00400,0.00000,0.00400,0.00400,0.98800
-0.97758,-0.93116,-0.99732,-0.99258,-0.19198,0.76546,-0.99923,-0.99479,-0.99259,-0.98194,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.65217,-0.98797,-0.95988,-0.12658,0.94243,-0.99943,-0.97541,-0.96349,-0.89598,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.92754,-0.99747,-0.99134,-0.36287,0.73987,-0.99932,-0.99600,-0.99311,-0.98505,0.99800,0.00000,0.00000,0.00000,0.00200
-0.98007,-0.71377,-0.99010,-0.96692,-0.39662,0.90192,-0.99958,-0.98534,-0.97052,-0.92650,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.69565,-0.98711,-0.97125,-0.58228,0.28358,-0.99971,-0.98589,-0.97338,-0.91654,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.72826,-0.99060,-0.96858,-0.34388,0.73134,-0.99952,-0.98504,-0.97437,-0.92962,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.88406,-0.99597,-0.98637,-0.56329,0.51812,-0.99973,-0.99540,-0.99033,-0.97197,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.56884,-0.98510,-0.95037,-0.41139,0.69936,-0.99960,-0.97837,-0.96007,-0.88789,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97260,-0.57609,-0.98043,-0.96340,-0.57595,0.50320,-0.99962,-0.97837,-0.95322,-0.88602,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.66667,-0.98847,-0.96154,-0.42827,0.76119,-0.99957,-0.98370,-0.96809,-0.91903,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.84783,-0.99472,-0.98223,-0.31435,0.83369,-0.99950,-0.99122,-0.98482,-0.96014,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99502,-0.23188,-0.99122,-0.73559,-0.43882,-0.32409,-0.99558,-0.98776,-0.98981,-0.99003,0.03000,0.96800,0.00000,0.00000,0.00200
-0.24035,0.68116,0.97634,-0.99436,-0.99367,-0.86994,-0.99932,-0.52387,-0.24359,0.82124,0.05400,0.00200,0.00600,0.02800,0.91000
-0.89041,-0.71739,-0.95072,-0.99349,-0.92616,-0.71642,-0.99846,-0.98140,-0.97026,-0.96076,0.01000,0.00000,0.00000,0.00000,0.99000
-0.98506,-0.97101,-0.99922,-0.99524,-0.40717,-0.08316,-0.99193,-0.99879,-0.99896,-1.00000,0.95800,0.03200,0.00000,0.00000,0.01000
-0.99502,-0.97826,-0.99981,-0.99134,0.19620,0.18763,-0.99516,-0.99927,-0.99974,-1.00000,0.85000,0.12000,0.00000,0.01400,0.01600
-1.00000,-0.81884,-0.99939,-0.81008,-0.11603,1.00000,-0.99943,-0.99861,-0.99809,-0.99439,0.05400,0.94600,0.00000,0.00000,0.00000
-0.98755,-0.94203,-0.99868,-0.98947,-0.52954,0.62473,-0.99960,-0.99836,-0.99666,-0.99190,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98755,-0.89855,-0.99768,-0.98203,-0.49156,0.82942,-0.99980,-0.99697,-0.99337,-0.97945,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.83696,-0.99690,-0.96576,-0.52321,0.64819,-0.99951,-0.99618,-0.99198,-0.98256,1.00000,0.00000,0.00000,0.00000,0.00000
-0.99004,-0.89493,-0.99801,-0.97768,-0.77215,0.27505,-0.99971,-0.99861,-0.99601,-0.99190,0.99600,0.00000,0.00000,0.00400,0.00000
-0.99253,-0.94565,-0.99921,-0.98513,-0.28481,0.86780,-0.99973,-0.99855,-0.99770,-0.99128,0.99800,0.00200,0.00000,0.00000,0.00000
-0.98506,-0.84058,-0.99572,-0.97608,-0.68776,0.52026,-0.99963,-0.99624,-0.98972,-0.98007,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98506,-0.90580,-0.99747,-0.98566,-0.60759,0.44776,-0.99927,-0.99733,-0.99423,-0.99066,0.99800,0.00200,0.00000,0.00000,0.00000
-0.97758,-0.56159,-0.98315,-0.95459,-0.53376,0.01919,-0.99958,-0.97989,-0.97173,-0.89847,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.82609,-0.99261,-0.98343,-0.38608,0.28785,-0.99867,-0.98885,-0.98474,-0.97384,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97509,-0.87681,-0.99475,-0.98817,-0.40295,0.11301,-0.99847,-0.99225,-0.99055,-0.98381,1.00000,0.00000,0.00000,0.00000,0.00000
-0.95517,0.67029,-0.87817,-0.90946,-0.00633,0.33475,-0.99359,-0.72195,-0.73863,-0.83121,0.29400,0.69800,0.00200,0.00200,0.00400
-0.97758,-0.86594,-0.99482,-0.98587,-0.19409,0.76972,-0.99924,-0.99007,-0.98560,-0.96512,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.87319,-0.99560,-0.98513,0.05485,0.84222,-0.99899,-0.98922,-0.98730,-0.96886,1.00000,0.00000,0.00000,0.00000,0.00000
-0.97758,-0.64855,-0.98648,-0.96353,-0.16456,0.74627,-0.99930,-0.97347,-0.96288,-0.90097,1.00000,0.00000,0.00000,0.00000,0.00000
-0.98007,-0.92754,-0.99747,-0.99134,0.00633,0.91045,-0.99906,-0.99400,-0.99246,-0.98194,1.00000,0.00000,0.00000,0.00000,0.00000
