A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4,L5,L6,L7
0.20678,0.02753,-0.35697,-0.19451,-0.59882,-0.12590,-0.48699,-0.13488,-0.80852,-0.72746,-0.83904,-0.84120,1.39295,-0.86678,0.07177,-0.87041,-0.02092,0.15600,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.31703,-0.28560,-0.35697,-0.19451,-0.26947,-0.12260,-0.44082,-0.13431,-0.91233,-0.92725,-0.89264,-0.91148,0.60639,-0.61698,0.43728,-0.92736,0.00783,-0.55875,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000,0.00000
0.59057,-1.92084,2.41015,-0.19451,-0.20772,-0.11740,-0.30232,-0.13337,2.44538,2.47869,2.32627,2.52897,-1.68613,1.21104,-0.36107,2.33697,-0.04731,-0.64216,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000,0.00000
1.02919,2.20206,-0.35697,-0.19451,0.14222,-0.09563,-0.27154,-0.12273,-0.72897,-0.74966,-0.84670,-0.56010,0.40496,-1.38339,1.93779,-0.73062,-0.01965,2.30101,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.39691,-0.66831,-0.35697,-0.19451,-0.16655,-0.10385,-0.17921,-0.12380,-0.50001,-0.39765,-0.51230,-0.57843,1.33540,-0.49209,-0.50535,-0.54165,-0.03137,-0.01551,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.82123,0.34066,-0.35697,-0.19451,-0.57824,-0.12434,-0.54854,-0.13891,-0.83860,-0.74966,-0.87988,-0.86564,1.48887,-0.96329,0.13910,-0.89630,-0.01737,0.29475,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.23183,0.07972,-0.35697,-0.19451,1.91248,-0.02989,-0.20998,-0.12225,0.42455,0.38565,0.52664,0.33515,-0.69814,1.02937,-1.04399,0.51195,-0.03759,-0.47176,0.00000,0.00000,0.00200,0.99200,0.00000,0.00600,0.00000
-1.47915,-1.03363,-0.35697,-0.19451,-0.16655,-0.09692,-0.20998,-0.11599,-0.47576,-0.43571,-0.43827,-0.55399,0.75028,-0.14011,-0.51496,-0.46658,-0.02841,-0.25406,0.99200,0.00000,0.00400,0.00200,0.00200,0.00000,0.00000
0.85100,0.18410,2.41015,-0.19451,0.40982,-0.08172,-0.36387,-0.13362,-0.27105,-0.35642,-0.15492,-0.32483,-0.55426,0.55250,-0.38030,-0.17923,-0.02721,-0.55235,0.00200,0.00000,0.01000,0.11800,0.87000,0.00000,0.00000
0.98807,-0.04205,-0.35697,-0.19451,7.32620,0.25985,-0.41004,-0.12479,0.10440,0.13195,0.12076,0.05711,0.16515,0.19484,-0.49573,0.10034,-0.03990,-0.40939,0.00000,0.00000,0.00200,0.99800,0.00000,0.00000,0.00000
0.86471,-1.41635,-0.35697,-0.19451,-0.41356,-0.11517,-0.20998,-0.11866,1.88269,1.79370,1.88466,1.94538,-2.33839,1.55734,-0.29374,1.88913,-0.04267,-0.67784,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.35520,0.11451,-0.35697,-0.19451,-0.49590,-0.11715,-0.51776,-0.13092,-0.93464,-0.93360,-0.93859,-0.92064,0.76946,-0.79297,0.57194,-0.97396,0.01003,-0.56695,0.00000,0.00000,0.99600,0.00000,0.00400,0.00000,0.00000
-0.41002,-0.91186,-0.35697,-0.19451,-0.31064,-0.10311,-0.05609,-0.07619,1.79732,1.82224,1.79787,1.75289,-1.23530,1.47786,-1.26522,1.80111,-0.04480,-0.50491,0.00000,0.99000,0.00000,0.00800,0.00000,0.00200,0.00000
0.38497,1.19308,-0.35697,-0.19451,0.55391,-0.08758,1.39047,-0.06987,0.42940,0.41419,0.47814,0.38098,-0.48711,0.67739,-0.65924,0.46276,-0.04047,-0.51853,0.00000,0.00000,0.00000,0.02000,0.00000,0.98000,0.00000
-0.09477,0.75817,2.41015,-0.19451,-0.37239,-0.11575,-0.10226,-0.12323,-0.58830,-0.56890,-0.69864,-0.46843,0.65435,-1.21876,1.40877,-0.65296,-0.04220,2.37400,0.00000,0.00000,0.00000,0.00200,0.00000,0.00000,0.99800
-0.76640,-0.84228,2.41015,-0.19451,0.08047,-0.09593,-0.25615,-0.10257,-0.37486,-0.30886,-0.34127,-0.47454,0.90375,-0.08334,-0.76505,-0.36821,-0.02967,-0.18053,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.36890,-0.07684,5.17726,-0.19451,-0.16655,-0.11575,0.03624,-0.04520,-0.40494,-0.32788,-0.38722,-0.49593,1.02845,-0.21391,-0.66886,-0.41480,-0.03076,-0.13982,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.90347,-0.12903,-0.35697,-0.19451,0.40982,-0.06459,-0.45621,-0.13243,-0.39523,-0.42619,-0.33616,-0.43177,0.04046,0.06994,-0.15907,-0.36303,-0.03166,-0.50596,0.00000,0.00000,0.00800,0.07400,0.91800,0.00000,0.00000
-1.52027,-1.65990,-0.35697,-0.19451,-0.49590,-0.12566,-0.33310,-0.13287,1.92344,1.85712,1.99697,1.87816,-2.16573,2.06828,-1.33255,2.00303,-0.04186,-0.56685,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.41298,-1.41635,2.41015,-0.19451,0.05988,-0.09263,0.52869,-0.10224,0.19656,0.19221,0.22798,0.16099,-0.19935,0.37083,-0.42840,0.20907,-0.04055,-0.49001,0.00000,0.00000,0.00000,0.98400,0.00000,0.01600,0.00000
-0.12218,-1.53812,-0.35697,-0.19451,-0.39298,-0.10988,-0.42543,-0.13092,2.30859,2.31061,2.23182,2.37314,-1.85879,1.38135,-0.47649,2.24119,-0.04604,-0.63659,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.09536,-0.26820,-0.35697,4.39036,8.74652,0.15801,6.88434,0.13071,0.33432,0.25563,0.38879,0.34126,-0.98590,0.63765,-0.09174,0.37216,-0.03429,-0.64555,0.00000,0.00000,0.98600,0.01000,0.00200,0.00200,0.00000
0.02859,-0.09424,-0.35697,-0.19451,3.57982,0.10080,-0.44082,-0.12842,-0.07120,-0.05833,-0.05792,-0.09872,0.17475,0.03020,-0.22640,-0.08086,-0.03895,-0.46253,0.00000,0.00000,0.00000,0.99400,0.00200,0.00400,0.00000
0.37126,1.68017,-0.35697,-0.19451,-0.35181,-0.11203,-0.27154,-0.10339,-0.58733,-0.60696,-0.71396,-0.41038,0.29944,-1.32662,1.94741,-0.60378,-0.03015,2.37475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.32838,0.13191,-0.35697,-0.19451,-0.61941,-0.12566,-0.45621,-0.13664,-0.83471,-0.74649,-0.87733,-0.85953,1.47928,-0.96896,0.15834,-0.89630,-0.01945,0.31595,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.76876,-1.88605,-0.35697,-0.19451,-0.39298,-0.12260,-0.27154,-0.11926,2.70441,2.88461,2.42072,2.84063,-0.56385,0.32541,0.01406,2.43275,-0.05250,-0.62619,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.04290,0.02753,2.41015,-0.19451,-0.06362,-0.09742,1.69825,-0.04281,0.16552,0.25246,0.11055,0.14571,0.65435,-0.23094,-0.26488,0.08999,-0.04621,-0.30911,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
1.04290,0.02753,-0.35697,-0.19451,-0.33122,-0.11740,2.08298,1.62397,0.15096,0.17952,0.17437,0.09377,0.13638,0.28000,-0.61115,0.15471,-0.04061,-0.39482,0.00000,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000
-0.90347,-0.05945,-0.35697,-0.19451,0.10105,-0.08302,-0.27154,-0.10838,-0.47091,-0.63550,-0.25448,-0.56621,-1.11060,1.05776,-0.67848,-0.28019,-0.01121,-0.56193,0.00200,0.00000,0.99600,0.00200,0.00000,0.00000,0.00000
-1.42433,-1.03363,-0.35697,-0.19451,5.32950,0.16142,4.92994,0.15958,-0.15852,-0.23275,-0.14216,-0.10483,-0.54466,-0.02089,0.58156,-0.16629,-0.03130,-0.79654,0.01200,0.00200,0.89200,0.03600,0.04200,0.01200,0.00400
0.97436,-0.49435,-0.35697,-0.19451,-0.06362,-0.10225,-0.30232,-0.11866,-0.77068,-0.74332,-0.76756,-0.79231,0.87497,-0.61131,0.15834,-0.80052,-0.02329,-0.25002,0.07600,0.00000,0.00000,0.00600,0.91800,0.00000,0.00000
-0.84864,-1.81646,-0.35697,-0.19451,0.20397,-0.10085,-0.27154,-0.12510,0.21305,0.14781,0.33519,0.12738,-0.76528,0.98963,-0.90933,0.31779,-0.03456,-0.49878,0.00000,0.00200,0.00000,0.99600,0.00000,0.00200,0.00000
-1.09536,-0.26820,-0.35697,4.39036,8.74652,0.15801,6.88434,0.13071,0.33432,0.25563,0.38879,0.34126,-0.98590,0.63765,-0.09174,0.37216,-0.03429,-0.64555,0.00000,0.00000,0.98600,0.01000,0.00200,0.00200,0.00000
-0.02623,1.03651,-0.35697,-0.19451,-0.29005,-0.11277,1.08269,0.48782,-0.12553,-0.09638,-0.11663,-0.16289,0.36659,-0.04360,-0.29374,-0.14040,-0.04092,-0.39336,0.00000,0.00000,0.00000,0.00800,0.00200,0.98800,0.00200
-0.41002,-0.25081,-0.35697,-0.19451,-0.33122,-0.11641,-0.13304,-0.09376,-0.51844,-0.38814,-0.55569,-0.59371,1.60398,-0.67376,-0.46687,-0.57530,-0.03242,0.14993,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.85100,-0.59873,-0.35697,-0.19451,0.40982,-0.09151,-0.36387,-0.12201,-0.74934,-0.75600,-0.71651,-0.77398,0.54884,-0.39558,0.11987,-0.74875,-0.02071,-0.44067,0.00400,0.00000,0.00600,0.01200,0.97800,0.00000,0.00000
-0.13589,-0.21601,-0.35697,-0.19451,-0.49590,-0.11831,-0.13304,-0.12246,-0.49807,-0.66087,-0.32340,-0.54482,-1.07223,0.75687,-0.20717,-0.35009,-0.01133,-0.62797,0.00400,0.00000,0.95600,0.00200,0.03600,0.00000,0.00200
-0.23183,-0.00726,-0.35697,-0.19451,-0.47531,-0.12194,-0.48699,-0.13564,-0.79397,-0.70209,-0.83138,-0.82898,1.47928,-0.90084,0.04292,-0.85488,-0.02244,0.24407,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.11143,-1.08582,-0.35697,-0.19451,-0.49590,-0.11831,-0.53315,-0.13236,-0.78524,-0.80357,-0.73438,-0.81981,0.47210,-0.30474,0.04292,-0.76687,-0.01374,-0.44380,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
-1.24614,0.79297,-0.35697,-0.19451,-0.39298,-0.11604,-0.22537,-0.12521,-0.63486,-0.63233,-0.79054,-0.44399,0.53925,-1.55938,2.10131,-0.63225,-0.02680,2.17175,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.65734,-0.47696,-0.35697,-0.19451,0.12164,-0.06124,-0.24076,-0.10188,-0.87740,-0.91140,-0.83649,-0.88398,0.40496,-0.44667,0.35071,-0.87041,0.00518,-0.57048,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000
-1.31467,-0.73790,2.41015,-0.19451,0.26573,-0.04365,0.08241,-0.07638,-0.43404,-0.36277,-0.41530,-0.52038,0.99967,-0.23094,-0.61115,-0.44328,-0.03044,-0.13165,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.05601,1.05391,2.41015,-0.19451,0.12164,-0.10700,0.32863,-0.10925,0.21402,0.25563,0.23563,0.14571,0.20352,0.31974,-0.74581,0.21684,-0.04024,-0.36710,0.00000,0.00000,0.00000,0.00400,0.00000,0.99600,0.00000
-0.50597,0.21889,-0.35697,-0.19451,-0.02246,-0.10167,-0.10226,-0.10425,-0.76098,-0.81943,-0.71141,-0.75565,0.08842,-0.29339,0.40843,-0.74357,-0.01022,-0.67932,0.00200,0.00000,0.97000,0.00400,0.02200,0.00000,0.00200
-1.42433,-0.00726,-0.35697,-0.19451,-0.37239,-0.11872,-0.39465,-0.13413,-0.46509,-0.48962,-0.41019,-0.50204,0.15556,-0.01521,-0.13022,-0.43810,-0.03071,-0.48717,0.00200,0.00000,0.02000,0.84600,0.13000,0.00200,0.00000
-0.71157,-1.81646,-0.35697,-0.19451,-0.35181,-0.11862,-0.41004,-0.12860,2.36971,2.38990,2.27266,2.44036,-1.74368,1.29620,-0.44763,2.28261,-0.04671,-0.63500,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.75269,-1.48594,-0.35697,-0.19451,-0.24888,-0.12124,-0.39465,-0.12725,0.54873,0.49030,0.69256,0.42682,-0.97631,1.40974,-1.40950,0.68021,-0.03593,-0.46308,0.00000,0.00000,0.00000,0.99400,0.00000,0.00600,0.00000
0.13825,1.52361,-0.35697,-0.19451,-0.00187,-0.09770,-0.07148,-0.12062,-0.50001,-0.52450,-0.63993,-0.30344,0.18434,-1.34365,2.09169,-0.51317,-0.03310,2.38812,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
0.35756,0.68859,-0.35697,-0.19451,0.05988,-0.07635,4.36055,0.57379,0.07723,0.04950,0.08758,0.09072,-0.31445,0.13239,0.09101,0.06928,-0.04110,-0.74715,0.00000,0.00000,0.00000,0.00800,0.00000,0.99200,0.00000
0.49463,0.53202,-0.35697,-0.19451,-0.70174,-0.12731,-0.67165,-0.14017,-0.97054,-0.93677,-1.01517,-0.93897,1.09559,-1.09386,0.75470,-1.05162,-0.06000,0.88194,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000
1.34445,0.89734,-0.35697,-0.19451,0.69800,-0.05764,1.31353,-0.06044,0.54485,0.51250,0.65682,0.43598,-0.73651,1.19401,-1.28446,0.64397,-0.03759,-0.45068,0.00000,0.00000,0.00000,0.00200,0.00000,0.99800,0.00000
1.75565,-0.84228,-0.35697,-0.19451,-0.45473,-0.12136,-0.42543,-0.13362,1.34910,1.11822,1.64726,1.19985,-3.19209,3.09584,-2.04433,1.64838,-0.03288,-0.56240,0.00200,0.97600,0.00200,0.01600,0.00400,0.00000,0.00000
-0.43744,1.15829,-0.35697,-0.19451,1.33612,-0.08667,0.05163,-0.08517,0.43328,0.41419,0.52153,0.34126,-0.52548,0.94422,-1.07285,0.50677,-0.03825,-0.44628,0.00000,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000
1.44039,-0.18122,-0.35697,-0.19451,-0.29005,-0.11612,-0.51776,-0.13092,-0.40494,-0.41985,-0.37445,-0.42260,0.19393,-0.12875,0.02368,-0.40186,-0.03493,-0.51816,0.00000,0.00000,0.00000,0.02600,0.97200,0.00200,0.00000
0.19308,0.07972,-0.35697,-0.19451,0.38923,0.04852,0.20552,0.07124,-0.83180,-0.86700,-0.79564,-0.83203,0.35700,-0.44099,0.38919,-0.82899,-0.00236,-0.60665,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000
1.09772,1.22787,-0.35697,-0.19451,-0.10479,-0.10054,0.82108,-0.08842,0.11119,0.12244,0.14374,0.06016,0.01168,0.30838,-0.53420,0.12364,-0.03990,-0.43659,0.00000,0.00000,0.00000,0.00400,0.00000,0.99600,0.00000
-0.93088,1.83674,-0.35697,-0.19451,0.30690,-0.08139,0.28246,-0.11621,-0.58733,-0.59427,-0.70375,-0.43482,0.41455,-1.25850,1.71656,-0.62449,-0.03510,2.40293,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-0.41002,-1.15541,-0.35697,-0.19451,-0.02246,-0.05125,-0.08687,-0.11095,-0.28173,-0.23275,-0.22385,-0.39510,0.67354,0.15510,-0.93819,-0.24913,-0.02951,-0.24339,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.42609,1.12349,-0.35697,-0.19451,0.88326,-0.07572,0.71336,-0.07645,0.63410,0.63618,0.72319,0.51848,-0.49670,1.11453,-1.39026,0.71128,-0.03849,-0.41082,0.00000,0.00000,0.00200,0.00000,0.00000,0.99800,0.00000
-0.86235,1.33225,-0.35697,-0.19451,0.14222,-0.07973,0.37480,-0.10983,0.62828,0.60764,0.74106,0.50626,-0.69814,1.26781,-1.44797,0.72940,-0.03761,-0.42948,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
1.44039,-0.11164,-0.35697,-0.19451,0.51274,-0.10659,-0.27154,-0.12554,0.05201,0.02096,0.12842,-0.01011,-0.32404,0.55250,-0.61115,0.10811,-0.03600,-0.48102,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
1.01548,-0.05945,-0.35697,-0.19451,0.59508,-0.03638,1.63670,0.77726,0.05977,0.07487,0.08247,0.01738,0.08842,0.20052,-0.42840,0.06151,-0.04046,-0.44253,0.00000,0.00000,0.00200,0.99200,0.00000,0.00600,0.00000
1.05660,1.47142,-0.35697,-0.19451,-0.06362,-0.09617,-0.16382,-0.08822,-0.46606,-0.49279,-0.60930,-0.26372,0.13638,-1.33798,2.13017,-0.47952,-0.03358,2.43291,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.39691,0.84515,-0.35697,-0.19451,-0.20772,-0.10736,1.86753,-0.04059,0.13835,0.14781,0.16161,0.09988,-0.02669,0.26864,-0.42840,0.14176,-0.04099,-0.49417,0.00000,0.00000,0.00000,0.01000,0.00000,0.99000,0.00000
-0.84864,-1.92084,-0.35697,-0.19451,-0.26947,-0.10476,-0.41004,-0.12852,2.74419,2.97658,2.40540,2.89563,-0.12261,-0.00954,0.13910,2.41722,-0.05428,-0.59137,0.00000,0.98600,0.00000,0.01000,0.00400,0.00000,0.00000
-0.43744,-1.34677,-0.35697,-0.19451,0.08047,-0.09097,-0.17920,-0.10944,2.33090,2.37404,2.22416,2.39148,-1.50388,1.19969,-0.52458,2.23342,-0.04731,-0.60928,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
0.20678,0.02753,-0.35697,-0.19451,-0.45473,-0.12235,0.06702,-0.07594,-0.86770,-0.89237,-0.83649,-0.87175,0.48170,-0.50344,0.36995,-0.87041,0.00111,-0.56385,0.00000,0.00000,0.99200,0.00000,0.00800,0.00000,0.00000
0.56316,0.53202,-0.35697,-0.19451,-0.66057,-0.12665,-0.54854,-0.13891,-0.95210,-0.93042,-0.97178,-0.93897,0.97089,-0.91219,0.57194,-1.00761,0.01162,-0.42361,0.00000,0.00000,0.09400,0.00000,0.90600,0.00000,0.00000
-0.64304,-0.66831,-0.35697,-0.19451,1.33612,-0.08036,1.12886,-0.06198,0.31007,0.27466,0.39901,0.23432,-0.57344,0.84771,-0.86124,0.38251,-0.03742,-0.47528,0.00000,0.00000,0.00400,0.98000,0.00000,0.01600,0.00000
0.78247,-1.46854,-0.35697,-0.19451,1.33612,0.00063,-0.50237,-0.12521,-0.72121,-0.72746,-0.68588,-0.74954,0.52966,-0.35584,0.07177,-0.71768,-0.01874,-0.43572,0.00600,0.00000,0.01200,0.01000,0.97200,0.00000,0.00000
0.78247,0.20149,-0.35697,-0.19451,0.86268,-0.10214,-0.36387,-0.12273,-0.11389,-0.12175,-0.07324,-0.15372,0.02127,0.17781,-0.32259,-0.09640,-0.03788,-0.47259,0.00000,0.00000,0.00000,0.98800,0.01000,0.00200,0.00000
1.52263,-0.37258,-0.35697,-0.19451,-0.31064,-0.12590,-0.17920,-0.11926,0.38380,0.38248,0.46282,0.28626,-0.32404,0.84203,-1.10170,0.44723,-0.03801,-0.41865,0.00000,0.00000,0.00000,0.98000,0.00000,0.02000,0.00000
-1.27355,0.60161,-0.35697,-0.19451,-0.35181,-0.10807,-0.44082,-0.12978,-0.76195,-0.75600,-0.74204,-0.78315,0.67354,-0.49209,0.15834,-0.77463,-0.02271,-0.40117,0.03600,0.00000,0.00200,0.91000,0.04200,0.00400,0.00600
-1.39691,-0.54654,-0.35697,4.39036,0.82151,-0.02392,1.26736,-0.04345,-0.63874,-0.68624,-0.58632,-0.64871,0.08842,-0.17417,0.20643,-0.61672,-0.01954,-0.59383,0.00000,0.00000,0.90600,0.00400,0.08400,0.00200,0.00400
-1.27355,-0.49435,-0.35697,-0.19451,-0.22830,-0.10410,-0.05609,-0.08752,-0.88807,-0.91457,-0.84414,-0.90536,0.48170,-0.43532,0.25453,-0.87818,0.00586,-0.51061,0.00000,0.00000,0.97600,0.00000,0.02400,0.00000,0.00000
0.23420,1.01912,-0.35697,-0.19451,0.22456,-0.10278,-0.04070,-0.07864,-0.06635,-0.03613,-0.04516,-0.12011,0.32822,0.08698,-0.47649,-0.06792,-0.03900,-0.37541,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000
1.48151,1.05391,-0.35697,-0.19451,-0.51648,-0.12557,-0.45621,-0.12682,-0.66009,-0.65770,-0.78799,-0.50204,0.55843,-1.39475,1.80313,-0.68144,-0.03095,2.25941,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.75565,-1.59031,-0.35697,-0.19451,-0.51648,-0.11422,-0.30232,-0.13069,2.08836,2.02837,2.04803,2.17148,-2.24247,1.44380,-0.19755,2.05481,-0.04419,-0.68483,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
1.07031,-1.08582,-0.35697,-0.19451,-0.63999,-0.12109,-0.47160,-0.13264,-0.78718,-0.80992,-0.73183,-0.82287,0.43373,-0.27636,0.03330,-0.76428,-0.01228,-0.45641,0.00000,0.00000,0.00400,0.00000,0.99600,0.00000,0.00000
-0.36890,-0.28560,-0.35697,-0.19451,1.02735,-0.04406,0.42097,0.15109,-0.74255,-0.79723,-0.68077,-0.75565,0.10760,-0.19688,0.22567,-0.71250,-0.01006,-0.59356,0.00000,0.00000,0.98400,0.00000,0.01600,0.00000,0.00000
-1.19131,1.14089,-0.35697,-0.19451,-0.33122,-0.12235,1.05191,0.42636,-0.20896,-0.18518,-0.20598,-0.23316,0.38577,-0.15146,-0.13022,-0.23101,-0.04057,-0.44408,0.00000,0.00000,0.00000,0.05600,0.01400,0.92000,0.01000
-1.19131,0.39285,-0.35697,-0.19451,-0.51648,-0.12458,-0.48699,-0.13564,-0.83666,-0.77503,-0.85946,-0.85953,1.23947,-0.83839,0.17758,-0.89112,-0.01907,0.06765,0.99200,0.00000,0.00000,0.00200,0.00400,0.00000,0.00200
0.35756,0.09712,-0.35697,-0.19451,2.28300,0.05424,-0.47160,-0.12610,-0.13135,-0.15029,-0.07069,-0.18428,-0.06506,0.29703,-0.43802,-0.09381,-0.03576,-0.46326,0.00000,0.00000,0.00000,0.99000,0.01000,0.00000,0.00000
-0.53338,1.21047,-0.35697,-0.19451,0.51274,-0.09047,-0.05609,-0.10940,0.63798,0.59496,0.74362,0.54598,-0.90916,1.22807,-1.16903,0.73199,-0.03854,-0.48305,0.00000,0.00000,0.00000,0.01200,0.00000,0.98800,0.00000
-0.28666,-0.96405,-0.35697,-0.19451,-0.33122,-0.11442,-0.42543,-0.12606,1.80023,1.77784,1.85403,1.73761,-1.66694,1.83552,-1.43836,1.85806,-0.04287,-0.52228,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.88976,-1.24239,-0.35697,-0.19451,-0.43414,-0.11401,-0.45621,-0.12758,1.95351,1.94592,1.95358,1.93927,-1.65735,1.60276,-1.05361,1.95902,-0.04436,-0.56091,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-0.86235,1.36704,-0.35697,-0.19451,0.24514,-0.08921,-0.25615,-0.12095,0.61373,0.59496,0.70532,0.51542,-0.66936,1.11453,-1.21713,0.69315,-0.03866,-0.45150,0.00000,0.00000,0.00000,0.00600,0.00000,0.99400,0.00000
1.61858,-0.51175,-0.35697,-0.19451,-0.45473,-0.12037,-0.61010,-0.13967,-0.93949,-0.93042,-0.94115,-0.93592,0.84620,-0.78162,0.47576,-0.97655,0.01003,-0.45838,0.00000,0.00000,0.05200,0.00000,0.94800,0.00000,0.00000
-1.41062,-0.63352,-0.35697,-0.19451,-0.00187,-0.09923,-0.34848,-0.12957,0.70686,0.65521,0.83041,0.60098,-1.04345,1.40406,-1.33255,0.82000,-0.03782,-0.48027,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000
-0.39632,-0.54654,2.41015,-0.19451,0.53332,-0.06091,-0.17921,-0.12909,-0.37098,-0.31520,-0.33106,-0.46843,0.80783,-0.03792,-0.74581,-0.35785,-0.02976,-0.20692,0.98400,0.00000,0.01000,0.00400,0.00000,0.00200,0.00000
-0.08106,0.51463,-0.35697,-0.19451,1.17144,-0.00379,-0.65626,-0.13786,-0.88225,-0.85114,-0.92583,-0.85037,0.99967,-1.01438,0.71622,-0.96102,-0.05391,-0.55575,0.00800,0.00000,0.10800,0.01600,0.86400,0.00000,0.00400
-0.53338,1.22787,-0.35697,-0.19451,-0.04304,-0.09890,-0.14843,-0.13362,-0.53106,-0.55939,-0.63227,-0.37677,0.17475,-1.11089,1.70694,-0.57530,-0.03478,2.55996,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.62993,0.87995,-0.35697,-0.19451,-0.00187,-0.10484,0.12857,-0.07165,-0.47091,-0.50547,-0.60675,-0.26983,0.06923,-1.29256,2.12055,-0.48470,-0.03265,2.43178,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
-1.17760,-0.21601,-0.35697,-0.19451,-0.43414,-0.11897,-0.42543,-0.13287,-0.81240,-0.73698,-0.83904,-0.84426,1.34499,-0.84407,0.08139,-0.86783,-0.01968,0.12109,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.39691,0.41025,-0.35697,-0.19451,-0.57824,-0.12434,-0.47160,-0.13306,-0.85024,-0.81943,-0.84414,-0.87787,0.97089,-0.65672,0.13910,-0.87300,-0.00998,-0.12868,0.92600,0.00000,0.00400,0.01200,0.05800,0.00000,0.00000
1.68712,-1.22499,-0.35697,-0.19451,-0.43414,-0.12095,-0.44082,-0.12827,2.55986,2.72288,2.33393,2.64508,-0.60222,0.59224,-0.39954,2.34474,-0.05132,-0.55301,0.00000,1.00000,0.00000,0.00000,0.00000,0.00000,0.00000
-1.25984,-0.40737,-0.35697,-0.19451,-0.43414,-0.11540,-0.48699,-0.13396,-0.93852,-0.93360,-0.95136,-0.91759,0.80783,-0.85542,0.63927,-0.98690,0.01003,-0.63041,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000,0.00000
-0.30037,1.61059,-0.35697,-0.19451,-0.37239,-0.11277,-0.07148,-0.12071,-0.58927,-0.62598,-0.70119,-0.41344,0.14597,-1.23011,1.93779,-0.60637,-0.02908,2.46577,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000
1.61858,-0.51175,-0.35697,-0.19451,-0.45473,-0.12037,-0.61010,-0.13967,-0.93949,-0.93042,-0.94115,-0.93592,0.84620,-0.78162,0.47576,-0.97655,0.01003,-0.45838,0.00000,0.00000,0.05200,0.00000,0.94800,0.00000,0.00000
-1.39691,-1.71209,-0.35697,-0.19451,-0.29005,-0.11058,-0.50237,-0.12917,0.87470,0.79475,1.02951,0.75681,-1.43673,1.75036,-1.52492,1.02192,-0.03721,-0.49667,0.00000,0.00000,0.00000,0.99800,0.00000,0.00200,0.00000
-0.68416,-0.84228,-0.35697,-0.19451,0.34806,-0.02449,-0.05609,-0.07694,-0.29046,-0.27080,-0.21619,-0.39510,0.41455,0.25729,-0.85162,-0.24136,-0.02923,-0.30589,0.96400,0.00000,0.01800,0.01800,0.00000,0.00000,0.00000
