A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
1.66928,0.91745,0.43254,0.58579,-0.05192,0.38623,1.46450,1.78897,1.26354,1.88261,0.28115,0.70699,-0.71735,-0.29971,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.28648,-0.74731,0.58438,0.84670,0.53458,0.20102,-0.20343,-0.21731,-1.34372,-0.79614,-1.62294,-0.98918,-0.22486,-0.87277,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.72434,0.54750,-1.38958,-1.08404,-0.19854,-1.09544,-0.49777,-1.48796,-1.37301,-0.24571,-1.62294,1.37070,-0.35917,1.72107,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
0.41409,0.11590,-0.32668,-1.91896,1.41434,-0.05827,0.58148,1.85584,0.03315,1.29549,1.05888,0.96510,0.71535,-0.96325,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
0.85194,0.91745,-0.63036,-0.04040,-1.45952,-0.91023,-1.24997,-1.48796,0.09174,-1.12639,1.03206,-0.17797,2.01373,1.08769,0.18468,1.68133,1,2,2,2,2,2,2,2,2,2
1.78604,0.79413,0.73623,0.84670,-0.60909,0.27510,-1.34809,-0.11700,-1.49019,-1.01631,-0.38930,-1.28416,-0.40394,-0.23939,-1.13235,0.03227,2,2,2,2,2,2,1,2,2,2
1.78604,-0.93228,0.66030,0.84670,-1.16627,0.34919,-1.67513,-0.68545,-0.25980,-1.23648,1.05888,-0.58357,1.87941,0.99721,-0.05478,1.45773,1,2,2,2,2,2,2,2,2,2
1.31899,0.91745,0.69826,0.79451,-0.99032,0.23806,-1.67513,-0.08356,-1.08006,-0.79614,1.05888,-1.28416,1.74510,-0.39019,-1.03657,-0.05158,2,2,2,2,2,2,1,2,2,2
1.78604,0.91745,0.47050,-0.14476,-0.72639,-0.42869,-1.31538,-0.65201,-0.55275,-1.23648,1.03206,-0.98918,0.44672,-0.17907,-1.13235,-0.10748,2,2,2,2,2,2,1,2,2,2
-1.13301,-2.65870,-0.40260,-1.44932,0.27066,0.23806,1.13745,1.65521,1.26354,2.43304,0.52252,1.22321,0.31240,0.00190,0.13679,-0.80623,2,1,2,2,2,2,2,2,2,2
0.82275,0.91745,-0.40260,0.32488,-1.45952,-0.31756,-0.33425,-0.15044,1.26354,0.70836,1.00524,1.18634,0.49149,-0.02826,-0.17451,-0.80623,2,2,2,2,1,2,2,2,2,2
0.99790,-0.00742,-0.36464,-0.97968,-1.45952,-2.42893,0.02550,-1.18702,1.26354,0.85515,0.57615,2.40315,1.16307,1.29882,-0.22240,-0.10748,1,2,2,2,2,2,2,2,2,2
-0.31567,-0.19239,-1.54142,-2.33641,-0.57977,-2.42893,0.94123,-1.32077,1.26354,0.74506,0.25433,2.36628,-1.47846,1.96236,-0.96473,0.59127,1,2,2,2,2,2,2,2,2,2
1.37737,0.91745,0.28070,-0.24913,-1.07829,-0.50277,-1.67513,-0.75232,-0.34769,-1.23648,1.05888,-0.69419,0.93921,0.15270,-0.98868,0.17202,2,2,2,2,2,2,1,2,2,2
0.03461,-0.37736,0.77419,0.84670,0.82784,0.23806,-0.17073,-0.11700,-1.66596,-0.64936,-1.59612,-1.09980,0.26763,-1.02357,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
1.78604,0.17756,1.07787,0.84670,-0.87302,0.68256,0.61418,1.38771,1.05847,1.36888,0.25433,0.33826,-0.76212,-0.48068,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.25729,0.79413,-0.93405,-1.24059,0.09471,-1.39177,-0.17073,-1.48796,-1.28513,-0.17232,-1.62294,1.22321,-1.25461,1.81156,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-1.07463,-0.43902,0.20477,0.79451,1.47299,1.27523,0.84311,1.05333,1.08777,0.15794,0.89797,-1.28416,-0.62780,-0.96325,-1.13235,-0.02363,2,2,2,1,2,2,2,2,2,2
-1.13301,-2.65870,-0.25075,-1.39713,0.41728,0.49735,1.43179,1.85584,1.26354,1.88261,0.54933,0.81761,0.31240,-0.20923,-0.05478,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.57839,0.91745,-1.38958,-0.35349,-1.45952,-0.53981,-0.17073,-0.28419,1.26354,0.48819,0.95161,0.52262,1.43170,-0.36003,0.71150,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.04544,-1.17891,-0.93405,0.84670,-0.66774,0.12694,-1.21727,-0.41794,-1.66596,-1.23648,-0.73794,-1.09980,0.53626,-0.75212,1.26226,-0.49878,2,2,1,2,2,2,2,2,2,2
0.23894,0.91745,-0.02299,-0.09258,-0.93167,-0.61390,-1.67513,-0.85264,-0.11333,-0.50258,0.84433,-0.03048,1.74510,0.00190,1.26226,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.28648,-2.90533,0.77419,-1.24059,1.23839,0.64552,1.59531,1.85584,0.47257,1.55235,-0.30885,0.55949,-1.34415,-0.29971,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.13301,-1.36389,0.01497,-0.35349,0.85716,1.05298,1.59531,1.85584,0.82411,1.47896,0.38842,0.48575,0.71535,-0.39019,0.83123,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.13301,-2.04212,0.43254,-0.04040,1.38501,1.27523,1.30097,0.35113,0.79482,-0.86953,-1.05976,-1.28416,-1.52324,-0.84261,1.26226,-0.61058,2,1,2,2,2,2,2,2,2,2
0.76437,0.91745,-0.63036,0.01178,-1.45952,-0.65094,-1.38079,-1.15358,0.12103,-1.23648,1.05888,-0.39921,0.13332,0.36383,-1.08446,0.47947,2,2,2,2,2,2,1,2,2,2
1.43575,-0.31570,-1.08589,-0.19695,1.47299,1.27523,1.59531,1.55490,0.23821,1.25879,-0.84521,0.41200,-2.19481,-0.36003,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.75353,-0.31570,0.47050,-0.66659,1.47299,1.27523,-0.92293,1.82240,-1.66596,1.36888,0.54933,1.44445,0.84966,0.15270,-0.00688,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,-0.37736,0.39458,-1.29277,1.47299,-1.35473,-0.00720,-1.48796,-1.02147,-0.28240,-0.25521,0.92823,0.80489,1.78139,-0.91684,1.98878,2,2,2,2,2,2,2,2,1,2
0.96870,0.91745,-0.09891,0.01178,-1.07829,-0.09531,-1.67513,-0.15044,-0.49416,-0.20901,0.73706,-0.14110,2.01373,-0.39019,0.87912,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,0.91745,1.00195,0.84670,1.06244,0.23806,0.15632,-0.25075,-0.66993,-1.23648,-1.46203,-0.06735,-1.03075,0.30351,1.26226,0.47947,2,2,2,2,2,2,2,1,2,2
-0.05296,-0.06907,1.07787,0.84670,1.35569,0.79368,0.12361,0.55176,0.91200,0.15794,1.05888,-0.95231,-0.18008,-1.05373,-1.13235,-0.72238,2,2,2,1,2,2,2,2,2,2
-1.13301,0.91745,1.22972,0.69015,1.32636,0.53439,1.59531,0.65207,1.11706,0.52489,0.57615,-0.14110,0.40195,-0.60132,-0.58159,-0.80623,3,1,3,2,3,3,3,3,3,3
-1.13301,-1.61052,1.38156,-0.51004,1.47299,1.27523,-1.11915,1.62178,-1.46090,1.36888,0.57615,1.22321,-0.44871,0.00190,-0.65343,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.07463,-0.00742,-0.36464,0.84670,0.76919,0.31214,0.35255,-0.25075,-0.28910,-1.23648,1.05888,-0.98918,0.58103,-0.14891,-1.13235,0.33972,2,2,2,2,2,2,2,1,2,2
-0.75353,0.91745,-1.54142,-0.40567,-0.63842,-0.46573,1.39909,0.38457,1.26354,1.55235,0.87115,1.14947,1.74510,-0.05842,1.04675,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.52001,-0.62399,-0.02299,0.84670,1.03311,1.05298,0.51607,0.61864,1.26354,0.34141,0.92479,-0.87856,-0.35917,-1.05373,-1.13235,-0.44288,2,2,2,1,2,2,2,2,2,2
0.26813,0.91745,-0.97201,-0.04040,-1.45952,-0.98431,-0.92293,-1.45452,0.41398,-1.23648,1.05888,-0.03048,1.38692,1.26866,-0.07872,1.93288,1,2,2,2,2,2,2,2,2,2
-0.43244,0.91745,2.25466,0.79451,1.26771,0.46031,0.41795,0.11707,-0.52346,-0.61266,-1.11340,-1.28416,-2.46344,-0.11874,0.59177,0.25587,2,2,2,2,2,2,2,1,2,2
0.18056,-0.00742,1.98893,0.84670,1.47299,1.20114,-0.10532,1.45459,-1.46090,1.03862,-0.33567,0.48575,-0.31440,-0.51084,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
0.44328,0.48585,-1.54142,0.22051,0.12403,-0.72502,0.61418,-1.48796,-1.51949,-0.90622,-0.17476,0.63324,2.01373,1.84172,-0.96473,1.98878,2,2,2,2,2,2,2,2,1,2
0.20975,-0.13073,1.76117,0.84670,1.47299,0.49735,0.77770,0.31769,0.97059,0.08455,1.05888,-0.80481,-0.26963,-1.05373,-1.13235,-0.47083,2,2,2,1,2,2,2,2,2,2
1.31899,0.91745,0.20477,0.74233,-1.07829,-0.20644,-1.67513,-0.85264,-0.11333,-1.23648,1.05888,-0.10422,-0.98598,0.03206,-0.89289,-0.69443,2,2,2,2,2,2,1,2,2,2
-0.37406,-0.68565,-0.82017,-1.81459,0.41728,-1.65106,-1.02104,-1.48796,-1.63667,-0.31910,-1.62294,1.07572,-0.44871,1.57027,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
0.00542,-1.42554,1.41952,0.22051,0.85716,1.27523,0.18902,0.65207,-0.55275,-0.13562,-1.62294,-1.28416,-0.94120,-0.93309,1.26226,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.72434,0.91745,-1.50346,-1.55368,0.03606,-0.68798,-0.49777,-1.48796,-1.66596,-0.72275,-1.46203,1.33383,-0.58303,1.75123,1.26226,1.90493,2,2,2,2,2,1,2,2,2,2
-1.13301,-1.24057,0.09089,-0.40567,1.26771,1.12706,1.59531,1.85584,0.41398,1.51566,-0.33567,0.55949,-1.29938,-0.29971,-1.01262,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.13301,-0.93228,0.47050,0.22051,0.41728,1.27523,0.35255,1.12021,0.38469,0.85515,0.60297,0.04327,2.01373,-0.63148,1.21437,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.13301,-1.11725,-0.93405,-0.19695,0.41728,1.27523,1.10475,1.82240,0.82411,1.47896,0.76388,0.52262,1.78987,-0.32987,1.26226,-0.80623,2,1,2,2,2,2,2,2,2,2
1.43575,0.85579,0.16681,-0.09258,0.82784,0.34919,1.26827,1.85584,1.26354,1.25879,0.87115,0.04327,0.17809,-0.78229,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.25729,0.91745,-0.93405,0.01178,-1.45952,-0.53981,-0.75941,-0.61857,0.67764,-0.02554,1.05888,1.11259,1.07352,-0.02826,0.49598,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.43244,0.91745,-1.00997,-1.50150,0.65189,-0.50277,0.09091,-1.48796,-1.43160,-1.16309,-1.62294,0.85448,-0.89643,1.81156,1.26226,1.96083,2,2,2,2,2,1,2,2,2,2
-1.13301,-0.43902,-0.85813,0.63797,0.27066,1.09002,1.59531,1.85584,0.85341,1.77252,0.14706,0.78073,-0.13531,-0.17907,-0.00688,-0.80623,2,2,2,2,2,2,2,1,2,2
-1.13301,0.36253,0.20477,0.84670,1.03311,0.53439,1.30097,-0.15044,0.91200,-1.23648,1.03206,-0.47295,2.01373,0.51463,0.06495,0.56332,2,2,2,2,2,2,2,1,2,2
-0.52001,0.42419,1.68524,0.84670,1.17974,0.05285,0.51607,-0.35107,-0.23051,-1.23648,-1.62294,-0.32546,-1.25461,0.24319,1.26226,0.36767,2,2,2,2,2,2,2,1,2,2
-0.22810,0.60916,-1.35162,-1.18841,-1.45952,-1.57698,-0.62859,-1.48796,0.58975,-0.57597,1.05888,0.59637,1.20784,1.50995,-0.24635,1.98878,1,2,2,2,2,2,2,2,2,2
-0.57839,-0.74731,0.50846,0.37706,1.47299,1.27523,1.56261,1.12021,0.85341,0.67167,0.46888,-0.32546,-0.53826,-0.81245,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
1.72766,0.91745,0.43254,-0.35349,-0.93167,-0.50277,-1.67513,-0.65201,-0.93359,-1.23648,1.05888,-1.09980,1.87941,-0.17907,-0.58159,-0.19133,2,2,2,2,2,2,1,2,2,2
1.17304,-0.68565,-0.74424,-0.87531,-1.01964,0.97889,0.64689,1.85584,1.26354,1.51566,0.33479,0.37513,-0.85166,-0.51084,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
1.78604,0.91745,0.69826,-0.24913,-0.69707,-0.42869,-1.60972,-0.55169,-1.63667,-1.23648,-0.06748,-1.28416,0.13332,-0.42035,-1.13235,-0.27518,2,2,2,2,2,2,1,2,2,2
-0.57839,0.05424,-0.21279,-0.61440,1.32636,1.05298,-1.67513,1.85584,0.09174,1.62574,1.05888,0.63324,0.53626,-0.26955,-0.50975,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.66596,-1.61052,-1.54142,-2.75387,-0.55044,-2.42893,0.87582,-0.98639,1.26354,0.78176,0.71024,2.32941,-0.67257,1.96236,-0.98868,1.06643,1,2,2,2,2,2,2,2,2,2
1.28980,0.05424,0.12885,0.84670,-1.45952,0.31214,0.22173,0.75239,1.26354,2.21287,0.76388,1.03885,0.98398,-0.11874,0.66361,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,0.73248,0.09089,0.84670,0.24133,-0.13235,-0.33425,-0.91951,-0.90429,-1.23648,-1.40840,0.04327,-0.04577,-0.02826,1.26226,0.11612,2,2,2,2,2,2,2,1,2,2
-1.13301,-0.93228,0.85011,-0.19695,1.17974,1.27523,1.59531,1.48802,1.26354,1.22210,0.84433,0.33826,1.29738,-0.39019,0.56782,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.25729,0.91745,-1.38958,-0.87531,-1.45952,-1.53993,-0.69400,-1.48796,0.26751,-0.83283,0.92479,0.22764,2.01373,1.41946,0.40020,1.79313,1,2,2,2,2,2,2,2,2,2
1.78604,0.67082,1.15379,0.84670,-0.22787,0.49735,-0.07261,0.38457,0.99988,0.63497,0.57615,-0.69419,-0.58303,-1.05373,-1.13235,-0.77828,2,2,2,2,2,1,2,2,2,2
0.23894,0.91745,-0.82017,-0.87531,-1.45952,-1.31769,-1.02104,-1.48796,0.32610,-1.05300,1.05888,-0.06735,1.61078,1.11785,0.06495,1.65338,1,2,2,2,2,2,2,2,2,2
1.78604,0.91745,0.88807,0.74233,-0.69707,0.71960,-0.49777,0.61864,0.56046,0.89184,0.38842,-0.39921,-0.58303,-1.02357,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
-0.28648,-2.35041,0.69826,-0.66659,1.47299,1.27523,1.26827,1.22052,0.50187,0.59828,0.14706,-0.62045,-2.46344,-1.05373,1.23831,-0.61058,2,1,2,2,2,2,2,2,2,2
1.46494,0.11590,-0.09891,0.84670,-0.96099,0.46031,0.94123,1.08677,1.26354,1.55235,0.84433,-0.03048,0.26763,-1.05373,-1.13235,-0.69443,2,2,2,2,2,2,2,2,2,1
0.82275,0.91745,-0.17483,-0.09258,-1.45952,-0.20644,-1.51161,-0.25075,0.26751,0.15794,1.05888,0.55949,0.80489,-0.29971,0.20863,-0.80623,2,2,2,2,1,2,2,2,2,2
0.41409,0.91745,-0.66832,-0.35349,-1.45952,-0.31756,0.74500,0.71895,1.26354,1.66244,0.25433,1.85006,-0.49349,0.21303,-0.74921,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.34487,0.91745,-1.54142,-0.51004,-0.28652,-0.42869,1.59531,0.48488,0.79482,2.10278,-0.09430,1.07572,-0.53826,-0.08858,-0.34213,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.07463,-0.31570,-0.17483,-1.76241,0.12403,-1.98443,-1.38079,-1.48796,-1.66596,0.26802,-1.48885,1.59194,-0.26963,1.81156,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
0.26813,0.60916,2.02689,0.84670,1.47299,0.27510,0.77770,0.08363,-0.46487,-0.31910,-1.62294,-1.09980,-0.62780,-1.02357,1.11858,-0.80623,2,2,1,2,2,2,2,2,2,2
1.78604,0.91745,1.03991,0.63797,-0.34517,0.16398,-1.21727,-0.01669,-1.66596,-0.72275,-0.65749,-1.28416,-0.18008,-0.36003,-1.06051,-0.02363,2,2,2,2,2,2,1,2,2,2
0.56004,0.91745,-1.54142,0.27269,-0.16922,-0.46573,1.59531,-0.78576,0.17962,-1.23648,0.03979,0.04327,1.43170,1.35914,-0.53370,1.73723,2,2,2,2,2,2,2,2,1,2
-1.13301,-1.48720,-0.70628,0.27269,0.27066,1.27523,0.67959,0.95302,-0.11333,0.30472,-0.79158,-0.84169,0.13332,-1.05373,1.26226,-0.69443,2,2,1,2,2,2,2,2,2,2
-1.13301,-0.62399,-0.44056,-0.24913,0.62256,0.94185,1.59531,1.85584,0.73623,1.47896,0.20070,0.48575,0.08855,-0.42035,0.25652,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.13301,-2.28875,-0.47852,-1.03186,0.32931,0.60848,1.33368,1.85584,1.26354,1.84591,0.68343,0.78073,0.80489,-0.20923,0.40020,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.08215,0.30087,1.72321,0.84670,1.09176,0.27510,-0.13802,0.15050,1.02918,0.37811,1.05888,-0.69419,-0.09054,-1.05373,-1.13235,-0.77828,2,2,2,1,2,2,2,2,2,2
1.14385,-0.00742,0.92603,-0.92750,1.47299,-1.50289,-0.07261,-1.48796,-1.22654,-0.17232,-0.06748,1.18634,0.49149,1.96236,-1.13235,1.54158,2,2,2,2,2,2,2,2,1,2
0.88113,0.91745,-0.36464,-0.56222,-0.31584,-0.39165,1.23557,0.58520,1.26354,1.84591,0.06661,0.81761,-1.07552,-0.20923,-1.13235,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,0.11590,0.54642,0.84670,1.47299,0.57144,0.74500,-0.11700,-0.23051,-1.23648,-1.08658,-0.91543,-1.03075,-0.08858,1.23831,0.17202,2,2,2,2,2,2,2,1,2,2
1.78604,0.91745,1.95097,0.06396,0.73986,0.20102,0.22173,0.41801,0.03315,0.30472,-0.73794,-0.25172,-2.10527,-0.63148,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
0.23894,0.36253,-0.13687,-1.08404,0.44661,-1.42881,-0.98834,-1.48796,-1.40231,0.23133,-1.62294,2.07130,-0.26963,1.96236,1.26226,1.73723,2,2,2,2,2,1,2,2,2,2
-1.13301,0.67082,0.16681,0.84670,1.47299,1.23818,0.90852,1.28740,0.09174,1.07532,-0.41612,0.26451,-0.85166,-0.42035,-0.34213,-0.80623,2,2,2,2,2,2,2,1,2,2
-0.78272,-0.74731,-0.44056,-1.13622,0.47593,-1.24360,-0.72670,-1.48796,-1.51949,-0.17232,-1.62294,1.33383,-0.76212,1.84172,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
1.31899,0.48585,-0.78221,0.84670,-0.81437,-0.57685,-0.23613,-1.48796,-1.66596,-0.42919,-0.17476,0.89135,2.01373,1.81156,-0.48581,1.90493,2,2,2,2,2,2,2,2,1,2
0.00542,-0.31570,-0.74424,-1.24059,-0.43314,-1.72514,-1.28268,-1.48796,-1.66596,-0.09893,-1.19385,1.37070,-0.18008,1.90204,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
0.38490,0.91745,-0.44056,-0.56222,-1.45952,-0.68798,-1.05375,-0.08356,0.35539,0.12124,1.05888,0.70699,1.56601,-0.14891,0.97491,-0.80623,2,2,2,2,1,2,2,2,2,2
1.14385,0.91745,-0.02299,0.53360,-0.99032,-0.28052,-1.51161,-0.78576,-0.11333,-1.23648,1.05888,-0.28859,-0.85166,-0.14891,-1.13235,-0.80623,2,2,2,2,2,2,1,2,2,2
-1.13301,0.23922,0.24274,0.84670,1.15041,0.79368,0.74500,0.55176,-0.34769,0.12124,-1.22067,-0.76794,-0.53826,-1.05373,1.26226,-0.77828,2,2,1,2,2,2,2,2,2,2
0.15137,-0.31570,1.49544,0.84670,1.47299,0.71960,0.67959,0.48488,1.02918,0.15794,0.87115,-0.76794,-0.26963,-0.96325,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
1.20223,0.91745,0.73623,-0.40567,-0.69707,-0.50277,-1.67513,-0.55169,-0.31839,-0.83283,0.97843,-0.21484,2.01373,-0.32987,1.26226,-0.80623,2,2,2,2,1,2,2,2,2,2
0.35571,0.91745,-1.54142,0.32488,-1.31289,-0.31756,1.33368,0.55176,1.26354,1.33218,0.65661,1.73944,0.58103,0.15270,0.92702,-0.80623,2,2,2,2,1,2,2,2,2,2
1.64009,-1.05560,1.38156,0.84670,-0.84369,0.38623,0.28714,-0.21731,0.32610,-1.23648,-1.62294,-0.73107,-1.16506,0.54480,1.26226,1.45773,2,2,2,2,2,2,2,2,1,2
1.52332,0.91745,0.96399,0.22051,-0.55044,-0.28052,-1.18456,-0.61857,-0.20121,-1.23648,1.05888,-0.65732,0.53626,0.30351,-1.13235,0.50742,2,2,2,2,2,2,1,2,2,2
-0.14053,-1.30223,0.43254,0.84670,0.24133,-0.31756,-0.46507,-0.95295,-1.66596,-1.23648,-0.97930,-0.54670,0.26763,-1.02357,1.26226,-0.66648,2,2,1,2,2,2,2,2,2,2
-0.02377,0.42419,-0.97201,-0.61440,-0.22787,-0.79910,-0.85752,-1.48796,-1.66596,-0.94292,-1.40840,0.96510,-0.67257,1.75123,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-0.34487,0.42419,-0.70628,-1.60586,0.24133,-1.39177,-1.08645,-1.48796,-1.66596,-0.06223,-1.27430,1.85006,-0.22486,1.90204,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
1.78604,0.91745,0.43254,-0.19695,-0.87302,-0.50277,-1.47890,-0.81920,-0.34769,-1.23648,1.03206,-0.84169,0.17809,-0.14891,-1.13235,-0.10748,2,2,2,2,2,2,1,2,2,2
-1.13301,0.67082,-0.02299,0.84670,0.29998,0.01581,0.22173,-0.58513,-0.46487,-1.23648,-1.08658,0.00640,-0.04577,0.21303,1.26226,0.47947,2,2,2,2,2,2,2,1,2,2
-1.13301,-0.19239,-0.59240,0.84670,0.06538,0.27510,-0.23613,-0.35107,-0.72852,-1.23648,-1.62294,-0.21484,-0.22486,-0.02826,1.26226,0.28382,2,2,2,2,2,2,2,1,2,2
-1.13301,-2.28875,-0.40260,-0.87531,0.44661,0.71960,1.59531,1.85584,0.79482,1.51566,0.12024,0.59637,-0.35917,-0.29971,-0.31818,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.13301,0.91745,0.35662,0.69015,1.47299,0.94185,0.74500,0.61864,-0.05474,-0.17232,-0.49658,-1.28416,-1.56801,-0.11874,0.49598,0.19997,2,2,2,2,2,2,2,1,2,2
-0.72434,-1.85715,-0.02299,-1.18841,0.27066,1.27523,0.22173,0.58520,0.06244,-0.46588,1.05888,-0.76794,-0.31440,-0.90293,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
0.20975,0.67082,1.49544,0.84670,0.91581,0.38623,0.84311,0.51832,1.26354,0.08455,0.38842,-0.84169,-0.85166,-1.05373,-1.13235,-0.63853,2,2,2,1,2,2,2,2,2,2
-1.13301,-1.11725,-0.09891,-0.92750,0.35863,-1.31769,-0.43236,-1.48796,-1.43160,-0.13562,-0.41612,1.03885,2.01373,1.66075,0.25652,1.98878,2,2,2,2,2,2,2,2,1,2
1.55251,-0.74731,-0.32668,-1.08404,-1.45952,0.75664,-0.00720,1.85584,1.26354,1.77252,0.95161,0.59637,0.40195,-0.36003,-0.62948,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.14053,-0.56233,-1.54142,-2.23205,-1.25424,-2.42893,0.35255,-1.48796,1.26354,-0.02554,0.92479,1.44445,-0.26963,1.96236,-1.13235,1.51363,1,2,2,2,2,2,2,2,2,2
0.38490,-0.31570,1.64728,0.84670,1.47299,0.34919,0.22173,0.28426,0.99988,0.52489,0.76388,-0.91543,-0.49349,-1.05373,-1.13235,-0.35903,2,2,2,1,2,2,2,2,2,2
-0.16972,0.48585,-1.23773,-1.34495,-1.45952,-1.68810,-0.53047,-1.48796,0.61905,-0.46588,1.05888,0.74386,1.74510,1.75123,0.01706,1.98878,1,2,2,2,2,2,2,2,2,2
-1.13301,0.48585,0.16681,0.84670,0.71054,0.34919,0.18902,-0.25075,-0.64064,-1.23648,-0.95249,-0.39921,-0.09054,0.18286,1.26226,0.22792,2,2,2,2,2,2,2,1,2,2
1.78604,-0.62399,2.06485,0.84670,-0.75572,0.57144,-0.43236,-0.01669,0.35539,-0.94292,-1.62294,-1.28416,-0.44871,-0.05842,1.16648,0.98257,2,2,2,2,2,2,2,2,1,2
-0.87029,-1.48720,-0.59240,0.84670,0.27066,0.23806,-0.30154,-0.58513,-1.66596,-1.05300,-1.48885,-0.39921,-0.09054,-0.57116,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
0.76437,0.67082,1.53340,-0.92750,1.47299,1.27523,-0.36695,1.58834,0.41398,1.11201,0.87115,0.37513,0.44672,-0.90293,-1.13235,-0.80623,2,2,2,2,2,2,2,2,2,1
1.11466,0.91745,0.47050,0.32488,-1.45952,-0.83614,-1.24997,-1.48796,0.85341,0.01116,1.05888,1.81318,0.80489,0.48447,-0.89289,-0.55468,1,3,3,3,2,3,2,3,3,3
-1.13301,-5.24832,-0.09891,-3.69315,0.62256,-1.16952,1.39909,0.55176,1.26354,2.06609,0.06661,2.40315,-0.49349,1.23850,0.61572,0.67512,2,2,2,2,2,2,2,2,2,1
0.29732,-1.91880,2.25466,-0.30131,0.44661,1.27523,-1.67513,1.25396,-1.31442,0.96523,0.79070,1.07572,1.78987,-0.05842,0.92702,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,-2.47372,-1.54142,-1.18841,-0.05192,0.60848,1.59531,1.85584,1.17565,1.62574,0.30797,0.59637,-0.44871,-0.32987,-0.34213,-0.80623,2,1,2,2,2,2,2,2,2,2
0.99790,0.91745,0.09089,-0.71877,-1.45952,-0.87319,-0.85752,-0.11700,1.26354,0.41480,0.79070,1.07572,0.35718,-0.08858,0.16074,-0.80623,2,2,2,2,1,2,2,2,2,2
1.78604,0.91745,1.15379,0.58579,-0.57977,-0.05827,-1.64243,-0.58513,-0.72852,-1.23648,0.57615,-0.58357,-0.04577,0.48447,-1.13235,0.53537,2,2,2,2,2,2,1,2,2,2
-1.13301,-0.19239,-0.02299,0.84670,0.88649,0.53439,-0.26884,0.28426,-0.08403,0.41480,1.05888,-0.36233,0.35718,-1.05373,-1.06051,-0.69443,2,2,2,1,2,2,2,2,2,2
-1.13301,-0.68565,-0.47852,0.84670,0.56391,1.23818,0.90852,0.61864,0.06244,-0.20901,-0.87203,-1.28416,0.08855,-1.05373,1.26226,-0.75033,2,2,1,2,2,2,2,2,2,2
1.78604,0.91745,1.03991,-0.30131,-0.37449,-0.39165,-1.24997,-0.51826,-1.34372,-1.23648,-0.25521,-1.21042,-0.62780,-0.45052,-1.13235,-0.24723,2,2,2,2,2,2,1,2,2,2
-0.49082,0.79413,-1.54142,-0.45786,-1.34222,-1.76218,0.12361,-1.48796,1.26354,0.08455,0.62979,1.99755,-0.94120,1.96236,-0.62948,0.47947,1,2,2,2,2,2,2,2,2,2
