A1,A2,A3,A4,A5,A6,A7,A8,A9,L1,L2,L3,L4,L5
1.327265,0.193699,-0.452371,0.43786,-1.167337,0.291096,-1.412021,0.362388,0.468053,4,3,5,2,1
-0.813783,0.793712,-0.556789,0.821929,0.58248,-1.172556,1.68813,0.871241,-0.503645,3,5,1,2,4
-0.286329,0.322026,1.058204,-1.458262,1.180738,-0.014846,-1.332264,0.199693,-0.25031,1,3,5,2,4
-1.459221,0.311621,0.104523,0.981093,1.011289,1.612206,0.027087,1.300477,1.044131,4,1,5,2,3
-0.074653,-1.679174,1.127816,0.185275,1.253359,0.989894,0.294102,-0.388776,1.283585,2,3,4,5,1
-0.348791,0.658449,-0.74474,1.645428,1.284482,0.875166,-0.659524,0.611622,-0.670222,1,2,4,3,5
-1.559854,-1.24217,0.873733,-0.416779,0.710431,-0.129574,-1.699843,-0.776474,-1.700916,1,2,4,3,5
1.431368,1.379852,0.539596,-1.714308,-0.980598,0.457973,-0.950813,-1.634947,-1.353881,3,1,2,5,4
-0.196107,0.200636,-1.319037,0.143754,-0.838814,0.4093,-0.725411,-0.447623,1.620209,5,2,4,3,1
-1.636196,0.120865,-0.288783,-0.998072,-1.637644,0.00949,0.0687,-0.548009,1.380754,5,3,2,4,1
0.143963,-1.301131,0.062756,-0.406399,0.520234,-1.457638,-1.439763,1.577404,-0.514056,2,5,4,1,3
0.692238,0.235319,-0.608997,0.458621,-0.652075,0.395394,-1.46057,-1.285327,-0.777803,2,1,5,4,3
-0.341851,-1.373965,0.250708,0.275237,1.236068,1.261069,-1.0167,-0.728012,-1.589864,2,1,4,3,5
0.02945,0.765966,-0.497619,0.282157,0.385367,0.753484,0.564585,-1.361482,0.589515,4,1,3,5,2
-0.598637,0.280406,-1.026668,-0.02233,1.267192,1.142864,-0.631782,0.320849,0.558282,1,2,5,4,3
1.216222,1.293145,-0.414084,1.379002,-0.894144,-1.266424,1.355228,-0.233005,0.218187,4,5,1,3,2
-0.144055,-1.370496,-1.075396,-0.783547,-0.928726,0.273713,-0.60404,0.923165,-0.024737,5,2,4,1,3
0.744289,-1.654896,0.494349,0.756188,1.208403,-1.318573,-1.24557,0.151231,0.530519,1,5,4,3,2
1.039247,0.530123,0.073198,0.780408,-1.672225,-1.551506,-1.720649,1.227784,-0.479353,4,3,5,1,2
0.088441,-1.269916,1.239195,0.057252,0.437239,-0.724074,-1.474441,-0.336852,1.696556,2,4,5,3,1
0.629776,0.15208,-0.424526,0.669686,-0.728154,1.549627,0.457086,1.234707,-0.010856,5,1,3,2,4
-0.015662,0.807585,1.301845,0.904971,-1.04976,0.885595,1.143697,-0.734935,-0.35442,5,2,1,4,3
1.243983,-1.439862,0.588325,1.700789,0.900629,-0.873568,-0.219122,-1.049939,-0.756981,1,4,2,5,3
-0.536176,-0.052549,-1.621848,0.624705,1.384768,0.687429,-0.517347,1.279708,0.34312,1,3,5,2,4
0.574254,0.582147,0.097562,1.3271,0.869506,-0.560673,-0.75662,1.06509,1.550802,3,4,5,2,1
-0.935237,-0.680308,0.73799,0.673146,1.329438,0.221564,-1.356538,-0.053002,-1.104016,1,2,5,3,4
-0.300209,-1.58553,1.409743,-0.361418,0.834924,1.594823,0.186603,-1.558792,0.995546,3,1,4,5,2
-0.456364,-1.054883,-0.0347,1.32018,-0.112605,-0.616299,-0.316218,-1.468791,-1.485754,1,3,2,4,5
-1.466161,0.044563,0.748432,1.697329,1.67871,-1.735766,0.543779,-1.614178,-0.829858,1,5,2,4,3
-0.348791,0.863078,0.431698,-0.980772,1.142699,-0.021799,-1.16928,0.656623,0.266772,1,4,5,2,3
0.570784,1.539393,0.894616,0.683526,-0.012319,1.073332,0.855875,1.653559,-0.739629,4,2,3,1,5
-1.264896,-0.891873,0.814563,1.417062,-0.420379,1.0038,1.157567,0.819317,-1.263652,4,2,1,3,5
1.15376,-0.399377,-0.21221,-0.966931,1.305231,-0.720597,1.400309,-0.786859,-0.090674,2,4,1,5,3
0.449331,-1.602871,-1.325998,-1.094954,-1.6826,-1.433301,0.353054,-0.641472,-0.663281,5,4,1,2,3
-0.723561,1.549798,1.691671,-0.90119,1.191113,1.504431,-1.547263,1.231246,0.207776,3,1,5,2,4
0.157843,-0.444465,1.291403,-1.620886,0.772678,-0.710167,0.412005,-0.752243,-0.927028,1,3,2,4,5
0.633246,-1.127717,1.702113,0.804629,0.734638,1.723458,1.691598,0.611622,-0.861091,3,1,2,4,5
-0.799903,0.498908,-0.215691,-0.797387,-1.703348,-1.255994,-1.696375,1.189707,-0.923557,5,3,4,1,2
1.348085,0.908166,-1.531353,1.596987,-0.911435,0.715242,0.568053,0.016229,1.085775,5,2,3,4,1
0.969845,1.001809,1.32969,-0.063851,1.035496,-1.381152,-0.37517,0.635853,0.468053,1,5,4,2,3
1.233572,0.682727,0.469985,0.645465,0.153671,-1.391582,-1.543795,0.909318,-1.409406,2,3,5,1,4
1.490359,0.162485,1.166102,-1.517084,-1.565023,0.791727,1.400309,1.352401,0.44029,5,3,1,2,4
-0.588227,-0.63522,1.740399,-0.883889,0.451071,-0.842278,0.401602,1.338555,0.124488,2,5,3,1,4
-0.404312,-0.371631,-0.897886,-0.101912,-1.246874,-1.645374,1.004987,1.203553,1.085775,4,5,3,1,2
0.872682,-0.298797,1.472394,0.797709,-1.136214,0.517075,-0.891862,-1.652255,1.099656,4,2,3,5,1
-1.202434,0.984468,-0.334031,-0.845828,1.578424,0.301525,-0.78783,1.096244,1.457102,1,4,5,3,2
0.820631,1.126667,-0.114754,-0.088071,-0.499917,-0.817942,1.379502,1.134321,-0.416886,4,5,1,2,3
-1.573734,1.556735,1.197427,-0.122672,1.042413,-1.287284,-0.177509,-0.184543,0.676274,1,5,3,4,2
0.275826,-1.058351,-1.440858,0.3998,0.291997,1.115052,-1.516053,-0.184543,1.196826,3,2,5,4,1
0.758169,0.023753,-0.490657,-1.157235,-0.99443,1.605253,-0.427186,-0.700319,-1.624568,4,1,2,3,5
1.212752,-1.419052,-1.325998,1.486264,0.43378,1.038566,0.942568,1.210476,-0.614696,4,2,3,1,5
1.445248,1.28274,-0.132157,0.804629,0.177878,-0.115667,-0.212186,-1.119171,-1.711327,1,2,3,4,5
1.538941,-0.714991,0.222863,-0.139973,-0.728154,0.569224,1.289341,-1.229942,-0.121907,4,2,1,5,3
0.921264,0.217977,0.689262,-1.229897,0.32312,-0.751886,0.359989,-1.09494,-0.403005,2,4,1,5,3
-1.455751,0.557869,-0.045142,0.164514,1.716749,1.170677,1.448857,-0.101465,-1.163012,1,3,2,4,5
1.427898,-1.318472,-1.437377,-0.133052,0.907545,1.007277,1.691598,1.168937,1.505687,5,4,1,3,2
1.656924,0.342835,-0.337512,-1.133015,-1.64456,-0.546767,1.091681,-1.472253,0.825499,5,3,1,4,2
0.744289,-0.825976,0.814563,-1.139935,-0.520665,-0.515477,1.105551,0.905857,-1.523928,4,3,1,2,5
-1.459221,-0.468743,-1.621848,1.399762,-1.554649,0.04078,-1.672101,-0.077234,0.974724,4,2,5,3,1
1.552821,0.127802,1.134777,-0.250695,0.392283,1.713028,-0.153235,0.127,-1.031138,2,1,4,3,5
-0.928296,-0.954302,-1.506989,1.669648,-0.154103,0.402347,-0.017993,1.32817,0.457642,5,3,4,1,2
-1.011579,1.615695,0.908539,0.85653,0.302371,0.058163,0.217812,0.140846,-1.232418,1,4,2,3,5
0.751229,0.821459,-1.447819,1.372081,1.637212,0.718718,-0.49654,1.314324,1.266233,1,4,5,2,3
0.837982,-1.432925,-0.194807,-0.831988,-1.64456,-1.457638,0.692891,0.968165,-1.215067,5,4,2,1,3
-1.44534,-1.280321,0.511752,0.565883,-1.2365,1.455759,-0.139364,0.234309,-0.441179,5,1,3,2,4
-1.362058,0.752093,0.748432,-1.146855,0.717348,1.410563,0.307973,1.113552,-1.555161,3,1,4,2,5
-1.400229,0.165953,-1.151969,0.558963,0.164046,-1.134313,0.737972,-0.430315,-1.305296,2,4,1,3,5
1.053127,-0.392441,1.423666,-0.105372,-1.6826,-1.203845,0.679021,-0.305698,-1.201185,5,4,1,2,3
-1.282246,-1.387838,1.082568,-1.157235,-1.565023,1.417516,-0.063074,-0.613779,1.373814,5,1,3,4,2
-0.262038,-0.194748,0.104523,-0.942711,-1.696432,-1.200369,-0.583234,-0.28839,0.180014,5,4,3,2,1
1.240512,1.719744,1.461952,-0.423699,1.547301,-0.640635,0.460553,-0.035695,-1.142189,1,4,2,3,5
-0.046892,-1.478013,1.39234,1.541625,-1.520067,-1.200369,0.703295,1.279708,0.121018,5,4,2,1,3
-0.858895,1.608759,-0.539386,-0.129592,1.014748,-1.426348,-1.235167,1.553173,-0.55223,2,5,4,1,3
1.320325,0.259597,1.712554,-1.247198,-0.434212,0.00949,0.359989,-0.302237,0.284124,5,3,1,4,2
0.116202,-1.68611,-0.549827,-0.93233,1.267192,0.305002,0.866278,-1.129556,0.429879,1,4,2,5,3
0.140493,1.286208,-0.720376,1.171397,-1.613437,1.351461,1.341357,1.054705,-1.090134,5,1,2,3,4
-0.185696,-1.467608,0.250708,0.818469,-1.6826,-1.718383,0.731036,0.300079,-1.142189,4,5,1,2,3
0.255006,0.450352,1.005995,-0.03271,-0.47571,1.365367,1.629179,-0.959938,-1.065842,3,2,1,4,5
1.719385,0.987936,1.319248,-1.655487,1.630296,-0.668448,0.176199,-0.81109,1.717378,2,4,3,5,1
0.268886,1.553266,-0.15304,-1.530924,-0.095315,-1.565412,0.60273,-1.011862,-0.94785,2,5,1,4,3
1.021897,0.543996,-0.873522,1.718089,-1.132756,1.01423,1.521679,-0.634549,0.710977,5,2,1,4,3
-0.890125,-0.784357,-1.15545,-1.548224,1.239526,-1.600179,-1.151942,0.397004,0.683214,1,5,4,3,2
1.736736,-1.699983,-1.667096,0.794248,-0.627868,-0.053088,-1.255973,1.272785,-0.007385,4,3,5,1,2
1.660394,-0.565855,-0.92225,-1.025753,-0.247473,0.402347,-1.224764,-1.240326,1.498746,3,2,4,5,1
1.13641,1.026087,-1.360804,0.545123,1.471222,1.445329,0.994584,-0.914937,0.610337,1,2,3,5,4
0.737349,-1.106907,-0.91877,1.410142,-1.322953,-0.557196,1.389905,0.677392,-0.496704,5,4,1,2,3
0.341758,0.925507,0.222863,0.001891,1.104659,0.068593,0.900955,1.300477,-0.75351,2,4,3,1,5
0.543024,0.530123,0.591805,0.638545,-0.28897,0.805633,-0.988958,-0.503009,-0.95132,2,1,5,3,4
1.001076,-0.049081,1.663826,1.565846,-0.714321,0.082499,0.78652,-1.198787,0.950431,4,3,2,5,1
-0.275919,0.082714,-1.089318,-1.35792,-1.641102,1.083762,-1.571537,0.767393,1.647971,5,2,4,3,1
1.13988,0.13127,0.790199,1.579686,1.263733,1.667832,-0.628314,-0.963399,1.457102,3,1,4,5,2
-0.904006,1.033024,-0.68209,-1.316399,0.489111,-0.345123,-0.777427,0.196232,-1.44758,1,3,4,2,5
1.195401,1.244589,0.831966,0.520902,0.817634,-0.230395,1.129826,-0.059926,-1.2463,2,4,1,3,5
0.473622,1.216843,-1.005784,-0.240315,-1.205377,1.521815,-0.260735,-0.343776,-0.500175,5,1,2,3,4
-1.146912,1.369447,-1.552236,1.112576,0.834924,1.045519,1.00152,0.296618,-1.003375,3,1,2,4,5
-0.178756,-0.104573,-0.737779,-0.579402,-1.537358,-1.645374,-1.044442,-1.634947,0.249421,3,5,2,4,1
-0.869305,-1.349687,-1.406052,-0.302596,0.47182,0.179844,1.119422,0.680854,-1.14566,3,4,1,2,5
0.442391,-0.815571,0.595286,1.534705,0.00843,0.280666,-0.139364,-0.676088,-1.14566,2,1,3,4,5
0.185604,-0.742737,0.783238,0.167974,-1.613437,-1.14822,1.646518,-0.118773,-0.441179,5,4,1,2,3
0.303587,-1.696515,-0.292264,0.918811,-0.302803,0.277189,-0.08388,0.092384,-0.514056,4,1,3,2,5
1.355026,0.61683,-0.80391,-0.091531,-1.367909,-0.842278,0.335715,-1.572638,0.072433,4,3,1,5,2
-0.983818,-0.298797,-0.180885,-1.686627,-0.669365,0.186797,0.574989,0.898934,-1.124838,4,3,2,1,5
-0.487594,-1.106907,1.33317,-1.568985,-0.161019,0.548365,-1.165812,1.009704,-1.523928,3,2,4,1,5
0.879623,-0.99939,0.076678,0.642005,0.312746,-1.245565,-0.246864,-1.20571,0.704036,2,5,3,4,1
1.400137,1.30355,-0.532424,0.738887,0.76922,0.277189,0.505634,-1.22648,1.03372,2,4,3,5,1
0.258476,1.674656,0.236785,-1.586285,0.243583,1.452282,-1.713714,1.373171,0.277183,4,1,5,2,3
-0.629868,-0.281455,0.633572,-0.773167,-0.607119,1.181107,0.491763,0.961242,1.63409,5,2,4,3,1
-1.532093,-0.482616,1.461952,0.289077,-0.534498,0.058163,-0.614443,0.632391,1.283585,4,3,5,2,1
1.018426,-0.891873,1.413224,-1.496323,1.249901,1.452282,0.495231,-0.641472,-0.038618,2,1,3,5,4
0.549964,-0.884937,-0.375798,1.102195,1.630296,0.59356,-0.340492,-0.672626,-1.086664,1,2,3,4,5
-0.897066,1.594886,0.156732,-1.077654,-0.565621,-1.283807,0.040958,1.407787,0.756092,4,5,3,1,2
1.323795,-0.180875,-0.44541,-0.430619,-0.780026,1.21935,0.668617,-1.690332,-0.222547,4,1,2,5,3
-0.380022,0.727815,0.195018,-1.053433,1.644129,1.532244,-1.304522,0.78124,0.950431,1,2,5,4,3
0.674887,-1.609808,0.201979,1.3098,0.219376,-0.247778,-1.131135,1.622405,-0.982553,2,3,5,1,4
-1.091391,-1.58553,1.622059,0.368659,1.464305,-0.324264,0.502166,-1.389174,-1.478813,1,3,2,4,5
-1.094861,-1.207487,1.141738,-0.942711,0.122548,0.756961,-0.888394,-0.049541,-0.170492,2,1,5,3,4
-1.108741,0.044563,0.518713,-1.184916,-1.499318,0.972511,-1.498715,-0.544548,-1.090134,5,1,4,2,3
-0.834604,0.106992,-0.396682,-1.465182,-1.412865,0.079023,0.464021,-1.645332,0.832439,4,3,2,5,1
-0.046892,-0.149661,-0.334031,0.088393,-0.852647,-1.659281,1.216519,-1.579562,-1.190774,2,5,1,4,3
-0.626398,1.313955,-0.650764,-0.053471,-0.157561,0.579654,0.980713,1.622405,-1.676623,4,3,2,1,5
0.293177,0.00988,1.44803,0.202575,0.551357,0.795204,-0.1463,-0.22262,1.054542,3,2,4,5,1
-0.189166,0.651513,-1.113682,0.43094,0.402657,1.02466,-0.662991,1.573943,-1.329588,3,2,4,1,5
1.594462,-1.644491,-0.434968,0.188735,0.41649,-1.276854,-1.682504,-0.779935,1.078834,2,4,5,3,1
1.323795,0.048031,0.153251,-0.769707,0.240125,-1.551506,0.040958,1.432018,-0.198254,2,5,3,1,4
0.747759,0.221446,0.396892,0.915351,0.395741,-0.004416,1.518211,-0.838782,-1.24283,2,3,1,4,5
-1.545973,1.168287,1.082568,1.112576,1.038954,-0.407702,1.344825,1.04432,-0.472412,3,4,1,2,5
0.862272,-1.0202,0.508271,-0.191874,-0.23364,0.2459,0.120716,0.795086,-0.135788,5,2,3,1,4
-0.366141,-1.70692,1.068646,-1.33716,-1.482028,-1.103024,-0.482669,-0.620702,-0.514056,5,4,1,3,2
-0.775612,1.362511,-1.63229,-1.579365,-0.620951,-1.297714,-0.63525,0.300079,1.554272,3,5,4,2,1
-1.171203,0.790244,0.999034,-0.703965,-0.99443,0.524028,-0.548556,-1.534561,0.44029,4,1,3,5,2
1.736736,0.384455,-1.339921,-1.555144,-0.655533,-0.178246,1.372567,1.144706,-0.968672,4,3,1,2,5
1.473009,1.078111,0.410815,1.641968,1.713291,0.843876,1.556357,0.32431,-1.589864,1,3,2,4,5
-1.594555,0.259597,-0.661206,0.915351,0.58248,-0.835325,-1.633956,-0.264159,-0.219077,1,4,5,3,2
0.366049,1.612227,-0.727337,0.472461,-0.482626,0.468403,0.096442,0.196232,0.360472,5,1,4,3,2
-1.570264,-0.475679,1.587253,1.375542,0.779594,-1.50631,1.556357,-1.344174,1.196826,3,5,1,4,2
-1.094861,1.06077,-1.583562,-1.586285,0.540983,0.927315,1.098616,-1.29225,0.273713,3,2,1,5,4
-0.67845,0.068841,1.03384,1.399762,1.125408,0.228517,-1.366941,-1.624562,1.200296,2,3,4,5,1
-1.139972,-1.32194,0.758873,0.87729,-0.952933,-0.824895,1.174906,-1.223018,1.43975,4,3,2,5,1
1.178051,1.272335,-0.709934,0.780408,1.609547,-0.640635,0.821198,-0.544548,-0.65287,1,4,2,3,5
-0.942177,0.883888,-0.636842,1.430903,1.159989,1.323648,-0.884926,-1.043016,-1.388584,2,1,3,4,5
1.348085,1.164819,1.576811,1.008773,-0.278596,-0.55372,-0.094284,-0.838782,-0.389124,2,4,1,5,3
-0.133645,-1.339282,1.343612,0.690446,1.13924,-0.334694,1.303212,-1.101863,0.717918,2,4,1,5,3
-0.33491,-0.954302,1.030359,1.382462,1.49197,0.951651,-0.933474,0.570083,-1.402466,1,2,4,3,5
1.226632,-1.478013,-0.549827,-1.112254,-0.593286,-0.91181,1.095148,0.538929,0.096725,4,5,1,2,3
0.150903,0.016817,1.138257,0.212955,1.402059,-0.995249,1.074342,-1.572638,0.492345,1,4,2,5,3
1.223162,0.63764,0.243747,1.081435,-1.6826,-1.360293,1.487002,1.099705,0.551341,5,4,1,2,3
-0.348791,1.091985,-1.179814,0.455161,1.353645,-0.786653,1.185309,-0.973784,0.488875,1,4,2,5,3
1.035777,0.429543,-1.625329,1.406682,-1.416323,1.01423,-0.732346,0.667007,1.470984,5,2,4,3,1
0.39728,0.145143,-0.62292,0.171434,-0.97714,-0.664971,0.245554,1.580866,-1.530869,4,3,2,1,5
-1.493922,1.331296,0.156732,-1.503243,1.329438,-0.254732,1.500873,0.89201,-0.618167,2,4,1,3,5
-0.216927,-0.881468,-0.706454,1.496644,1.042413,-0.265161,-0.482669,-0.991092,1.398106,2,3,4,5,1
-0.345321,-0.597069,-1.2181,1.046834,-0.309719,1.069856,0.429344,0.97855,-0.288484,5,1,3,2,4
0.272356,-0.281455,0.497829,-0.769707,-0.420379,0.318909,0.654746,-0.042618,-1.329588,4,2,1,3,5
0.726939,-1.647959,0.278552,1.012233,-1.374825,0.600514,0.446683,0.646238,0.34312,5,2,3,1,4
1.410547,-0.323075,-0.894405,-0.662444,-1.04976,0.81954,1.0466,0.642776,-1.333059,4,2,1,3,5
-0.529236,0.977531,-1.618368,-0.603623,-0.82844,-1.534123,-0.059606,1.193168,-1.520457,3,5,2,1,4
-0.258568,0.703537,1.736918,-0.361418,0.783052,1.292358,0.60273,-1.437637,1.373814,3,2,4,5,1
-1.670897,0.328962,-1.667096,0.545123,1.512719,-0.647588,1.403776,0.331234,-1.433699,1,4,2,3,5
-0.550056,-0.382036,0.118445,-0.129592,0.644727,0.346721,-0.22259,1.684713,-1.201185,2,3,4,1,5
-0.845014,-0.503426,-1.621848,0.555503,-0.520665,1.542674,0.082571,-0.239928,1.189885,5,1,3,4,2
-0.383492,0.280406,-0.615959,-1.309479,1.073536,1.462712,1.618776,0.943934,1.384225,4,2,1,5,3
0.706118,-1.096502,-1.618368,-1.416741,-1.55119,-0.087855,-1.113797,-1.122632,0.256361,5,2,3,4,1
-1.146912,1.185628,1.503719,1.109116,-0.551789,0.482309,-0.510411,-0.444162,1.63756,5,2,4,3,1
1.372376,1.036492,-0.347953,-0.067311,0.62052,-1.673187,-0.312751,1.528942,-0.319717,2,5,3,1,4
0.661007,-1.304599,-1.33644,-0.814688,-1.29183,-1.701,-0.090816,0.798548,-1.416347,3,5,2,1,4
-1.483512,0.328962,-1.63229,1.271739,1.554217,-0.567626,1.452325,-0.904552,-0.468942,1,4,2,5,3
-1.41411,-1.533506,1.166102,0.787328,1.633754,1.730411,-1.543795,-0.205312,-1.433699,2,1,5,3,4
1.660394,0.162485,1.21483,-1.679707,1.246443,1.000323,0.37386,1.549712,0.315357,2,3,4,1,5
-0.647219,-0.763547,-0.793468,1.430903,-0.012319,-0.383366,-1.075651,0.303541,-1.485754,2,3,4,1,5
-1.323887,0.072309,0.400373,-0.686665,-0.240556,0.145078,1.060471,1.490865,1.547331,5,4,3,2,1
-1.216314,-0.91962,-0.487177,-1.254118,-0.804233,-0.56415,1.507808,1.601635,1.158652,5,4,2,1,3
1.067008,1.372916,1.604656,1.005313,0.070676,-0.035705,-0.045735,0.151231,1.693086,3,4,5,2,1
1.237042,1.137072,1.176544,1.493184,-1.450904,0.697859,0.006281,-0.066849,-1.621098,4,1,2,3,5
0.130082,-1.235233,-1.399091,0.628165,0.430322,1.518338,-0.978555,-0.042618,-0.333598,2,1,5,3,4
-0.740911,-0.087232,-1.503508,-1.267958,1.322522,0.506645,1.115955,1.52548,-0.114966,2,4,3,1,5
-0.522295,-1.200551,-1.426935,-1.627806,-0.17831,0.332815,1.1541,-1.070709,-0.586934,3,2,1,5,4
1.50424,1.268867,1.166102,0.562423,-0.195601,0.197227,0.314909,1.269323,0.020378,5,3,2,1,4
1.590992,-0.087232,1.635981,-0.157273,1.730582,1.681738,-1.554198,1.418171,0.84285,1,2,5,3,4
0.025979,0.290811,-0.730818,1.001853,-0.7904,-0.696261,-1.127667,-1.503407,1.106597,3,2,4,5,1
-0.772142,1.379852,1.183505,-1.537844,0.157129,1.546151,1.178374,-1.288788,0.374353,4,1,2,5,3
1.056597,0.634171,-0.577672,-1.198756,-1.399032,0.200704,0.460553,-1.690332,1.113538,4,3,2,5,1
-0.209987,1.334764,-0.048623,-0.634764,0.029178,1.167201,-0.246864,-0.475316,-0.923557,2,1,3,4,5
0.78246,-1.162399,0.790199,-0.638224,-1.091258,0.64571,1.715872,-1.022246,-0.434238,5,2,1,4,3
-0.942177,-0.950834,-0.991862,-0.814688,-1.118923,1.441853,-0.035332,1.722791,0.301476,5,2,4,1,3
0.560374,1.487369,-0.925731,-0.323357,-0.08494,-0.731027,0.491763,-1.240326,0.828969,3,4,2,5,1
1.063538,-0.531172,-0.706454,-1.261038,-0.814607,1.278452,0.131119,-0.544548,-1.628038,4,1,2,3,5
0.04333,0.363645,-1.15893,1.029534,1.076994,0.444066,1.018858,-1.323404,0.103666,1,3,2,5,4
0.532613,-1.183209,1.736918,-0.254155,1.004373,-1.666234,-1.450166,1.068551,1.658382,3,5,4,2,1
-1.677837,-1.051414,1.350573,1.32018,-1.426697,-0.146957,0.991116,0.32431,-0.45159,5,3,1,2,4
-0.376551,1.317423,1.33317,-0.126132,-0.565621,1.719981,1.476599,-1.184941,0.235539,4,1,2,5,3
-0.591697,1.629568,-1.332959,1.209458,1.260275,0.958604,0.086038,-0.582625,0.6381,1,2,4,5,3
-0.893595,0.967126,-1.298154,-1.209137,0.039553,-1.662757,0.443215,1.013166,0.325768,4,5,2,1,3
-1.632726,1.116263,1.545486,-0.108832,-0.219808,-0.734503,0.429344,-0.769551,-0.201725,3,4,1,5,2
0.598545,0.876951,0.233305,0.133374,-0.897602,-0.856185,-0.167106,-0.561856,-0.965202,4,3,1,2,5
0.917794,0.169421,-1.225061,0.039951,-1.354077,1.494002,1.608372,-0.81109,0.846321,5,2,1,4,3
0.654067,0.387923,0.957267,-0.562102,-0.420379,0.715242,0.613134,1.009704,0.502756,5,2,3,1,4
-0.758262,1.057302,-1.245945,1.105655,1.025122,1.410563,-0.767023,0.078538,-0.670222,2,1,5,3,4
-1.348178,0.824927,0.128887,-1.299099,0.094883,0.190274,-0.423718,-0.620702,1.012897,3,2,4,5,1
0.0468,-1.26298,-0.278342,1.230218,-0.717779,-1.207322,1.050068,-0.084157,-0.923557,3,5,1,2,4
1.13641,-0.773952,0.417776,1.164477,-1.229584,1.41404,-0.149767,0.355465,-1.326118,4,1,3,2,5
-1.205904,-1.335814,-0.396682,-1.302559,-0.835356,-0.797082,-1.165812,0.075076,-0.982553,3,2,5,1,4
0.438921,-1.731198,0.741471,-0.392558,-1.105091,1.115052,-0.607508,0.369311,-0.285013,5,1,4,2,3
-0.435543,-1.155463,-1.468702,-0.503281,1.312147,-1.109977,0.37386,-1.081093,-0.763921,1,5,2,4,3
0.997606,-0.652562,1.294884,-0.873509,0.243583,-0.494618,0.280231,-1.403021,-0.916617,2,3,1,5,4
0.019039,1.019151,1.573331,0.87383,-0.935642,-0.14348,-0.857184,0.303541,-1.169952,4,2,3,1,5
0.76511,1.248057,0.946825,-0.946171,1.146157,1.546151,-1.158877,-0.627626,-0.212136,2,1,5,4,3
1.538941,-1.047946,-0.09387,0.465541,-1.18117,-0.445945,-0.78783,1.006243,-1.451051,4,2,3,1,5
1.063538,1.674656,1.075607,-1.274878,0.831466,-1.203845,0.713698,-1.451483,-0.857621,1,4,2,5,3
0.629776,0.193699,0.845888,-0.527501,0.129464,1.087239,-1.040974,-0.59301,1.713908,3,2,5,4,1
-1.264896,0.745156,1.09649,-1.572445,0.679308,-1.040445,1.71934,1.542788,0.700566,4,5,1,2,3
-0.393902,0.478098,-0.936173,-0.389098,-0.430754,0.485786,0.075635,-0.890706,-1.360821,3,1,2,4,5
0.41116,0.204104,0.9155,-0.93233,1.27065,-1.659281,-0.368234,0.583929,-0.128847,1,5,4,2,3
-0.883185,1.570608,-0.428007,-1.108794,-1.153505,1.633066,-1.38428,1.179322,1.724319,4,2,5,3,1
0.341758,-0.572791,0.657936,-0.963471,-1.603062,-0.92224,0.217812,0.189309,-0.566111,5,4,1,2,3
-0.390432,0.325494,-0.428007,0.029571,-0.942558,-1.607132,-1.446699,0.968165,1.675734,3,5,4,2,1
0.171723,1.501242,0.271591,1.043374,-1.067051,0.221564,-1.030571,0.784701,1.641031,5,3,4,2,1
1.563231,-1.56472,1.691671,1.240599,1.398601,-0.814465,-1.512586,0.632391,-0.878443,1,3,5,2,4
-1.299597,0.065373,-1.068435,0.517442,-1.070509,-0.230395,-0.389041,0.909318,1.543861,5,3,4,2,1
-1.462691,-1.117312,-1.656654,-1.679707,0.755387,-0.000939,0.110313,1.352401,1.505687,3,5,4,2,1
0.949025,1.06077,-1.580081,0.368659,-1.163879,-0.014846,1.45926,-0.662242,1.415458,5,3,1,4,2
0.997606,-1.693047,-1.548756,-1.261038,1.443557,1.375797,1.289341,1.027012,-0.274602,1,2,3,4,5
-0.765202,-0.114978,-1.614887,-0.91157,1.609547,1.507908,-1.703311,1.591251,-1.687034,1,3,5,2,4
1.226632,0.883888,-1.649693,-1.427122,0.945585,-1.683617,-1.665166,-0.842244,-0.479353,1,5,4,3,2
0.4181,0.207572,0.598766,0.85307,1.481596,1.553104,1.597969,0.618545,-1.104016,3,2,1,4,5
0.359109,0.11046,-1.51395,1.479344,-0.067649,-0.863138,-1.529924,-1.375328,0.73874,2,3,5,4,1
0.345228,0.006412,0.995553,0.240636,0.295455,0.471879,0.9391,0.646238,0.298006,5,3,1,2,4
-0.855424,0.589084,0.490868,0.136834,-1.665309,-0.710167,0.911359,1.027012,-1.607216,5,3,2,1,4
0.06068,0.13127,0.459543,-0.347577,-0.282054,-0.219966,0.668617,-1.548407,0.138369,4,3,1,5,2
0.817161,0.266533,0.400373,-1.454802,1.516177,0.197227,-1.325328,0.995858,0.131429,1,3,5,2,4
-1.559854,-0.947366,1.545486,0.150674,-1.454363,-1.252518,-1.502182,0.161616,1.047601,4,3,5,2,1
1.601402,0.585615,0.160212,1.420523,-1.029012,1.042043,-0.683798,-1.430713,0.558282,4,1,3,5,2
-0.567407,1.449218,-0.417565,0.448241,-0.67974,1.528768,-0.073477,-0.011463,1.023309,5,1,4,3,2
-0.504945,-0.395909,-0.38624,-0.631304,-0.821523,-1.172556,-1.470973,1.674329,0.856732,3,4,5,1,2
1.15029,-0.884937,0.654456,-0.420239,-0.230182,1.626113,0.027087,-0.887245,1.130889,4,1,3,5,2
0.05374,-0.173939,-1.698421,-1.288718,1.440098,-0.17477,1.421115,-0.624164,0.672803,1,4,2,5,3
