A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,L1,L2,L3,L4,L5
9,12,108,1.33300,0.40700,0.88000,1.69000,44,95,26,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.34300,0.91300,2.02000,253,674,125,1.00000,0.00000,0.00000,0.00000,0.00000
8,53,424,6.62500,0.37000,0.90100,1.76000,157,382,89,1.00000,0.00000,0.00000,0.00000,0.00000
11,83,913,7.54500,0.27400,0.90000,1.71000,250,822,146,1.00000,0.00000,0.00000,0.00000,0.00000
10,81,810,8.10000,0.27900,0.81000,2.11000,226,656,107,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.32900,0.87100,2.11000,243,643,115,1.00000,0.00000,0.00000,0.00000,0.00000
11,100,1100,9.09100,0.26900,0.76500,1.90000,296,842,156,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.24700,0.93500,2.09000,182,690,87,1.00000,0.00000,0.00000,0.00000,0.00000
9,97,873,10.77800,0.32800,0.92100,1.77000,286,804,162,1.00000,0.00000,0.00000,0.00000,0.00000
9,32,288,3.55600,0.33300,0.86100,1.68000,96,248,57,1.00000,0.00000,0.00000,0.00000,0.00000
8,82,656,10.25000,0.39800,0.95100,2.51000,261,624,104,1.00000,0.00000,0.00000,0.00000,0.00000
12,13,156,1.08300,0.37200,0.98100,2.32000,58,153,25,1.00000,0.00000,0.00000,0.00000,0.00000
12,43,516,3.58300,0.29300,0.79100,2.29000,151,408,66,1.00000,0.00000,0.00000,0.00000,0.00000
8,75,600,9.37500,0.41500,0.91000,2.37000,249,546,105,1.00000,0.00000,0.00000,0.00000,0.00000
11,84,924,7.63600,0.25100,0.68100,1.77000,232,629,131,1.00000,0.00000,0.00000,0.00000,0.00000
2,123,246,61.50000,0.50000,0.50400,123.00000,123,124,1,0.00200,0.99800,0.00000,0.00000,0.00000
1,36,36,36.00000,0.72200,1.00000,8.67000,26,36,3,0.00800,0.99200,0.00000,0.00000,0.00000
19,123,2337,6.47400,0.08900,0.08900,207.00000,207,208,1,0.68400,0.20200,0.00600,0.00800,0.10000
8,6,48,0.75000,0.50000,0.64600,8.00000,24,31,3,0.98200,0.00000,0.00000,0.00000,0.01800
10,65,650,6.50000,0.44500,0.91100,2.58000,289,592,112,1.00000,0.00000,0.00000,0.00000,0.00000
9,37,333,4.11100,0.59800,0.94600,3.49000,199,315,57,1.00000,0.00000,0.00000,0.00000,0.00000
9,20,180,2.22200,0.33900,0.77200,1.74000,61,139,35,1.00000,0.00000,0.00000,0.00000,0.00000
4,8,32,2.00000,0.34400,0.78100,1.83000,11,25,6,0.94000,0.00400,0.00000,0.00000,0.05600
10,100,1000,10.00000,0.44900,0.87400,2.82000,449,874,159,1.00000,0.00000,0.00000,0.00000,0.00000
9,32,288,3.55600,0.36500,0.78100,2.23000,105,225,47,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.33700,0.81700,2.01000,249,603,124,1.00000,0.00000,0.00000,0.00000,0.00000
10,101,1010,10.10000,0.46600,0.89300,3.02000,471,902,156,1.00000,0.00000,0.00000,0.00000,0.00000
12,116,1392,9.66700,0.24600,0.70700,1.99000,343,984,172,1.00000,0.00000,0.00000,0.00000,0.00000
9,86,774,9.55600,0.30100,0.64700,2.22000,233,501,105,1.00000,0.00000,0.00000,0.00000,0.00000
11,115,1265,10.45500,0.26600,0.72300,1.79000,337,915,188,1.00000,0.00000,0.00000,0.00000,0.00000
4,2,8,0.50000,0.87500,0.87500,7.00000,7,7,1,0.49078,0.00357,0.00000,0.49431,0.01133
9,44,396,4.88900,0.46500,0.94400,3.35000,184,374,55,1.00000,0.00000,0.00000,0.00000,0.00000
8,46,368,5.75000,0.34800,0.91800,1.97000,128,338,65,1.00000,0.00000,0.00000,0.00000,0.00000
8,40,320,5.00000,0.39100,0.99100,2.08000,125,317,60,1.00000,0.00000,0.00000,0.00000,0.00000
8,45,360,5.62500,0.36700,0.89700,2.44000,132,323,54,1.00000,0.00000,0.00000,0.00000,0.00000
8,41,328,5.12500,0.42400,0.96600,2.53000,139,317,55,1.00000,0.00000,0.00000,0.00000,0.00000
1,19,19,19.00000,0.78900,1.00000,3.75000,15,19,4,0.01000,0.99000,0.00000,0.00000,0.00000
1,9,9,9.00000,0.77800,1.00000,7.00000,7,9,1,0.46130,0.53870,0.00000,0.00000,0.00000
8,42,336,5.25000,0.36300,0.97000,2.18000,122,326,56,1.00000,0.00000,0.00000,0.00000,0.00000
14,339,4746,24.21400,0.24800,0.54700,2.44000,1175,2596,481,1.00000,0.00000,0.00000,0.00000,0.00000
2,446,892,223.00000,0.43900,0.60300,17.82000,392,538,22,0.00400,0.99600,0.00000,0.00000,0.00000
66,3,198,0.04500,0.65700,0.90900,2.60000,130,180,50,0.05000,0.00000,0.01000,0.93500,0.00500
10,131,1310,13.10000,0.45600,0.85100,3.00000,597,1115,199,1.00000,0.00000,0.00000,0.00000,0.00000
93,4,372,0.04300,0.41900,0.56500,2.89000,156,210,54,0.03200,0.00000,0.01400,0.93600,0.01800
44,3,132,0.06800,0.59800,0.84100,2.47000,79,111,32,0.05050,0.00000,0.01400,0.92950,0.00600
42,7,294,0.16700,0.28200,0.43200,2.18000,83,127,38,0.08000,0.00000,0.00800,0.78000,0.13200
2,236,472,118.00000,0.56600,0.68900,10.27000,267,325,26,0.02600,0.97400,0.00000,0.00000,0.00000
1,61,61,61.00000,1.00000,1.00000,61.00000,61,61,1,0.00000,1.00000,0.00000,0.00000,0.00000
8,14,112,1.75000,0.22300,0.66100,3.57000,25,74,7,0.99200,0.00000,0.00000,0.00000,0.00800
9,174,1566,19.33300,0.17800,0.73700,1.71000,279,1154,163,1.00000,0.00000,0.00000,0.00000,0.00000
8,45,360,5.62500,0.15600,0.72500,1.87000,56,261,30,0.99000,0.00000,0.00000,0.00000,0.01000
7,27,189,3.85700,0.10100,0.61900,3.80000,19,117,5,0.80400,0.07000,0.00000,0.00000,0.12600
8,122,976,15.25000,0.22700,0.65000,1.44000,222,634,154,1.00000,0.00000,0.00000,0.00000,0.00000
11,96,1056,8.72700,0.33100,0.95400,4.32000,350,1007,81,1.00000,0.00000,0.00000,0.00000,0.00000
48,402,19296,8.37500,0.05500,0.09400,4.13000,1058,1814,256,0.11400,0.02400,0.00000,0.01600,0.84600
304,463,140752,1.52300,0.06300,0.12100,3.91000,8898,17081,2273,0.00400,0.00000,0.00400,0.00400,0.98800
10,20,200,2.00000,0.43500,0.89000,2.90000,87,178,30,1.00000,0.00000,0.00000,0.00000,0.00000
9,97,873,10.77800,0.46600,0.97300,2.42000,407,849,168,1.00000,0.00000,0.00000,0.00000,0.00000
9,21,189,2.33300,0.35400,0.87800,2.68000,67,166,25,0.99800,0.00000,0.00000,0.00000,0.00200
9,80,720,8.88900,0.33800,0.95400,2.04000,243,687,119,1.00000,0.00000,0.00000,0.00000,0.00000
11,85,935,7.72700,0.25000,0.66400,1.73000,234,621,135,1.00000,0.00000,0.00000,0.00000,0.00000
9,76,684,8.44400,0.36300,0.87400,2.18000,248,598,114,1.00000,0.00000,0.00000,0.00000,0.00000
9,33,297,3.66700,0.25900,0.77400,1.67000,77,230,46,1.00000,0.00000,0.00000,0.00000,0.00000
9,120,1080,13.33300,0.33100,0.85900,1.98000,358,928,181,1.00000,0.00000,0.00000,0.00000,0.00000
12,118,1416,9.83300,0.25300,0.76700,1.95000,358,1086,184,1.00000,0.00000,0.00000,0.00000,0.00000
9,93,837,10.33300,0.32300,0.88800,2.06000,270,743,131,1.00000,0.00000,0.00000,0.00000,0.00000
9,43,387,4.77800,0.37700,0.92200,2.25000,146,357,65,1.00000,0.00000,0.00000,0.00000,0.00000
3,213,639,71.00000,0.31800,0.37900,11.94000,203,242,17,0.03000,0.96800,0.00000,0.00000,0.00200
306,465,142290,1.52000,0.05500,0.12300,2.69000,7861,17452,2925,0.05400,0.00200,0.00600,0.02800,0.91000
45,79,3555,1.75600,0.08700,0.19500,4.81000,308,693,64,0.01000,0.00000,0.00000,0.00000,0.99000
7,9,63,1.28600,0.33300,0.49200,21.00000,21,31,1,0.95800,0.03200,0.00000,0.00000,0.01000
3,7,21,2.33300,0.61900,0.61900,13.00000,13,13,1,0.85000,0.12000,0.00000,0.01400,0.01600
1,51,51,51.00000,0.47100,1.00000,2.40000,24,51,10,0.05400,0.94600,0.00000,0.00000,0.00000
6,17,102,2.83300,0.27500,0.82400,2.00000,28,84,14,1.00000,0.00000,0.00000,0.00000,0.00000
6,29,174,4.83300,0.29300,0.92000,1.50000,51,160,34,1.00000,0.00000,0.00000,0.00000,0.00000
5,46,230,9.20000,0.27800,0.83500,2.21000,64,192,29,1.00000,0.00000,0.00000,0.00000,0.00000
5,30,150,6.00000,0.16000,0.66000,1.71000,24,99,14,0.99600,0.00000,0.00000,0.00400,0.00000
4,16,64,4.00000,0.39100,0.93800,1.67000,25,60,15,0.99800,0.00200,0.00000,0.00000,0.00000
7,45,315,6.42900,0.20000,0.77500,1.91000,63,244,33,1.00000,0.00000,0.00000,0.00000,0.00000
7,27,189,3.85700,0.23800,0.74100,2.81000,45,140,16,0.99800,0.00200,0.00000,0.00000,0.00000
10,122,1220,12.20000,0.27300,0.54000,2.03000,333,659,164,1.00000,0.00000,0.00000,0.00000,0.00000
11,49,539,4.45500,0.34300,0.66600,4.30000,185,359,43,1.00000,0.00000,0.00000,0.00000,0.00000
11,35,385,3.18200,0.33500,0.58400,4.78000,129,225,27,1.00000,0.00000,0.00000,0.00000,0.00000
19,462,8778,24.31600,0.52300,0.68800,16.88000,4591,6035,272,0.29400,0.69800,0.00200,0.00200,0.00400
10,38,380,3.80000,0.43400,0.89200,2.89000,165,339,57,1.00000,0.00000,0.00000,0.00000,0.00000
9,36,324,4.00000,0.55200,0.92600,3.51000,179,300,51,1.00000,0.00000,0.00000,0.00000,0.00000
10,98,980,9.80000,0.44800,0.88100,2.74000,439,863,160,1.00000,0.00000,0.00000,0.00000,0.00000
9,21,189,2.33300,0.52900,0.95800,3.33000,100,181,30,1.00000,0.00000,0.00000,0.00000,0.00000
10,49,490,4.90000,0.55100,0.94300,3.07000,270,462,88,1.00000,0.00000,0.00000,0.00000,0.00000
1,49,49,49.00000,0.28600,1.00000,7.00000,14,49,2,0.65400,0.34600,0.00000,0.00000,0.00000
1,52,52,52.00000,0.53800,1.00000,14.00000,28,52,2,0.00200,0.99800,0.00000,0.00000,0.00000
10,24,240,2.40000,0.26700,0.82100,2.06000,64,197,31,1.00000,0.00000,0.00000,0.00000,0.00000
9,36,324,4.00000,0.42000,0.88900,2.00000,136,288,68,1.00000,0.00000,0.00000,0.00000,0.00000
9,21,189,2.33300,0.39200,0.89900,2.74000,74,170,27,1.00000,0.00000,0.00000,0.00000,0.00000
9,78,702,8.66700,0.34900,0.86300,2.17000,245,606,113,1.00000,0.00000,0.00000,0.00000,0.00000
11,67,737,6.09100,0.33100,0.84400,2.28000,244,622,107,1.00000,0.00000,0.00000,0.00000,0.00000
10,33,330,3.30000,0.36700,0.86400,1.95000,121,285,62,1.00000,0.00000,0.00000,0.00000,0.00000
10,80,800,8.00000,0.31400,0.79900,2.06000,251,639,122,1.00000,0.00000,0.00000,0.00000,0.00000
11,97,1067,8.81800,0.29700,0.66600,2.40000,317,711,132,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.38900,0.92000,2.33000,287,679,123,1.00000,0.00000,0.00000,0.00000,0.00000
9,69,621,7.66700,0.34300,0.87600,1.75000,213,544,122,1.00000,0.00000,0.00000,0.00000,0.00000
12,84,1008,7.00000,0.28200,0.77800,1.91000,284,784,149,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.37900,0.87900,2.35000,280,649,119,1.00000,0.00000,0.00000,0.00000,0.00000
10,63,630,6.30000,0.29400,0.89500,2.20000,185,564,84,1.00000,0.00000,0.00000,0.00000,0.00000
11,102,1122,9.27300,0.28900,0.82900,1.87000,324,930,173,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.38500,0.93500,2.29000,284,690,124,1.00000,0.00000,0.00000,0.00000,0.00000
22,26,572,1.18200,0.28300,0.91800,1.93000,162,525,84,0.99400,0.00000,0.00400,0.00000,0.00200
22,47,1034,2.13600,0.31900,0.75300,2.13000,330,779,155,0.99800,0.00000,0.00000,0.00000,0.00200
10,53,530,5.30000,0.34000,0.90000,1.82000,180,477,99,1.00000,0.00000,0.00000,0.00000,0.00000
10,40,400,4.00000,0.33800,0.87800,1.90000,135,351,71,1.00000,0.00000,0.00000,0.00000,0.00000
8,82,656,10.25000,0.28800,0.99700,1.99000,189,654,95,1.00000,0.00000,0.00000,0.00000,0.00000
10,34,340,3.40000,0.35600,0.80300,1.83000,121,273,66,1.00000,0.00000,0.00000,0.00000,0.00000
9,81,729,9.00000,0.34800,0.92700,2.21000,254,676,115,1.00000,0.00000,0.00000,0.00000,0.00000
11,13,143,1.18200,0.42000,0.97900,2.22000,60,140,27,1.00000,0.00000,0.00000,0.00000,0.00000
11,8,88,0.72700,0.25000,1.00000,2.44000,22,88,9,1.00000,0.00000,0.00000,0.00000,0.00000
11,43,473,3.90900,0.33400,0.87500,2.47000,158,414,64,1.00000,0.00000,0.00000,0.00000,0.00000
9,75,675,8.33300,0.39600,0.91400,2.21000,267,617,121,1.00000,0.00000,0.00000,0.00000,0.00000
11,86,946,7.81800,0.28300,0.76400,1.91000,268,723,140,1.00000,0.00000,0.00000,0.00000,0.00000
1,33,33,33.00000,1.00000,1.00000,33.00000,33,33,1,0.00800,0.99000,0.00000,0.00200,0.00000
1,124,124,124.00000,0.44400,1.00000,7.86000,55,124,7,0.00600,0.99400,0.00000,0.00000,0.00000
1,75,75,75.00000,0.92000,1.00000,11.50000,69,75,6,0.00600,0.99400,0.00000,0.00000,0.00000
9,6,54,0.66700,0.50000,0.59300,13.50000,27,32,2,0.98000,0.00200,0.00200,0.00000,0.01600
10,64,640,6.40000,0.51400,0.96600,2.84000,329,618,116,1.00000,0.00000,0.00000,0.00000,0.00000
9,36,324,4.00000,0.61100,0.92600,3.36000,198,300,59,1.00000,0.00000,0.00000,0.00000,0.00000
9,34,306,3.77800,0.28800,0.64100,2.10000,88,196,42,1.00000,0.00000,0.00000,0.00000,0.00000
10,98,980,9.80000,0.46300,0.94500,2.72000,454,926,167,1.00000,0.00000,0.00000,0.00000,0.00000
9,121,1089,13.44400,0.35600,0.81700,2.20000,388,890,176,1.00000,0.00000,0.00000,0.00000,0.00000
11,100,1100,9.09100,0.45600,0.88200,3.04000,502,970,165,1.00000,0.00000,0.00000,0.00000,0.00000
25,118,2950,4.72000,0.26800,0.74500,2.02000,791,2198,392,0.99200,0.00800,0.00000,0.00000,0.00000
10,126,1260,12.60000,0.45600,0.88300,2.85000,575,1113,202,1.00000,0.00000,0.00000,0.00000,0.00000
10,85,850,8.50000,0.33300,0.69600,2.28000,283,592,124,1.00000,0.00000,0.00000,0.00000,0.00000
9,43,387,4.77800,0.50900,0.95900,3.58000,197,371,55,1.00000,0.00000,0.00000,0.00000,0.00000
10,40,400,4.00000,0.42800,0.89500,3.05000,171,358,56,1.00000,0.00000,0.00000,0.00000,0.00000
9,44,396,4.88900,0.46700,0.94400,3.14000,185,374,59,1.00000,0.00000,0.00000,0.00000,0.00000
9,47,423,5.22200,0.31000,0.78000,2.34000,131,330,56,1.00000,0.00000,0.00000,0.00000,0.00000
9,41,369,4.55600,0.42500,0.96200,2.71000,157,355,58,1.00000,0.00000,0.00000,0.00000,0.00000
1,8,8,8.00000,0.87500,1.00000,7.00000,7,8,1,0.13958,0.86042,0.00000,0.00000,0.00000
1,40,40,40.00000,1.00000,1.00000,40.00000,40,40,1,0.11500,0.88400,0.00000,0.00100,0.00000
1,55,55,55.00000,0.56400,1.00000,10.33000,31,55,3,0.00600,0.99400,0.00000,0.00000,0.00000
9,39,351,4.33300,0.29300,0.93700,2.06000,103,329,50,1.00000,0.00000,0.00000,0.00000,0.00000
14,340,4760,24.28600,0.25900,0.59200,2.45000,1232,2819,503,1.00000,0.00000,0.00000,0.00000,0.00000
9,123,1107,13.66700,0.39500,0.99100,2.84000,437,1097,154,1.00000,0.00000,0.00000,0.00000,0.00000
1,115,115,115.00000,0.20000,1.00000,4.60000,23,115,5,0.15400,0.84600,0.00000,0.00000,0.00000
10,131,1310,13.10000,0.43900,0.84500,2.79000,575,1107,206,1.00000,0.00000,0.00000,0.00000,0.00000
1,11,11,11.00000,1.00000,1.00000,11.00000,11,11,1,0.00800,0.99200,0.00000,0.00000,0.00000
1,46,46,46.00000,0.78300,1.00000,12.00000,36,46,3,0.02400,0.97600,0.00000,0.00000,0.00000
2,64,128,32.00000,0.53100,0.58600,17.00000,68,75,4,0.00400,0.99600,0.00000,0.00000,0.00000
7,47,329,6.71400,0.27100,0.87800,2.23000,89,289,40,1.00000,0.00000,0.00000,0.00000,0.00000
7,17,119,2.42900,0.41200,0.93300,2.72000,49,111,18,1.00000,0.00000,0.00000,0.00000,0.00000
8,59,472,7.37500,0.32200,0.88100,2.41000,152,416,63,1.00000,0.00000,0.00000,0.00000,0.00000
8,47,376,5.87500,0.36200,0.88000,2.00000,136,331,68,1.00000,0.00000,0.00000,0.00000,0.00000
8,32,256,4.00000,0.33600,0.78900,2.46000,86,202,35,1.00000,0.00000,0.00000,0.00000,0.00000
8,16,128,2.00000,0.47700,0.90600,2.44000,61,116,25,1.00000,0.00000,0.00000,0.00000,0.00000
4,115,460,28.75000,0.42600,0.48700,17.82000,196,224,11,0.18000,0.79800,0.00000,0.00000,0.02200
7,16,112,2.28600,0.42000,0.76800,2.14000,47,86,22,1.00000,0.00000,0.00000,0.00000,0.00000
7,100,700,14.28600,0.41100,0.84900,1.83000,288,594,157,1.00000,0.00000,0.00000,0.00000,0.00000
12,8,96,0.66700,0.44800,0.65600,4.30000,43,63,10,1.00000,0.00000,0.00000,0.00000,0.00000
12,8,96,0.66700,0.61500,0.96900,5.90000,59,93,10,0.99800,0.00000,0.00000,0.00000,0.00200
12,8,96,0.66700,0.47900,0.50000,46.00000,46,48,1,0.99800,0.00000,0.00000,0.00200,0.00000
12,8,96,0.66700,0.79200,1.00000,15.20000,76,96,5,0.96800,0.01560,0.00000,0.01640,0.00000
12,7,84,0.58300,0.56000,1.00000,5.22000,47,84,9,0.97800,0.00000,0.00000,0.00400,0.01800
12,23,276,1.91700,0.41700,0.62300,8.21000,115,172,14,1.00000,0.00000,0.00000,0.00000,0.00000
14,18,252,1.28600,0.15900,0.60700,3.33000,40,153,12,0.93400,0.00000,0.00000,0.00000,0.06600
10,51,510,5.10000,0.30600,0.85500,2.29000,156,436,68,1.00000,0.00000,0.00000,0.00000,0.00000
9,24,216,2.66700,0.53700,1.00000,2.90000,116,216,40,1.00000,0.00000,0.00000,0.00000,0.00000
10,22,220,2.20000,0.33600,0.83600,2.74000,74,184,27,1.00000,0.00000,0.00000,0.00000,0.00000
37,101,3737,2.73000,0.28200,0.69500,2.44000,1053,2596,432,0.90800,0.00000,0.00000,0.00000,0.09200
10,34,340,3.40000,0.42100,0.90600,2.01000,143,308,71,1.00000,0.00000,0.00000,0.00000,0.00000
11,98,1078,8.90900,0.31700,0.64300,2.80000,342,693,122,1.00000,0.00000,0.00000,0.00000,0.00000
12,83,996,6.91700,0.30100,0.81400,1.99000,300,811,151,1.00000,0.00000,0.00000,0.00000,0.00000
34,114,3876,3.35300,0.10500,0.30100,2.59000,406,1166,157,0.68400,0.00000,0.00000,0.00200,0.31400
10,98,980,9.80000,0.37600,0.86100,2.10000,368,844,175,1.00000,0.00000,0.00000,0.00000,0.00000
9,47,423,5.22200,0.49200,0.94800,2.42000,208,401,86,1.00000,0.00000,0.00000,0.00000,0.00000
9,33,297,3.66700,0.45800,0.98300,2.19000,136,292,62,1.00000,0.00000,0.00000,0.00000,0.00000
10,78,780,7.80000,0.38100,0.85600,2.52000,297,668,118,1.00000,0.00000,0.00000,0.00000,0.00000
12,8,96,0.66700,0.29200,1.00000,3.11000,28,96,9,1.00000,0.00000,0.00000,0.00000,0.00000
12,43,516,3.58300,0.35700,0.84900,2.71000,184,438,68,1.00000,0.00000,0.00000,0.00000,0.00000
11,86,946,7.81800,0.33200,0.80800,2.20000,314,764,143,1.00000,0.00000,0.00000,0.00000,0.00000
12,146,1752,12.16700,0.09100,0.12800,26.67000,160,225,6,0.09000,0.23000,0.00000,0.00000,0.68000
17,2,34,0.11800,0.70600,0.70600,24.00000,24,24,1,0.02450,0.09200,0.00000,0.87400,0.00950
9,7,63,0.77800,0.34900,0.68300,2.20000,22,43,10,1.00000,0.00000,0.00000,0.00000,0.00000
8,21,168,2.62500,0.31000,0.74400,1.68000,52,125,31,1.00000,0.00000,0.00000,0.00000,0.00000
9,121,1089,13.44400,0.39900,0.84300,2.40000,434,918,181,1.00000,0.00000,0.00000,0.00000,0.00000
11,118,1298,10.72700,0.34800,0.79700,2.71000,452,1035,167,1.00000,0.00000,0.00000,0.00000,0.00000
10,37,370,3.70000,0.35400,0.70800,3.20000,131,262,41,1.00000,0.00000,0.00000,0.00000,0.00000
11,92,1012,8.36400,0.36100,0.85100,2.30000,365,861,159,1.00000,0.00000,0.00000,0.00000,0.00000
10,21,210,2.10000,0.36200,0.81900,2.11000,76,172,36,1.00000,0.00000,0.00000,0.00000,0.00000
9,47,423,5.22200,0.37100,0.86500,2.75000,157,366,57,1.00000,0.00000,0.00000,0.00000,0.00000
9,41,369,4.55600,0.50700,0.99200,3.28000,187,366,57,1.00000,0.00000,0.00000,0.00000,0.00000
10,18,180,1.80000,0.51100,0.87200,2.97000,92,157,31,1.00000,0.00000,0.00000,0.00000,0.00000
9,47,423,5.22200,0.38500,0.91700,2.51000,163,388,65,1.00000,0.00000,0.00000,0.00000,0.00000
9,41,369,4.55600,0.44400,0.97600,2.88000,164,360,57,1.00000,0.00000,0.00000,0.00000,0.00000
9,45,405,5.00000,0.42500,0.93800,2.77000,172,380,62,1.00000,0.00000,0.00000,0.00000,0.00000
1,48,48,48.00000,0.87500,1.00000,10.50000,42,48,4,0.00200,0.99800,0.00000,0.00000,0.00000
1,29,29,29.00000,0.58600,1.00000,2.13000,17,29,8,0.10600,0.89400,0.00000,0.00000,0.00000
1,17,17,17.00000,0.41200,1.00000,1.75000,7,17,4,0.16400,0.83400,0.00000,0.00000,0.00200
8,46,368,5.75000,0.31800,0.81800,2.09000,117,301,56,1.00000,0.00000,0.00000,0.00000,0.00000
7,31,217,4.42900,0.29500,0.85700,1.64000,64,186,39,1.00000,0.00000,0.00000,0.00000,0.00000
6,17,102,2.83300,0.31400,0.68600,2.29000,32,70,14,1.00000,0.00000,0.00000,0.00000,0.00000
8,59,472,7.37500,0.29200,0.88800,1.82000,138,419,76,1.00000,0.00000,0.00000,0.00000,0.00000
7,17,119,2.42900,0.38700,0.85700,2.71000,46,102,17,1.00000,0.00000,0.00000,0.00000,0.00000
8,28,224,3.50000,0.25900,0.84400,1.93000,58,189,30,1.00000,0.00000,0.00000,0.00000,0.00000
8,45,360,5.62500,0.20600,0.78900,1.80000,74,284,41,1.00000,0.00000,0.00000,0.00000,0.00000
11,123,1353,11.18200,0.25000,0.51400,1.95000,338,695,173,1.00000,0.00000,0.00000,0.00000,0.00000
11,9,99,0.81800,0.46500,0.76800,3.83000,46,76,12,1.00000,0.00000,0.00000,0.00000,0.00000
11,8,88,0.72700,0.60200,1.00000,4.08000,53,88,13,1.00000,0.00000,0.00000,0.00000,0.00000
11,61,671,5.54500,0.36100,0.61400,5.04000,242,412,48,1.00000,0.00000,0.00000,0.00000,0.00000
28,330,9240,11.78600,0.05700,0.06600,31.00000,527,614,17,0.13000,0.77600,0.00600,0.00800,0.08000
212,464,98368,2.18900,0.05200,0.07000,11.84000,5066,6884,428,0.02400,0.01200,0.01800,0.01000,0.93600
10,38,380,3.80000,0.43200,0.93900,2.78000,164,357,59,1.00000,0.00000,0.00000,0.00000,0.00000
9,36,324,4.00000,0.55600,0.92300,3.21000,180,299,56,1.00000,0.00000,0.00000,0.00000,0.00000
9,98,882,10.88900,0.49100,0.97400,2.78000,433,859,156,1.00000,0.00000,0.00000,0.00000,0.00000
9,21,189,2.33300,0.48700,0.85700,3.29000,92,162,28,1.00000,0.00000,0.00000,0.00000,0.00000
10,49,490,4.90000,0.59000,0.98200,3.11000,289,481,93,1.00000,0.00000,0.00000,0.00000,0.00000
3,286,858,95.33300,0.40600,0.42700,87.00000,348,366,4,0.01000,0.99000,0.00000,0.00000,0.00000
9,23,207,2.55600,0.30000,1.00000,1.51000,62,207,41,1.00000,0.00000,0.00000,0.00000,0.00000
10,21,210,2.10000,0.34800,0.75700,3.17000,73,159,23,1.00000,0.00000,0.00000,0.00000,0.00000
9,79,711,8.77800,0.34300,0.89900,2.20000,244,639,111,1.00000,0.00000,0.00000,0.00000,0.00000
10,66,660,6.60000,0.32400,0.78000,2.25000,214,515,95,1.00000,0.00000,0.00000,0.00000,0.00000
9,34,306,3.77800,0.41200,0.90200,1.91000,126,276,66,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.42800,0.93600,2.38000,316,691,133,1.00000,0.00000,0.00000,0.00000,0.00000
10,79,790,7.90000,0.34700,0.78400,2.25000,274,619,122,1.00000,0.00000,0.00000,0.00000,0.00000
12,98,1176,8.16700,0.26700,0.62700,2.33000,314,737,135,1.00000,0.00000,0.00000,0.00000,0.00000
10,83,830,8.30000,0.35700,0.81300,2.28000,296,675,130,1.00000,0.00000,0.00000,0.00000,0.00000
10,11,110,1.10000,0.42700,1.00000,1.52000,47,110,31,1.00000,0.00000,0.00000,0.00000,0.00000
10,53,530,5.30000,0.34300,0.81100,2.00000,182,430,91,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.40800,0.92400,2.39000,301,682,126,1.00000,0.00000,0.00000,0.00000,0.00000
10,80,800,8.00000,0.30800,0.83800,2.02000,246,670,122,1.00000,0.00000,0.00000,0.00000,0.00000
12,102,1224,8.50000,0.29200,0.76400,2.09000,357,935,171,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.37400,0.86600,2.30000,276,639,120,1.00000,0.00000,0.00000,0.00000,0.00000
23,26,598,1.13000,0.27800,0.96000,1.80000,166,574,92,0.98800,0.00000,0.00600,0.00000,0.00600
23,47,1081,2.04300,0.31500,0.74700,2.20000,341,808,155,0.99800,0.00000,0.00000,0.00000,0.00200
9,83,747,9.22200,0.29200,0.90900,2.42000,218,679,90,1.00000,0.00000,0.00000,0.00000,0.00000
10,34,340,3.40000,0.38800,0.89100,2.10000,132,303,63,1.00000,0.00000,0.00000,0.00000,0.00000
9,82,738,9.11100,0.37000,0.92400,2.39000,273,682,114,1.00000,0.00000,0.00000,0.00000,0.00000
12,13,156,1.08300,0.39100,0.98100,2.35000,61,153,26,1.00000,0.00000,0.00000,0.00000,0.00000
12,8,96,0.66700,0.30200,1.00000,2.90000,29,96,10,1.00000,0.00000,0.00000,0.00000,0.00000
12,42,504,3.50000,0.35500,0.78800,2.71000,179,397,66,1.00000,0.00000,0.00000,0.00000,0.00000
10,86,860,8.60000,0.32600,0.84400,1.85000,280,726,151,1.00000,0.00000,0.00000,0.00000,0.00000
9,76,684,8.44400,0.38000,0.95000,2.20000,260,650,118,1.00000,0.00000,0.00000,0.00000,0.00000
9,6,54,0.66700,0.66700,0.75900,18.00000,36,41,2,0.99800,0.00000,0.00000,0.00000,0.00200
10,65,650,6.50000,0.47500,0.97100,2.76000,309,631,112,1.00000,0.00000,0.00000,0.00000,0.00000
9,36,324,4.00000,0.58600,0.94800,3.45000,190,307,55,1.00000,0.00000,0.00000,0.00000,0.00000
