A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,A71,A72,A73,A74,A75,A76,A77,A78,A79,A80,A81,A82,A83,A84,A85,A86,A87,A88,A89,A90,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10,L11,L12,L13,L14,L15
0.79310,-0.20376,0.79862,-0.20002,0.79910,-0.20126,0.80276,-0.20126,0.80185,-0.19366,0.80000,-0.18989,0.76223,-0.19108,0.65118,-0.20513,0.50703,-0.23717,0.35071,-0.25238,0.19333,-0.23777,0.06019,-0.21311,-0.00862,-0.28062,-0.11253,-0.00844,-0.21121,0.00845,-0.27233,-0.04762,-0.27776,-0.12259,-0.26552,-0.18394,-0.15244,-0.18667,0.01335,-0.16612,0.23482,-0.16992,0.45088,-0.20133,0.62837,-0.19462,0.78156,-0.20382,0.90023,-0.25988,0.97240,-0.26230,0.99088,-0.11612,0.95445,-0.13837,0.82231,-0.14018,0.68941,-0.14197,0.49760,-0.14462,0.30310,-0.04373,0.11475,0.03372,-0.04558,0.04203,-0.16667,0.00866,-0.29546,-0.05557,-0.31477,-0.13254,-0.32216,-0.22513,-0.29979,-0.18518,-0.25895,-0.03951,-0.20172,-0.01228,-0.06157,0.02409,0.10387,0.03791,0.23566,-0.00270,0.34631,-0.01320,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.77012,-0.26646,0.78031,-0.25626,0.77169,-0.25786,0.75689,-0.25155,0.75115,-0.23809,0.74419,-0.24050,0.68763,-0.25478,0.55814,-0.28206,0.41315,-0.30770,0.29857,-0.32269,0.15513,-0.32248,0.01851,-0.30492,-0.05602,-0.34185,-0.14649,-0.05916,-0.23276,-0.03098,-0.29412,-0.07143,-0.31017,-0.14840,-0.31514,-0.19064,-0.22995,-0.20000,-0.07199,-0.18568,0.14511,-0.20914,0.35517,-0.24833,0.52568,-0.23489,0.66506,-0.24840,0.78148,-0.31072,0.87126,-0.31147,0.92256,-0.16774,0.94076,-0.18239,0.84509,-0.19003,0.72705,-0.16667,0.53587,-0.16307,0.34130,-0.07289,0.16159,-0.01122,0.02157,-0.01962,-0.08333,-0.05476,-0.20910,-0.12346,-0.24197,-0.18071,-0.29707,-0.26177,-0.34171,-0.23810,-0.36422,-0.08814,-0.36481,-0.04907,-0.27388,-0.03012,-0.13237,-0.03207,0.00594,-0.07775,0.12840,-0.09235,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.20460,0.07210,0.20822,0.06874,0.16895,0.06919,0.10092,0.07549,0.00462,0.08573,-0.10232,0.08861,-0.19813,0.09555,-0.30698,0.10256,-0.41783,0.10256,-0.50711,0.09267,-0.57996,0.09446,-0.61110,0.10818,-0.56035,-0.02040,-0.54990,0.30705,-0.53879,0.32394,-0.50328,0.28571,-0.47221,0.21936,-0.48885,0.19732,-0.43151,0.23332,-0.31734,0.22474,-0.10817,0.18302,0.11839,0.12751,0.30563,0.11410,0.42232,0.05095,0.47742,-0.06780,0.52643,-0.09290,0.55809,0.09032,0.53074,0.05659,0.37129,0.04673,0.18117,0.09259,-0.02393,0.13845,-0.18854,0.23031,-0.32083,0.26967,-0.45325,0.27170,-0.51389,0.23343,-0.54545,0.17283,-0.44755,0.07831,-0.37657,-0.02619,-0.29979,0.01059,-0.18738,0.15501,-0.07726,0.15951,0.09553,0.18073,0.25050,0.16620,0.34258,0.10455,0.38910,0.09763,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.74252,0.12226,0.74827,0.11875,0.74429,0.12578,0.73853,0.13209,0.74193,0.14286,0.73953,0.15188,0.73892,0.15922,0.71627,0.16666,0.67604,0.16027,0.57819,0.13101,0.42720,0.10099,0.28242,0.08852,0.20691,-0.05613,0.10828,0.25071,-0.02585,0.26198,-0.15904,0.24999,-0.24538,0.27095,-0.32507,0.27759,-0.30749,0.24000,-0.26399,0.21824,-0.11873,0.19609,0.09318,0.12751,0.29585,0.10738,0.46601,0.05095,0.60570,-0.04520,0.73794,-0.03278,0.87243,0.21936,0.97265,0.25156,1.00000,0.27104,1.00000,0.30248,0.89952,0.29230,0.74703,0.29447,0.57378,0.27528,0.41965,0.23808,0.26852,0.21037,0.10000,0.17283,-0.01500,0.11445,-0.12551,0.02617,-0.21174,0.08995,-0.30527,0.35562,-0.35194,0.41717,-0.31636,0.40964,-0.20570,0.34693,-0.09703,0.21715,0.03502,0.12928,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.50344,-0.37304,0.51028,-0.38127,0.50684,-0.37738,0.50458,-0.37107,0.50692,-0.36509,0.50233,-0.36709,0.49182,-0.35032,0.45583,-0.33974,0.39905,-0.35256,0.32227,-0.33547,0.24105,-0.32248,0.18056,-0.31149,0.16812,-0.36735,0.12527,-0.10986,0.04742,-0.11551,-0.04575,-0.16668,-0.14351,-0.27744,-0.29528,-0.34449,-0.39534,-0.32001,-0.43999,-0.27689,-0.38258,-0.28105,-0.25945,-0.29529,-0.13937,-0.26847,-0.03397,-0.28662,0.08313,-0.35593,0.20000,-0.38251,0.30296,-0.27098,0.41686,-0.28930,0.49431,-0.28972,0.59528,-0.24691,0.65549,-0.21230,0.69930,-0.09622,0.70961,-0.02246,0.75539,-0.01400,0.76388,-0.06051,0.72272,-0.12962,0.68737,-0.21686,0.61926,-0.30366,0.51783,-0.28571,0.38104,-0.15501,0.22746,-0.13497,0.12102,-0.09036,0.05906,-0.06706,-0.00990,-0.09385,-0.08172,-0.10291,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.59541,0.10972,0.62014,0.09374,0.61645,0.10062,0.60091,0.11323,0.59448,0.11746,0.46047,0.10759,0.30534,0.08281,0.12093,0.12180,-0.07982,0.15384,-0.26540,0.15016,-0.42244,0.13355,-0.52314,0.15410,-0.50862,-0.01531,-0.48196,0.27887,-0.43535,0.27887,-0.29849,0.24999,-0.12963,0.23870,-0.00745,0.25083,0.16281,0.28666,0.31199,0.25733,0.48284,0.23528,0.64735,0.20133,0.73594,0.20135,0.76213,0.15287,0.73872,0.03390,0.70114,0.00546,0.61276,0.19355,0.51254,0.16981,0.36674,0.18381,0.25647,0.28395,0.06698,0.29846,-0.10740,0.35276,-0.25059,0.35957,-0.36691,0.31093,-0.43982,0.26801,-0.58636,0.17902,-0.60599,0.09036,-0.57740,-0.01572,-0.49265,-0.01058,-0.38105,0.16717,-0.28757,0.23926,-0.15924,0.32532,0.00205,0.34693,0.14456,0.29222,0.28016,0.26122,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.68276,0.29154,0.69335,0.28126,0.68494,0.29559,0.67891,0.30190,0.65899,0.23809,0.60932,-0.03163,0.46852,-0.02547,0.30234,-0.00001,0.14084,0.00641,-0.02843,0.07989,-0.21240,0.11402,-0.33795,0.14099,-0.39655,-0.03572,-0.49469,0.25633,-0.50862,0.25071,-0.45099,0.21428,-0.31481,0.16128,-0.21092,0.18394,-0.07493,0.20000,0.07199,0.17915,0.28761,0.16995,0.50126,0.15436,0.65281,0.17450,0.66990,0.14013,0.67221,0.01130,0.59080,-0.01639,0.45330,0.16130,0.30296,0.14465,0.14350,0.14020,0.00705,0.14816,-0.16747,0.16307,-0.30788,0.24782,-0.44731,0.30338,-0.56354,0.32214,-0.54166,0.29685,-0.50454,0.22840,-0.34475,0.13855,-0.18409,0.03142,-0.05241,0.06878,0.07369,0.25228,0.15880,0.28834,0.27813,0.33734,0.38493,0.35860,0.48515,0.31367,0.50583,0.30342,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.77012,0.25392,0.77574,0.24999,0.76714,0.25786,0.75229,0.26416,0.75577,0.04763,0.64187,0.05064,0.52446,0.00637,0.32093,0.03845,0.14555,0.03845,-0.03792,0.06710,-0.19333,0.08796,-0.27314,0.10164,-0.26724,-0.05102,-0.29087,0.23944,-0.26293,0.23944,-0.15904,0.20237,-0.01852,0.14193,0.08684,0.13042,0.22482,0.11999,0.41332,0.12052,0.59366,0.13073,0.73298,0.10739,0.81418,0.10068,0.81554,0.06369,0.78622,-0.05650,0.71493,-0.10929,0.57175,0.05160,0.39863,0.05659,0.22095,0.09036,0.09648,0.12347,-0.05265,0.14462,-0.15036,0.25948,-0.23184,0.33146,-0.32855,0.32773,-0.37038,0.27379,-0.45455,0.19752,-0.40043,0.11445,-0.33473,-0.01572,-0.24109,0.00528,-0.14948,0.19758,-0.09441,0.23926,0.01911,0.28314,0.14460,0.29446,0.28318,0.20642,0.41245,0.17678,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.69196,-0.10972,0.69335,-0.10625,0.69407,-0.10062,0.66974,-0.09432,0.57604,-0.08570,0.45583,-0.04429,0.32400,0.07007,0.17210,0.09616,0.03285,0.10256,-0.11375,0.09904,-0.23150,0.04234,-0.30093,0.02952,-0.31896,-0.13266,-0.36306,0.13802,-0.34483,0.13802,-0.23311,0.10715,-0.06019,0.06451,0.06203,0.02339,0.21964,0.01335,0.37599,0.02931,0.57784,0.01962,0.72796,-0.02012,0.78483,-0.00671,0.79127,-0.05095,0.72922,-0.13558,0.60000,-0.13662,0.44875,0.03226,0.35763,0.01886,0.25741,0.02180,0.17176,0.07408,0.05263,0.11383,-0.05012,0.20699,-0.15222,0.24720,-0.24221,0.23249,-0.27316,0.18731,-0.35454,0.08024,-0.31906,0.00604,-0.25941,-0.08902,-0.14885,-0.06880,-0.06105,0.11853,-0.00431,0.17178,0.10402,0.21688,0.25459,0.21282,0.39010,0.14207,0.48250,0.12928,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.76553,0.01568,0.76658,0.02500,0.77169,0.02515,0.76607,0.03145,0.77881,0.02857,0.76745,0.03798,0.76223,0.04459,0.73955,0.05127,0.73240,0.03845,0.65876,0.02236,0.52744,0.03584,0.39353,0.06229,0.30173,-0.06122,0.18896,0.23944,0.06035,0.26760,-0.08063,0.22618,-0.24073,0.17418,-0.48387,0.15718,-0.66923,0.16668,-0.73334,0.18568,-0.60948,0.18954,-0.37027,0.17451,-0.15894,0.19465,0.03884,0.15922,0.23039,0.05084,0.40689,0.01639,0.52620,0.19999,0.64919,0.16981,0.70386,0.17135,0.71763,0.18520,0.64592,0.20616,0.56086,0.26530,0.35831,0.32023,0.17025,0.31652,0.05554,0.28532,-0.06363,0.25310,-0.14776,0.13254,-0.21757,0.00523,-0.32496,-0.01058,-0.42315,0.14285,-0.48926,0.19017,-0.40977,0.26508,-0.23015,0.27114,-0.06138,0.23324,0.10116,0.20845,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.64138,0.22884,0.64302,0.22499,0.64384,0.23900,0.64220,0.23900,0.61751,0.24446,0.67907,-0.03163,0.55709,-0.02547,0.38604,0.02563,0.21128,0.06409,0.02368,0.07989,-0.08830,0.06190,-0.22685,0.06884,-0.28878,-0.08674,-0.38005,0.21125,-0.50862,0.20563,-0.46841,0.19047,-0.32870,0.10966,-0.23078,0.05015,-0.09043,0.03334,0.06667,0.06840,0.26120,0.07189,0.46094,0.05370,0.61368,0.05368,0.70872,-0.02547,0.72445,-0.14688,0.68274,-0.14753,0.57175,0.03226,0.46242,0.01886,0.30751,0.04051,0.17176,0.06789,0.01914,0.08308,-0.16946,0.20117,-0.36299,0.28091,-0.54437,0.28291,-0.61112,0.24496,-0.66363,0.16667,-0.49464,0.08434,-0.32636,-0.02619,-0.19077,-0.01058,-0.09053,0.14894,-0.01718,0.18405,0.10402,0.24098,0.24238,0.25947,0.36635,0.20107,0.45526,0.19261,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.66436,-0.17868,-0.64301,-0.18752,-0.63927,-0.18240,-0.63304,-0.16980,-0.55300,-0.11746,-0.38604,-0.06330,-0.18881,-0.07007,-0.01859,-0.07691,0.13615,-0.10256,0.27013,-0.09904,0.37947,-0.07490,0.46297,-0.05575,0.53880,-0.17857,0.56688,0.10422,0.52155,0.09859,0.41612,0.04166,0.29630,-0.05163,0.05212,-0.07694,-0.21445,-0.04667,-0.46665,-0.00325,-0.62533,-0.01307,-0.69774,-0.08724,-0.74083,-0.10738,-0.79127,-0.12739,-0.74822,-0.26555,-0.71035,-0.29507,-0.69932,-0.16774,-0.64465,-0.15723,-0.54897,-0.11525,-0.36471,-0.07408,-0.16267,-0.08924,0.02626,-0.00874,0.15691,0.02809,0.27578,0.00841,0.38889,-0.03745,0.44091,-0.12346,0.49035,-0.19880,0.50210,-0.26177,0.46752,-0.23280,0.35156,-0.08205,0.18026,-0.04907,0.01061,0.00002,-0.13237,0.03791,-0.27920,0.01875,-0.40855,0.00264,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.65516,-0.22256,-0.63845,-0.23126,-0.63927,-0.20126,-0.61010,-0.16352,-0.50230,-0.10476,-0.31628,-0.08861,-0.11423,-0.07643,0.06512,-0.05770,0.21596,-0.05127,0.31754,-0.02236,0.37947,-0.00975,0.43056,-0.00983,0.47845,-0.14286,0.48195,0.12675,0.42673,0.11548,0.32896,0.05356,0.20834,-0.03226,-0.04219,-0.05685,-0.31783,-0.05332,-0.60532,-0.02931,-0.75198,-0.05229,-0.75317,-0.10066,-0.73595,-0.10738,-0.76214,-0.13377,-0.77197,-0.20905,-0.71035,-0.23497,-0.63554,-0.09678,-0.51253,-0.06290,-0.37585,-0.04673,-0.21883,-0.02469,-0.07177,-0.01539,0.09785,0.08454,0.24123,0.15730,0.39088,0.17088,0.51388,0.13545,0.57272,0.07408,0.62311,-0.01806,0.63180,-0.12041,0.60168,-0.10052,0.50736,0.05776,0.35193,0.07976,0.19320,0.13253,0.04278,0.14869,-0.12078,0.09920,-0.28405,0.08708,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.86667,-0.10344,-0.78489,-0.10625,-0.67579,-0.08804,-0.55046,-0.02515,-0.36867,-0.00953,-0.18138,-0.01266,-0.01165,-0.00001,0.11162,0.01923,0.20657,0.03205,0.27961,0.04154,0.33651,0.04887,0.37500,0.06229,0.39225,-0.08163,0.35457,0.19436,0.25431,0.18872,0.09367,0.11906,-0.12036,0.03870,-0.42432,0.01004,-0.68991,0.01335,-0.88800,0.00325,-1.00000,0.01307,-1.00000,0.00673,-0.97555,0.01344,-0.94175,-0.02547,-0.90973,-0.13558,-0.86666,-0.12569,-0.74487,0.00001,-0.58543,-0.01886,-0.45332,0.02180,-0.28471,0.06173,-0.13875,0.07691,0.00716,0.17784,0.11475,0.24157,0.22302,0.24370,0.32407,0.20462,0.36362,0.13579,0.40471,0.03615,0.38494,-0.07855,0.30817,-0.06880,0.15789,0.07599,-0.04291,0.11657,-0.21445,0.17469,-0.35233,0.19534,-0.48514,0.12065,-0.61479,0.09763,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.82987,-0.51098,-0.81692,-0.50001,-0.82192,-0.49057,-0.83486,-0.47799,-0.84793,-0.47302,-0.86046,-0.45571,-0.84615,-0.43312,-0.80465,-0.29488,-0.64788,-0.21795,-0.47394,-0.15654,-0.26015,-0.12702,-0.03240,-0.10164,0.20691,-0.20409,0.35881,0.07606,0.46120,0.08733,0.52941,0.02975,0.58333,-0.05807,0.51366,-0.09699,0.36953,-0.10001,0.16800,-0.10099,-0.06597,-0.10458,-0.28969,-0.12081,-0.49143,-0.11410,-0.63592,-0.17199,-0.71497,-0.27682,-0.77011,-0.28416,-0.81320,-0.16774,-0.80865,-0.18866,-0.83144,-0.18378,-0.85412,-0.15432,-0.82297,-0.12000,-0.68496,-0.02040,-0.52224,0.11799,-0.29976,0.10923,-0.06944,0.05475,0.06364,-0.03704,0.20342,-0.13855,0.28870,-0.24608,0.34173,-0.22752,0.35999,-0.08814,0.35622,-0.05522,0.35881,0.00002,0.34013,0.02043,0.25148,-0.02412,0.10507,-0.05014,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.61380,-0.26018,-0.56522,-0.26876,-0.50228,-0.22642,-0.40366,-0.19496,-0.24885,-0.16190,-0.06976,-0.13925,0.10023,-0.12103,0.20466,-0.08974,0.28637,-0.08974,0.36020,-0.07348,0.42244,-0.05537,0.45835,-0.04263,0.46553,-0.16836,0.41826,0.08733,0.31466,0.07041,0.18082,0.00594,0.02315,-0.07744,-0.23573,-0.11037,-0.46251,-0.10001,-0.64265,-0.07493,-0.73615,-0.09803,-0.73804,-0.14766,-0.75061,-0.16107,-0.79127,-0.19744,-0.76247,-0.25425,-0.65057,-0.28416,-0.57175,-0.10322,-0.39408,-0.10691,-0.22096,-0.10904,-0.04942,-0.07408,0.09090,-0.07077,0.23151,0.02623,0.34427,0.10112,0.46763,0.12605,0.52314,0.08358,0.50455,0.00616,0.46894,-0.09639,0.36822,-0.20419,0.22851,-0.19049,0.01052,-0.03951,-0.27039,-0.00613,-0.51593,0.03614,-0.60896,0.02043,-0.65148,-0.00805,-0.68093,-0.01847,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
-0.87587,-0.39184,-0.84896,-0.38750,-0.82192,-0.39623,-0.75230,-0.38993,-0.60830,-0.25079,-0.36743,-0.20252,-0.15152,-0.21018,0.00467,-0.20513,0.10797,-0.20513,0.19904,-0.18210,0.26492,-0.17262,0.34260,-0.15410,0.43105,-0.24489,0.48195,0.02534,0.46983,0.02534,0.37690,-0.04762,0.24537,-0.15484,-0.00745,-0.21740,-0.29196,-0.19332,-0.57333,-0.15309,-0.74142,-0.16340,-0.79849,-0.30872,-0.85331,-0.27516,-0.92233,-0.26114,-0.93349,-0.30509,-0.87586,-0.32786,-0.81320,-0.18708,-0.67654,-0.27045,-0.56720,-0.17132,-0.41648,-0.14197,-0.24403,-0.11383,-0.05967,-0.00874,0.11008,0.06180,0.26619,0.08123,0.41665,0.05475,0.49546,-0.01234,0.55031,-0.10240,0.54393,-0.19372,0.48428,-0.17460,0.34736,-0.04560,0.16737,-0.02455,-0.00212,0.02409,-0.16904,0.05539,-0.36237,0.02948,-0.55641,0.00264,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.07128,0.27274,0.08010,0.26876,0.07764,0.28301,0.06423,0.28932,0.02766,0.29525,-0.01861,0.30380,-0.04429,0.32484,-0.08837,0.35256,-0.16431,0.35896,-0.24170,0.38019,-0.28878,0.42019,-0.28702,0.42951,-0.23706,0.20408,-0.23566,0.49294,-0.27586,0.48732,-0.30720,0.45236,-0.31943,0.40643,-0.37965,0.37125,-0.37466,0.37335,-0.36532,0.40063,-0.28232,0.38563,-0.15365,0.35572,-0.04156,0.34901,0.06310,0.29300,0.15914,0.15254,0.23677,0.13662,0.26197,0.35484,0.29841,0.34589,0.25284,0.33335,0.17176,0.35803,0.02871,0.36001,-0.11695,0.43440,-0.24121,0.49439,-0.31895,0.47340,-0.33797,0.43516,-0.39091,0.36419,-0.36189,0.27109,-0.37657,0.13089,-0.40462,0.15344,-0.41895,0.33130,-0.39915,0.33128,-0.30360,0.33734,-0.17719,0.35860,-0.04950,0.31367,0.04281,0.32982,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.05747,0.04702,0.06635,0.04374,0.06392,0.05030,0.05963,0.06291,0.04607,0.07303,-0.00464,0.07596,-0.07227,0.09555,-0.14882,0.13462,-0.24883,0.14745,-0.35071,0.16935,-0.43199,0.21824,-0.45832,0.27212,-0.40948,0.10715,-0.42251,0.42536,-0.46982,0.43098,-0.49891,0.41667,-0.53241,0.35484,-0.62283,0.32440,-0.65891,0.32001,-0.65867,0.33551,-0.58310,0.30065,-0.44586,0.25502,-0.30562,0.23489,-0.16990,0.16561,-0.03562,0.03390,0.08504,0.00001,0.18450,0.19999,0.28018,0.22013,0.32574,0.26480,0.32235,0.29013,0.27272,0.29846,0.22196,0.36442,0.13350,0.39889,0.01679,0.38934,-0.08797,0.36024,-0.20454,0.32099,-0.23340,0.23495,-0.28452,0.11517,-0.35849,0.13756,-0.45262,0.32524,-0.56652,0.36197,-0.58386,0.40964,-0.52342,0.39358,-0.47723,0.34047,-0.43191,0.31398,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.18162,0.19122,0.18993,0.18749,0.18722,0.19496,0.17889,0.20126,0.16129,0.21269,0.11162,0.20886,0.01631,0.22292,-0.12093,0.22435,-0.25351,0.21795,-0.38389,0.23322,-0.49882,0.25733,-0.53702,0.26557,-0.46120,0.07142,-0.41401,0.36901,-0.38793,0.35210,-0.35512,0.30952,-0.30555,0.25804,-0.27542,0.24413,-0.20411,0.24666,-0.10933,0.28339,0.02903,0.30720,0.15868,0.31544,0.24205,0.31543,0.26699,0.27388,0.25417,0.14124,0.18621,0.10383,0.09340,0.29679,-0.02505,0.25156,-0.18452,0.22741,-0.35060,0.24075,-0.51676,0.18769,-0.63723,0.28862,-0.70959,0.35957,-0.72662,0.37255,-0.60648,0.36024,-0.50910,0.32715,-0.31477,0.26505,-0.15899,0.13089,-0.04402,0.15872,0.03999,0.36778,0.09441,0.42944,0.16347,0.48194,0.21793,0.49855,0.22376,0.43699,0.20623,0.43535,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.01149,0.37932,0.02059,0.37500,0.01827,0.38365,0.01376,0.39623,-0.02304,0.39682,-0.07907,0.39241,-0.17018,0.38216,-0.28373,0.39103,-0.41315,0.37178,-0.54502,0.35463,-0.67065,0.34854,-0.73611,0.37704,-0.67672,0.17856,-0.65604,0.50421,-0.62069,0.52113,-0.55119,0.51786,-0.46759,0.49032,-0.43920,0.47157,-0.35916,0.46000,-0.25334,0.47231,-0.07653,0.47712,0.06296,0.46980,0.18825,0.49664,0.28155,0.46498,0.32065,0.32769,0.31495,0.28416,0.28475,0.50323,0.22551,0.44653,0.09338,0.42056,-0.06823,0.42592,-0.25838,0.43383,-0.42720,0.50437,-0.56909,0.54494,-0.70265,0.57422,-0.75925,0.60231,-0.77728,0.60493,-0.67025,0.49399,-0.61089,0.32461,-0.55135,0.34921,-0.48632,0.53192,-0.43348,0.53988,-0.32485,0.56024,-0.17312,0.55686,-0.06533,0.47989,0.02335,0.47757,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.14023,0.37932,0.14874,0.37500,0.14612,0.37735,0.13763,0.37107,0.08295,0.35872,-0.01395,0.33543,-0.13286,0.32484,-0.26975,0.31410,-0.41783,0.30770,-0.53556,0.29713,-0.64678,0.33551,-0.67130,0.31804,-0.58620,0.13265,-0.52867,0.43098,-0.48275,0.44225,-0.40740,0.41667,-0.32870,0.38065,-0.30521,0.35787,-0.24029,0.35333,-0.13599,0.36807,0.01320,0.37908,0.15868,0.37584,0.27628,0.39598,0.34467,0.35668,0.34917,0.21468,0.35172,0.18032,0.30752,0.39355,0.22551,0.34589,0.07972,0.32089,-0.07295,0.33333,-0.25358,0.35384,-0.39857,0.42858,-0.50352,0.48315,-0.58754,0.46778,-0.59721,0.45822,-0.60909,0.42592,-0.50749,0.33134,-0.45607,0.19895,-0.40462,0.24339,-0.35158,0.43464,-0.31331,0.45398,-0.20596,0.48797,-0.06313,0.49273,0.04951,0.44234,0.12062,0.44590,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.21380,0.36050,0.22197,0.35624,0.21919,0.37107,0.20643,0.37738,0.14747,0.37142,0.02792,0.33543,-0.11423,0.29936,-0.26975,0.31410,-0.41783,0.32052,-0.54029,0.33547,-0.63723,0.37460,-0.66204,0.39670,-0.58189,0.18877,-0.55414,0.50421,-0.54310,0.50421,-0.51197,0.48214,-0.45833,0.45805,-0.43920,0.42473,-0.35400,0.38665,-0.22133,0.37460,-0.02903,0.35949,0.14860,0.34229,0.27628,0.36243,0.36407,0.31848,0.41091,0.17514,0.42988,0.14207,0.42598,0.36131,0.39409,0.32704,0.28018,0.30218,0.13881,0.29629,-0.04785,0.28615,-0.20764,0.37026,-0.34895,0.44944,-0.46763,0.46778,-0.51389,0.45822,-0.59090,0.42592,-0.54603,0.34940,-0.51045,0.18848,-0.47169,0.22222,-0.40210,0.41035,-0.33907,0.44786,-0.20596,0.46989,-0.03055,0.46356,0.10891,0.39409,0.19845,0.37731,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
0.70116,0.24138,0.70251,0.24376,0.69863,0.25786,0.69267,0.26416,0.69125,0.23176,0.69769,0.12025,0.70161,-0.00001,0.68838,-0.09616,0.69483,-0.21153,0.70614,-0.31628,0.73271,-0.40063,0.75464,-0.47543,0.79311,-0.56122,0.82165,-0.35212,0.84483,-0.31267,0.84312,-0.28571,0.87501,-0.25807,0.85113,-0.17726,0.82430,-0.06000,0.80801,0.07490,0.82586,0.14380,0.83375,0.20133,0.85329,0.24831,0.86407,0.22930,0.85273,0.13560,0.84366,0.13115,0.84966,0.31613,0.86789,0.23271,0.82231,0.20249,0.83999,0.16667,0.83253,0.07691,0.84248,0.07872,0.84076,0.05057,0.88968,-0.03641,0.91666,-0.16426,0.91364,-0.32098,0.93147,-0.45784,0.93307,-0.53927,0.92873,-0.54498,0.88630,-0.41032,0.82402,-0.30061,0.77494,-0.13252,0.73931,0.00292,0.71091,0.06165,0.67705,0.11345,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
0.53104,0.24138,0.53775,0.24376,0.53425,0.25158,0.53211,0.25158,0.53456,0.23176,0.53023,0.17089,0.51048,0.12739,0.47441,0.08334,0.46009,-0.02563,0.44076,-0.17570,0.42244,-0.34201,0.43056,-0.49509,0.47845,-0.62245,0.49894,-0.50423,0.51293,-0.56058,0.52069,-0.61310,0.54631,-0.61293,0.50868,-0.50504,0.49871,-0.34665,0.50401,-0.14658,0.53034,-0.01307,0.56673,0.08724,0.59902,0.18122,0.60678,0.20382,0.56768,0.14691,0.55403,0.15300,0.55809,0.37418,0.58541,0.32076,0.59453,0.25858,0.61883,0.21605,0.58373,0.16307,0.55609,0.14285,0.51288,0.07865,0.51077,-0.06444,0.50462,-0.25071,0.46817,-0.49384,0.47751,-0.70481,0.46026,-0.81152,0.43396,-0.83597,0.40211,-0.73859,0.36909,-0.57669,0.37155,-0.34938,0.40123,-0.14285,0.41782,0.01340,0.42024,0.14512,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
0.57242,0.30408,0.56979,0.31250,0.56166,0.32703,0.55505,0.33333,0.56222,0.32062,0.58140,0.24684,0.57575,0.21656,0.55814,0.19870,0.56337,0.12820,0.56398,0.01598,0.56564,-0.08793,0.57407,-0.18033,0.60777,-0.35205,0.63057,-0.21128,0.62502,-0.32394,0.59913,-0.51786,0.59260,-0.74194,0.51861,-0.85954,0.46772,-0.82665,0.44001,-0.66124,0.47228,-0.49671,0.52644,-0.33557,0.56479,-0.14095,0.58738,-0.03821,0.58669,-0.03954,0.59080,0.00546,0.61276,0.22580,0.64465,0.20124,0.63097,0.17135,0.64705,0.12963,0.61722,0.03384,0.57996,0.00874,0.53630,-0.03933,0.53478,-0.13726,0.53240,-0.28530,0.50909,-0.49384,0.52890,-0.68675,0.53139,-0.76441,0.52202,-0.75133,0.47789,-0.61702,0.42917,-0.45398,0.41400,-0.25302,0.42974,-0.06706,0.42575,0.05093,0.40078,0.16094,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
