A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,L1,L2,L3,L4,L5,L6
0.50769,0.54545,0.37931,-0.09091,0.50769,0.38182,0.32632,-0.07812,0.50000,0.47573,0.22105,-0.12500,0.50769,0.45455,0.13684,-0.07200,0.50000,0.55340,0.24211,-0.15625,0.38462,0.39806,0.24211,-0.15625,0.44615,0.48077,0.28889,-0.10400,0.44615,0.49515,0.22105,-0.12500,0.44615,0.49515,0.22105,-0.12500,2,2,1,2,2,2
0.38462,0.30909,0.26437,-0.14050,0.50769,0.30909,0.13684,-0.12500,0.50000,0.47573,0.32632,-0.07812,0.50769,0.38182,0.24211,-0.07200,0.50000,0.47573,0.24211,-0.09375,0.38462,0.47573,0.32632,-0.09375,0.44615,0.40385,0.28889,-0.10400,0.56923,0.49515,0.30526,-0.06250,0.56923,0.49515,0.30526,-0.12500,2,2,1,2,2,2
0.50769,0.30909,0.17241,-0.14050,0.50769,0.38182,0.32632,-0.07812,0.50000,0.65049,0.43158,-0.01562,0.50769,0.38182,0.24211,-0.07200,0.37500,0.47573,0.32632,-0.09375,0.50769,0.63107,0.32632,-0.01562,0.56923,0.48077,0.37778,-0.04000,0.56923,0.49515,0.30526,-0.12500,0.56923,0.59223,0.30526,-0.12500,2,2,1,2,2,2
0.50769,0.38182,0.37931,-0.09091,0.50769,0.54545,0.43158,-0.01562,0.50000,0.65049,0.51579,-0.07812,0.38462,0.38182,0.32632,-0.07200,0.50000,0.63107,0.32632,-0.01562,0.66154,0.55340,0.24211,-0.01562,0.56923,0.48077,0.37778,-0.10400,0.56923,0.59223,0.30526,-0.12500,0.56923,0.59223,0.41053,-0.06250,2,2,1,2,2,2
0.50769,0.54545,0.49425,-0.02479,0.50769,0.54545,0.51579,-0.07812,0.62500,0.65049,0.64211,-0.01562,0.50769,0.52727,0.32632,0.00800,0.65625,0.55340,0.24211,-0.01562,0.66154,0.63107,0.32632,-0.01562,0.56923,0.57692,0.37778,-0.10400,0.56923,0.59223,0.41053,-0.06250,0.56923,0.59223,0.30526,-0.06250,2,2,1,2,2,2
0.50769,0.54545,0.58621,-0.09091,0.63077,0.54545,0.64211,-0.01562,0.62500,0.65049,0.43158,0.04688,0.66154,0.45455,0.24211,0.00800,0.65625,0.63107,0.32632,-0.01562,0.66154,0.72816,0.43158,-0.01562,0.56923,0.57692,0.48889,-0.04000,0.56923,0.59223,0.30526,-0.06250,0.56923,0.59223,0.30526,-0.06250,2,2,1,2,2,2
0.63077,0.54545,0.72414,-0.02479,0.63077,0.54545,0.43158,0.04688,0.62500,0.65049,0.32632,-0.07812,0.66154,0.52727,0.32632,0.00800,0.65625,0.72816,0.43158,-0.01562,0.50769,0.63107,0.43158,-0.01562,0.56923,0.57692,0.37778,-0.04000,0.56923,0.59223,0.30526,-0.06250,0.56923,0.49515,0.41053,-0.01562,2,2,1,2,2,2
0.63077,0.54545,0.49425,0.04132,0.63077,0.54545,0.32632,-0.07812,0.50000,0.47573,0.32632,-0.12500,0.66154,0.61818,0.43158,0.00800,0.50000,0.63107,0.43158,-0.01562,0.66154,0.55340,0.32632,-0.09375,0.56923,0.57692,0.37778,-0.04000,0.56923,0.49515,0.41053,-0.01562,0.56923,0.59223,0.30526,-0.06250,2,2,1,2,2,2
0.63077,0.54545,0.37931,-0.09091,0.50769,0.38182,0.32632,-0.12500,0.78125,0.55340,0.32632,-0.07812,0.50769,0.52727,0.43158,0.00800,0.65625,0.55340,0.32632,-0.09375,0.66154,0.55340,0.32632,-0.09375,0.56923,0.48077,0.48889,0.00800,0.56923,0.59223,0.30526,-0.06250,0.56923,0.59223,0.30526,-0.06250,2,2,1,2,2,2
0.50769,0.38182,0.37931,-0.14050,0.78462,0.45455,0.32632,-0.07812,0.62500,0.65049,0.43158,-0.01562,0.66154,0.45455,0.32632,-0.07200,0.65625,0.55340,0.32632,-0.09375,0.66154,0.55340,0.24211,-0.09375,0.56923,0.57692,0.37778,-0.04000,0.56923,0.59223,0.30526,-0.06250,0.56923,0.49515,0.30526,-0.12500,2,2,1,2,2,2
0.78462,0.45455,0.37931,-0.09091,0.63077,0.54545,0.43158,-0.01562,0.62500,0.65049,0.43158,-0.01562,0.66154,0.45455,0.32632,-0.07200,0.65625,0.55340,0.24211,-0.09375,0.50769,0.55340,0.24211,-0.01562,0.56923,0.57692,0.37778,-0.04000,0.56923,0.49515,0.30526,-0.12500,0.56923,0.49515,0.30526,-0.06250,2,2,1,2,2,2
0.63077,0.54545,0.49425,-0.02479,0.63077,0.54545,0.43158,-0.01562,0.62500,0.55340,0.32632,-0.01562,0.66154,0.45455,0.24211,-0.07200,0.50000,0.55340,0.24211,-0.01562,0.50769,0.55340,0.24211,-0.09375,0.56923,0.48077,0.37778,-0.10400,0.56923,0.49515,0.30526,-0.06250,0.44615,0.49515,0.22105,-0.06250,2,2,1,2,2,2
0.63077,0.45455,0.37931,-0.02479,0.63077,0.45455,0.43158,-0.07812,0.50000,0.55340,0.43158,-0.07812,0.50769,0.45455,0.24211,-0.07200,0.50000,0.55340,0.24211,-0.09375,0.50769,0.55340,0.24211,-0.09375,0.44615,0.48077,0.28889,-0.04000,0.56923,0.49515,0.22105,-0.01562,0.56923,0.59223,0.22105,-0.06250,2,2,1,2,2,2
0.63077,0.45455,0.49425,-0.09091,0.50769,0.45455,0.43158,-0.07812,0.50000,0.55340,0.43158,-0.07812,0.50769,0.45455,0.24211,-0.07200,0.50000,0.55340,0.24211,-0.09375,0.50769,0.47573,0.24211,-0.09375,0.56923,0.48077,0.28889,0.00800,0.56923,0.59223,0.22105,-0.06250,0.44615,0.49515,0.30526,-0.12500,2,2,1,2,2,2
0.50769,0.38182,0.26437,-0.20661,0.50769,0.38182,0.22105,-0.07812,0.37500,0.39806,0.13684,-0.12500,0.50769,0.45455,0.32632,-0.07200,0.50000,0.55340,0.32632,-0.09375,0.50769,0.55340,0.24211,-0.15625,0.56923,0.57692,0.37778,0.00800,0.44615,0.59223,0.22105,-0.06250,0.44615,0.59223,0.30526,-0.06250,2,2,1,2,2,2
0.38462,0.30909,0.17241,-0.14050,0.38462,0.38182,0.22105,-0.18750,0.50000,0.39806,0.13684,-0.12500,0.50769,0.45455,0.24211,-0.13600,0.37500,0.39806,0.13684,-0.09375,0.23077,0.39806,0.05263,-0.21875,0.44615,0.57692,0.37778,-0.04000,0.56923,0.59223,0.30526,-0.01562,0.44615,0.49515,0.22105,-0.06250,2,2,1,2,2,2
0.38462,0.38182,0.26437,-0.20661,0.50769,0.30909,0.13684,-0.12500,0.37500,0.47573,0.22105,-0.12500,0.38462,0.30909,0.13684,-0.07200,0.21875,0.39806,0.05263,-0.21875,0.50769,0.32039,0.05263,-0.21875,0.56923,0.57692,0.37778,0.00800,0.44615,0.49515,0.22105,-0.06250,0.44615,0.49515,0.13684,-0.12500,2,2,1,2,2,2
0.50769,0.30909,0.17241,-0.14050,0.38462,0.38182,0.22105,-0.12500,0.50000,0.32039,0.13684,-0.18750,0.23077,0.30909,0.05263,-0.20000,0.50000,0.32039,0.05263,-0.21875,0.50769,0.32039,0.05263,-0.15625,0.44615,0.48077,0.28889,-0.04000,0.44615,0.49515,0.13684,-0.12500,0.32308,0.41748,0.05263,-0.12500,2,2,1,2,2,2
0.38462,0.30909,0.26437,-0.14050,0.50769,0.38182,0.32632,-0.12500,0.50000,0.55340,0.32632,-0.12500,0.50769,0.38182,0.05263,-0.13600,0.50000,0.47573,0.24211,-0.15625,0.50769,0.47573,0.32632,-0.15625,0.32308,0.40385,0.20000,-0.21600,0.44615,0.41748,-0.03158,-0.18750,0.32308,0.41748,0.13684,-0.18750,2,2,1,2,2,2
0.50769,0.38182,0.37931,-0.14050,0.50769,0.45455,0.32632,-0.12500,0.50000,0.47573,0.22105,-0.12500,0.50769,0.38182,0.24211,-0.13600,0.50000,0.47573,0.32632,-0.15625,0.38462,0.47573,0.13684,-0.15625,0.44615,0.40385,0.02222,-0.16800,0.32308,0.41748,0.13684,-0.18750,0.32308,0.41748,0.13684,-0.18750,2,2,1,2,2,2
0.50769,0.45455,0.37931,-0.14050,0.50769,0.38182,0.22105,-0.12500,0.50000,0.47573,0.32632,-0.12500,0.50769,0.38182,0.32632,-0.13600,0.37500,0.47573,0.13684,-0.15625,0.38462,0.39806,0.24211,-0.15625,0.32308,0.40385,0.20000,-0.16800,0.32308,0.41748,0.13684,-0.18750,0.44615,0.41748,0.13684,-0.18750,2,2,1,2,2,2
0.50769,0.38182,0.26437,-0.14050,0.50769,0.38182,0.32632,-0.12500,0.50000,0.39806,0.13684,-0.12500,0.38462,0.38182,0.13684,-0.13600,0.37500,0.39806,0.24211,-0.15625,0.38462,0.47573,0.13684,-0.15625,0.32308,0.40385,0.20000,-0.16800,0.44615,0.41748,0.13684,-0.18750,0.32308,0.33981,0.05263,-0.18750,3,3,1,2,3,3
0.50769,0.38182,0.37931,-0.14050,0.50769,0.30909,0.13684,-0.12500,0.37500,0.39806,0.13684,-0.12500,0.38462,0.30909,0.24211,-0.13600,0.37500,0.47573,0.13684,-0.15625,0.50769,0.39806,0.05263,-0.21875,0.44615,0.40385,0.20000,-0.16800,0.32308,0.33981,0.05263,-0.18750,0.32308,0.41748,0.22105,-0.18750,2,2,1,2,2,2
0.38462,0.30909,0.08046,-0.20661,0.26154,0.16364,-0.03158,-0.23438,0.25000,0.16505,-0.03158,-0.29688,0.23077,0.23636,0.05263,-0.20000,0.21875,0.39806,0.05263,-0.15625,0.23077,0.32039,0.05263,-0.15625,0.32308,0.32692,0.11111,-0.16800,0.44615,0.33981,0.13684,-0.18750,0.32308,0.33981,0.05263,-0.18750,2,2,1,2,2,2
0.26154,0.09091,-0.01149,-0.32231,-0.01538,-0.12727,-0.22105,-0.23438,-0.37500,-0.47573,-0.22105,-0.29688,0.23077,0.23636,0.05263,-0.13600,0.21875,0.24272,0.13684,-0.21875,0.10769,0.00971,-0.03158,-0.21875,0.32308,0.32692,0.11111,-0.16800,0.32308,0.41748,0.13684,-0.23438,0.32308,0.33981,0.13684,-0.18750,2,2,1,2,2,2
-0.01538,-0.05455,0.08046,-0.20661,0.26154,0.23636,0.05263,-0.12500,0.25000,0.24272,0.05263,-0.18750,0.38462,0.30909,0.13684,-0.13600,0.37500,0.39806,0.13684,-0.15625,0.23077,0.32039,0.05263,-0.28125,0.32308,0.40385,0.20000,-0.10400,0.44615,0.41748,0.22105,-0.12500,0.44615,0.41748,0.30526,-0.12500,2,2,1,2,2,2
0.26154,0.16364,0.08046,-0.20661,0.26154,0.16364,0.05263,-0.23438,0.12500,0.08738,-0.13684,-0.29688,0.23077,0.23636,0.05263,-0.26400,0.09375,0.16505,-0.09474,-0.34375,0.10769,0.08738,-0.26316,-0.34375,0.44615,0.40385,0.37778,-0.10400,0.44615,0.41748,0.30526,-0.12500,0.32308,0.33981,0.05263,-0.18750,2,2,2,2,2,1
0.26154,0.16364,0.08046,-0.25620,0.13846,0.01818,-0.13684,-0.29688,-0.03125,0.00971,-0.22105,-0.35938,0.10769,0.09091,-0.09474,-0.32800,0.09375,0.08738,-0.26316,-0.34375,-0.01538,-0.06796,-0.26316,-0.40625,0.44615,0.40385,0.37778,-0.10400,0.32308,0.33981,0.05263,-0.18750,0.20000,0.08738,-0.28421,-0.35938,2,2,2,2,2,1
-0.01538,-0.05455,-0.31034,-0.43802,-0.01538,-0.05455,-0.38947,-0.46875,-0.12500,-0.06796,-0.38947,-0.40625,-0.01538,-0.12727,-0.34737,-0.39200,-0.15625,-0.12621,-0.34737,-0.40625,-0.13846,-0.28155,-0.34737,-0.40625,-0.04615,0.00000,-0.15556,-0.40800,-0.04615,-0.06796,-0.45263,-0.42188,-0.16923,-0.14563,-0.36842,-0.42188,2,2,2,2,2,1
-0.01538,-0.05455,-0.40230,-0.50413,-0.10769,-0.12727,-0.38947,-0.40625,-0.37500,-0.20388,-0.38947,-0.40625,-0.13846,-0.18182,-0.34737,-0.39200,-0.15625,-0.28155,-0.34737,-0.40625,-0.38462,-0.33981,-0.43158,-0.34375,-0.04615,-0.07692,-0.42222,-0.40800,-0.16923,-0.14563,-0.36842,-0.42188,-0.16923,-0.30097,-0.45263,-0.42188,3,3,3,3,1,2
-0.10769,-0.12727,-0.40230,-0.43802,-0.35385,-0.25455,-0.38947,-0.40625,-0.59375,-0.47573,-0.47368,-0.35938,-0.13846,-0.32727,-0.34737,-0.39200,-0.40625,-0.33981,-0.43158,-0.34375,-0.50769,-0.47573,-0.26316,-0.40625,-0.16923,-0.15385,-0.33333,-0.40800,-0.16923,-0.30097,-0.45263,-0.42188,-0.38462,-0.35922,-0.51579,-0.46875,2,2,2,2,1,2
-0.35385,-0.25455,-0.40230,-0.43802,-0.56923,-0.50909,-0.47368,-0.35938,-0.59375,-0.47573,-0.55789,-0.46875,-0.38462,-0.38182,-0.43158,-0.32800,-0.53125,-0.47573,-0.26316,-0.40625,-0.50769,-0.53398,-0.49474,-0.40625,-0.16923,-0.30769,-0.42222,-0.40800,-0.38462,-0.35922,-0.51579,-0.46875,-0.38462,-0.43689,-0.45263,-0.42188,2,2,2,2,1,2
-0.56923,-0.50909,-0.49425,-0.38843,-0.56923,-0.50909,-0.55789,-0.46875,-0.50000,-0.47573,-0.55789,-0.46875,-0.50769,-0.50909,-0.26316,-0.39200,-0.53125,-0.53398,-0.49474,-0.40625,-0.50769,-0.59223,-0.57895,-0.48438,-0.38462,-0.36538,-0.48889,-0.45600,-0.38462,-0.43689,-0.45263,-0.42188,-0.38462,-0.49515,-0.45263,-0.35938,2,2,2,2,1,2
-0.56923,-0.50909,-0.58621,-0.50413,-0.47692,-0.50909,-0.55789,-0.46875,-0.50000,-0.53398,-0.64211,-0.46875,-0.50769,-0.56364,-0.49474,-0.39200,-0.53125,-0.59223,-0.57895,-0.48438,-0.63077,-0.59223,-0.57895,-0.40625,-0.38462,-0.44231,-0.42222,-0.40800,-0.38462,-0.49515,-0.45263,-0.35938,-0.47692,-0.57282,-0.51579,-0.35938,2,2,2,2,1,2
-0.47692,-0.50909,-0.58621,-0.50413,-0.47692,-0.56364,-0.64211,-0.46875,-0.59375,-0.53398,-0.64211,-0.40625,-0.50769,-0.61818,-0.57895,-0.47200,-0.65625,-0.59223,-0.57895,-0.40625,-0.63077,-0.59223,-0.57895,-0.40625,-0.38462,-0.50000,-0.42222,-0.34400,-0.47692,-0.57282,-0.51579,-0.35938,-0.69231,-0.74757,-0.60000,-0.42188,2,2,2,2,1,2
0.78462,0.80000,0.72414,0.17355,0.93846,1.00000,0.87368,0.23438,0.93750,0.92233,0.76842,0.17188,0.56923,0.49091,0.30526,-0.04000,0.56250,0.59223,0.30526,-0.06250,0.56923,0.66990,0.41053,-0.01562,0.75385,0.55769,0.53333,-0.02400,0.63077,0.47573,0.26316,-0.10938,0.47692,0.57282,0.34737,-0.10938,2,2,1,2,2,2
0.93846,1.00000,0.97701,0.23967,0.93846,0.80000,0.76842,0.17188,0.50000,0.82524,0.64211,0.10938,0.56923,0.49091,0.30526,-0.04000,0.56250,0.66990,0.41053,-0.01562,0.56923,0.66990,0.51579,0.04688,0.63077,0.46154,0.33333,-0.08800,0.47692,0.57282,0.34737,-0.10938,0.47692,0.47573,0.34737,-0.04688,2,2,1,2,2,2
0.93846,0.80000,0.86207,0.17355,0.50769,0.70909,0.64211,0.10938,0.37500,0.55340,0.32632,-0.09375,0.56923,0.56364,0.41053,0.00800,0.56250,0.66990,0.51579,0.04688,0.72308,0.96117,0.62105,0.15625,0.47692,0.55769,0.42222,-0.08800,0.47692,0.47573,0.34737,-0.04688,0.63077,0.84466,0.78947,0.25000,2,2,1,2,2,2
0.38462,0.45455,0.37931,-0.10744,0.38462,0.30909,0.13684,-0.21875,0.37500,0.39806,0.13684,-0.21875,0.72308,0.83636,0.62105,0.18400,0.71875,0.86408,0.62105,0.10938,0.32308,0.41748,0.22105,-0.12500,0.63077,0.82692,0.88889,0.28000,0.75385,0.94175,0.68421,0.18750,0.63077,0.57282,0.34737,-0.10938,2,2,1,2,2,2
0.38462,0.30909,0.17241,-0.23967,0.38462,0.30909,0.13684,-0.21875,0.37500,0.47573,0.13684,-0.21875,0.72308,0.74545,0.62105,0.13600,0.31250,0.41748,0.22105,-0.12500,0.32308,0.41748,0.22105,-0.18750,0.75385,0.92308,0.77778,0.21600,0.63077,0.57282,0.34737,-0.10938,0.35385,0.47573,0.15789,-0.15625,2,2,1,2,2,2
0.38462,0.30909,0.17241,-0.23967,0.38462,0.38182,0.13684,-0.21875,0.21875,0.55340,0.24211,-0.09375,0.32308,0.32727,0.22105,-0.10400,0.31250,0.41748,0.22105,-0.18750,0.32308,0.41748,0.13684,-0.23438,0.63077,0.55769,0.42222,-0.08800,0.35385,0.47573,0.15789,-0.15625,0.23077,0.47573,0.26316,-0.15625,2,2,1,2,2,2
0.38462,0.38182,0.17241,-0.23967,0.23077,0.45455,0.24211,-0.09375,0.21875,0.55340,0.24211,-0.09375,0.32308,0.32727,0.22105,-0.16800,0.31250,0.41748,0.13684,-0.23438,0.20000,0.41748,0.13684,-0.18750,0.35385,0.46154,0.22222,-0.13600,0.23077,0.47573,0.26316,-0.15625,0.23077,0.39806,0.15789,-0.15625,2,2,1,2,2,2
0.23077,0.45455,0.28736,-0.10744,0.23077,0.45455,0.24211,-0.09375,0.21875,0.55340,0.32632,-0.09375,0.32308,0.32727,0.13684,-0.21600,0.18750,0.41748,0.13684,-0.18750,0.32308,0.49515,0.13684,-0.12500,0.23077,0.46154,0.33333,-0.13600,0.23077,0.39806,0.15789,-0.15625,0.35385,0.47573,0.34737,-0.10938,2,2,1,2,2,2
0.23077,0.38182,0.17241,-0.17355,0.23077,0.38182,0.13684,-0.21875,0.21875,0.32039,0.05263,-0.21875,0.32308,0.40000,0.22105,-0.10400,0.31250,0.41748,0.22105,-0.12500,0.20000,0.33981,-0.03158,-0.23438,0.23077,0.38462,0.22222,-0.13600,0.23077,0.32039,0.07368,-0.21875,0.35385,0.32039,-0.09474,-0.28125,2,2,1,2,2,2
0.23077,0.23636,0.08046,-0.23967,0.23077,0.23636,-0.03158,-0.28125,0.21875,0.32039,0.05263,-0.28125,0.20000,0.25455,-0.03158,-0.21600,0.18750,0.24272,-0.11579,-0.35938,0.07692,0.24272,-0.11579,-0.35938,0.35385,0.30769,-0.04444,-0.26400,0.35385,0.24272,-0.01053,-0.32812,0.35385,0.24272,-0.01053,-0.32812,2,2,2,1,2,2
0.23077,0.23636,0.08046,-0.30579,0.10769,0.23636,0.05263,-0.21875,0.09375,0.24272,-0.03158,-0.28125,0.07692,0.16364,-0.11579,-0.34400,0.18750,0.24272,-0.03158,-0.29688,0.07692,0.16505,-0.11579,-0.35938,0.35385,0.23077,0.04444,-0.31200,0.23077,0.24272,-0.09474,-0.32812,0.23077,0.24272,-0.15789,-0.39062,2,2,2,1,2,2
0.23077,0.09091,-0.08046,-0.37190,0.23077,0.09091,-0.09474,-0.40625,0.09375,0.16505,-0.03158,-0.34375,0.20000,0.09091,-0.28421,-0.34400,0.06250,0.16505,-0.20000,-0.42188,0.07692,0.16505,-0.11579,-0.35938,0.23077,0.23077,-0.04444,-0.31200,0.10769,0.24272,-0.09474,-0.39062,0.23077,0.18447,-0.09474,-0.39062,2,2,2,1,2,2
0.10769,0.09091,-0.01149,-0.37190,0.10769,0.16364,-0.03158,-0.34375,0.09375,0.16505,-0.09474,-0.40625,0.07692,0.09091,-0.11579,-0.34400,0.18750,0.16505,-0.20000,-0.42188,0.20000,0.16505,-0.11579,-0.42188,0.23077,0.17308,-0.04444,-0.37600,0.10769,0.10680,-0.15789,-0.39062,0.10769,0.10680,-0.09474,-0.32812,2,2,2,1,2,2
0.10769,0.09091,-0.08046,-0.43802,-0.01538,0.09091,-0.17895,-0.40625,-0.03125,0.00971,-0.34737,-0.48438,0.20000,0.09091,-0.11579,-0.40800,0.06250,0.08738,-0.11579,-0.42188,-0.04615,0.08738,-0.11579,-0.42188,0.10769,0.09615,-0.04444,-0.31200,0.10769,0.18447,-0.15789,-0.39062,0.10769,0.24272,-0.01053,-0.28125,2,2,2,1,2,2
-0.01538,0.09091,-0.17241,-0.43802,-0.01538,-0.05455,-0.34737,-0.48438,-0.03125,0.00971,-0.26316,-0.48438,0.07692,0.01818,-0.11579,-0.40800,-0.06250,0.08738,-0.11579,-0.42188,-0.04615,0.08738,-0.20000,-0.35938,0.10769,0.17308,-0.11111,-0.37600,0.10769,0.24272,-0.01053,-0.28125,0.10769,0.18447,-0.09474,-0.32812,3,3,3,1,3,2
-0.01538,-0.12727,-0.35632,-0.43802,-0.01538,-0.12727,-0.34737,-0.48438,-0.15625,-0.06796,-0.26316,-0.34375,-0.16923,-0.20000,-0.20000,-0.34400,-0.40625,-0.35922,-0.03158,-0.18750,-0.47692,-0.57282,0.13684,0.10938,-0.69231,-0.65385,0.53333,0.39200,-0.78462,-0.80583,0.45263,0.53125,-0.78462,-0.90291,0.45263,0.59375,2,1,2,2,2,2
-0.01538,-0.12727,-0.35632,-0.52066,-0.13846,-0.12727,-0.26316,-0.34375,-0.15625,-0.06796,-0.03158,-0.21875,-0.38462,-0.40000,-0.03158,-0.16800,-0.50000,-0.57282,0.13684,0.10938,-0.69231,-0.74757,0.30526,0.32812,-0.78462,-0.80769,0.53333,0.56800,-0.78462,-0.90291,0.45263,0.59375,-0.78462,-0.86408,0.45263,0.59375,2,1,2,2,2,2
-0.13846,-0.12727,-0.26437,-0.37190,-0.13846,-0.12727,-0.03158,-0.21875,0.09375,0.08738,-0.03158,-0.15625,-0.47692,-0.60000,0.13684,0.13600,-0.71875,-0.74757,0.30526,0.32812,-0.78462,-0.86408,0.51579,0.50000,-0.78462,-0.90385,0.53333,0.63200,-0.78462,-0.86408,0.45263,0.59375,-0.90769,-0.86408,0.45263,0.59375,2,1,2,2,2,2
0.23077,0.30909,0.17241,-0.17355,0.38462,0.30909,0.32632,-0.09375,0.37500,0.39806,0.24211,-0.09375,-0.69231,-0.76364,0.41053,0.36000,-0.28125,-0.22330,0.13684,-0.12500,0.32308,0.33981,0.13684,-0.23438,-0.78462,-0.86538,0.53333,0.63200,-0.60000,-0.59223,0.26316,0.18750,-0.01538,-0.02913,-0.01053,-0.28125,2,1,2,2,2,2
0.38462,0.30909,0.37931,-0.10744,0.38462,0.30909,0.24211,-0.09375,0.37500,0.47573,0.24211,-0.15625,-0.26154,-0.27273,0.13684,-0.10400,0.31250,0.33981,0.13684,-0.23438,0.44615,0.41748,0.22105,-0.12500,-0.60000,-0.59615,0.33333,0.21600,-0.01538,-0.02913,-0.01053,-0.28125,0.35385,0.39806,0.15789,-0.15625,2,2,1,2,2,2
0.38462,0.30909,0.28736,-0.10744,0.38462,0.38182,0.24211,-0.15625,0.50000,0.55340,0.32632,-0.09375,0.32308,0.25455,0.13684,-0.21600,0.43750,0.41748,0.22105,-0.12500,0.56923,0.49515,0.30526,-0.12500,-0.01538,-0.03846,0.04444,-0.26400,0.35385,0.39806,0.15789,-0.15625,0.47692,0.47573,0.15789,-0.10938,2,2,1,2,2,2
0.38462,0.38182,0.28736,-0.17355,0.50769,0.45455,0.32632,-0.09375,0.50000,0.55340,0.13684,-0.09375,0.44615,0.32727,0.22105,-0.10400,0.56250,0.49515,0.30526,-0.12500,0.44615,0.49515,0.22105,-0.12500,0.35385,0.38462,0.22222,-0.13600,0.47692,0.47573,0.15789,-0.10938,0.47692,0.32039,0.15789,-0.15625,2,2,1,2,2,2
0.50769,0.45455,0.37931,-0.10744,0.50769,0.45455,0.13684,-0.09375,0.50000,0.55340,0.24211,-0.15625,0.56923,0.40000,0.30526,-0.10400,0.43750,0.49515,0.22105,-0.12500,0.44615,0.49515,0.22105,-0.12500,0.47692,0.46154,0.22222,-0.08800,0.47692,0.32039,0.15789,-0.15625,0.35385,0.39806,0.26316,-0.15625,2,2,1,2,2,2
0.50769,0.45455,0.28736,-0.17355,0.38462,0.30909,0.24211,-0.15625,0.50000,0.47573,0.24211,-0.09375,0.44615,0.40000,0.22105,-0.10400,0.43750,0.49515,0.22105,-0.12500,0.44615,0.41748,0.22105,-0.12500,0.35385,0.38462,0.33333,-0.13600,0.47692,0.39806,0.15789,-0.10938,0.47692,0.47573,0.15789,-0.10938,2,2,1,2,2,2
0.38462,0.30909,0.28736,-0.17355,0.50769,0.38182,0.24211,-0.09375,0.50000,0.47573,0.24211,-0.09375,0.44615,0.40000,0.22105,-0.10400,0.43750,0.41748,0.22105,-0.12500,0.56923,0.49515,0.30526,-0.06250,0.47692,0.38462,0.22222,-0.08800,0.47692,0.47573,0.15789,-0.10938,0.47692,0.57282,0.34737,-0.10938,2,2,1,2,2,2
0.50769,0.38182,0.28736,-0.10744,0.50769,0.38182,0.24211,-0.09375,0.37500,0.47573,0.32632,-0.09375,0.44615,0.32727,0.22105,-0.10400,0.56250,0.49515,0.30526,-0.06250,0.56923,0.49515,0.30526,-0.12500,0.47692,0.46154,0.22222,-0.08800,0.47692,0.57282,0.34737,-0.10938,0.63077,0.57282,0.34737,-0.04688,2,2,1,2,2,2
0.50769,0.38182,0.28736,-0.10744,0.38462,0.38182,0.32632,-0.09375,0.50000,0.63107,0.32632,-0.01562,0.56923,0.40000,0.30526,-0.04000,0.56250,0.49515,0.30526,-0.12500,0.56923,0.59223,0.30526,-0.12500,0.47692,0.55769,0.42222,-0.08800,0.63077,0.57282,0.34737,-0.04688,0.75385,0.57282,0.34737,-0.04688,2,2,1,2,2,2
0.38462,0.38182,0.37931,-0.10744,0.50769,0.52727,0.32632,-0.01562,0.65625,0.55340,0.24211,-0.01562,0.56923,0.40000,0.30526,-0.10400,0.56250,0.59223,0.30526,-0.12500,0.56923,0.59223,0.41053,-0.06250,0.63077,0.55769,0.42222,-0.02400,0.75385,0.57282,0.34737,-0.04688,0.75385,0.65049,0.34737,-0.04688,2,2,1,2,2,2
0.50769,0.52727,0.37931,-0.02479,0.66154,0.45455,0.24211,-0.01562,0.65625,0.63107,0.32632,-0.01562,0.56923,0.49091,0.30526,-0.10400,0.56250,0.59223,0.41053,-0.06250,0.56923,0.59223,0.30526,-0.06250,0.75385,0.55769,0.42222,-0.02400,0.75385,0.65049,0.34737,-0.04688,0.63077,0.57282,0.26316,-0.04688,2,2,1,2,2,2
0.66154,0.45455,0.28736,-0.02479,0.66154,0.52727,0.32632,-0.01562,0.65625,0.72816,0.43158,-0.01562,0.56923,0.49091,0.41053,-0.04000,0.56250,0.59223,0.30526,-0.06250,0.56923,0.59223,0.30526,-0.06250,0.75385,0.63462,0.42222,-0.02400,0.63077,0.57282,0.26316,-0.04688,0.47692,0.57282,0.26316,-0.04688,2,2,1,2,2,2
0.66154,0.61818,0.49425,-0.02479,0.50769,0.52727,0.43158,-0.01562,0.65625,0.55340,0.32632,-0.09375,0.56923,0.49091,0.30526,-0.04000,0.56250,0.49515,0.41053,-0.01562,0.56923,0.59223,0.30526,-0.06250,0.47692,0.55769,0.33333,-0.02400,0.63077,0.57282,0.26316,-0.10938,0.47692,0.47573,0.26316,-0.04688,2,2,1,2,2,2
0.50769,0.52727,0.49425,-0.02479,0.66154,0.45455,0.32632,-0.09375,0.65625,0.55340,0.32632,-0.09375,0.56923,0.40000,0.41053,0.00800,0.56250,0.59223,0.30526,-0.06250,0.56923,0.59223,0.30526,-0.06250,0.63077,0.55769,0.33333,-0.08800,0.47692,0.47573,0.26316,-0.04688,0.47692,0.47573,0.34737,-0.10938,2,2,1,2,2,2
